taxon	fad	lad
t1	29.1849021349723	13.4052154361544
t2	18.7296620513636	18.7296620513636
t3	22.7776644905798	17.8280150860621
t4	22.492530075273	13.1390467815036
t5	19.2696719557456	16.6888565495399
t6	10.0233733491774	2.27640776349713
t7	17.2614688080199	15.6091924271692
t8	21.2572294911066	11.7632255047382
t9	19.8338067098247	8.45458349940956
t10	9.16110523192469	9.16110523192469
t12	12.962086960765	10.4001058048222
t13	11.4435618893236	10.295918428121
t15	10.6338281921065	0.240986421589067
t16	12.2824577125053	12.2824577125053
t17	6.34757390499959	3.11784256600863
t19	4.0098100103102	0.120338767625039
t20	0.75569602946474	0.75569602946474
t21	12.6184077087942	8.70178647590807
t23	13.4192075995779	9.08299053486451
t25	12.5373864180192	12.5373864180192
t27	15.5158016080439	15.5158016080439
t30	7.50780555569251	4.73666956963947
t31	4.26999954064372	4.26999954064372
t32	5.18936157870723	5.18936157870723
t34	9.4889140667069	7.65967239608775
t35	8.46536803316803	3.30854300539864
t37	2.30143967440977	2.30143967440977
t38	7.65423934503721	5.02048835293927
t45	10.4383442712756	10.4383442712756
t47	12.5053243863339	0.603458279612219
t48	7.26170694504863	7.26170694504863
t50	11.9742314150698	6.5464031519209
t52	11.3292986666377	10.9538065145007
t54	6.69614181677425	6.69614181677425
t56	3.74719708870782	2.28262748282088
t59	2.95181164541277	0.581913653418336
t60	9.35465239501336	5.93812660530642
t61	7.3844883145525	1.15809904544973
t62	7.1916065895012	7.1916065895012
t63	6.17632099995246	6.17632099995246
t64	2.32809386332409	2.32809386332409
t65	0.779711229116852	0.779711229116852
t67	10.9781847025765	10.9781847025765
t68	6.3309522208172	6.3309522208172
t74	10.7435998976724	10.7435998976724
t75	13.0517735165044	11.8154706400012
t81	3.4633458323324	0.692053012113256
t83	0.802494523739032	0.507008733230542
t85	2.95915777547937	0.60818060922649
t87	6.23545913230315	6.21941277070002
t88	14.191625209083	14.00401066603
t89	13.7273326005396	13.7273326005396
t90	4.5319246447524	4.5319246447524
t91	10.7911571095888	1.7480531446519
t94	0.742399121369182	0.742399121369182
t97	0.791266336377728	0.791266336377728
t99	1.97913230923747	1.97913230923747
t100	4.00436741198644	3.8669150083327
t106	0.525888635324172	0.525888635324172
t108	12.9071466830703	11.2510005528561
t110	12.5311970611036	11.5533166077231
t112	9.69869492864081	9.69869492864081
t114	7.69326978387544	3.54927633617029
t115	0.758943776260203	0.758943776260203
t117	1.39499676491198	1.39499676491198
t119	11.0499477673544	0.179133337107103
t121	7.1473177017273	6.63641927679394
t123	12.1538926370043	10.723908404283
t124	13.4675789413016	7.93683610546611
t126	10.6406085313488	10.6406085313488
t129	0.598523510416197	0.598523510416197
t130	2.53175161387833	2.33957476988497
t131	0.657190842545873	0.657190842545873
t134	0.0772154693490315	0.0772154693490315
t136	3.31701028818535	3.31701028818535
t137	7.84971465902944	7.84971465902944
t139	8.24306920845951	4.42603617805635
