taxon	int_1	int_2	int_3
t1	0	0	1
t2	0	0	1
t10	1	0	0
t11	1	0	0
t15	1	0	0
t21	1	0	0
t22	1	0	0
t29	0	1	0
t35	1	0	0
t36	1	0	0
t39	1	0	0
t47	1	0	0
t49	1	0	0
t55	1	0	0
t59	1	0	0
t60	1	0	0
t61	1	0	0
t66	1	0	0
t68	0	1	0
t70	1	1	0
t72	0	1	0
t73	1	0	0
t76	1	0	0
t79	1	0	0
t85	1	0	0
t92	1	0	0
t94	1	0	0
t100	1	0	0
t103	1	0	0
t108	0	1	0
t114	1	0	0
t118	1	0	0
t121	1	0	0
t122	1	0	0
t123	1	0	0
t127	1	0	0
t128	1	0	0
t129	1	0	0
t130	1	0	0
t134	1	0	0
t141	1	0	0
t143	1	0	0
t144	1	0	0
t150	1	0	0
t152	1	0	0
t155	1	0	0
t156	1	0	0
t157	1	0	0
t160	0	1	0
t163	1	0	0
t166	1	0	0
t175	1	0	0
t191	1	0	0
t192	1	0	0
t194	1	0	0
t200	1	0	0
t202	1	0	0
t211	1	0	0
t216	1	0	0
t224	1	0	0
t232	1	0	0
t236	1	0	0
t237	1	0	0
t241	1	0	0
t244	1	0	0
t246	1	0	0
t247	1	0	0
t250	1	0	0
t267	1	0	0
t276	1	0	0
t278	1	0	0
t284	1	0	0
t285	1	0	0
t292	1	0	0
t305	1	0	0
t306	1	0	0
t309	1	0	0
t312	1	0	0
t314	1	0	0
t318	1	0	0
t324	1	0	0
t328	1	0	0
t335	1	0	0
t353	1	0	0
t362	1	0	0
t363	1	0	0
t372	1	0	0
t378	1	0	0
t384	1	0	0
