taxon	int_1	int_2	int_3
t1	1	0	1
t2	0	1	0
t3	0	1	1
t6	1	0	0
t7	1	0	0
t8	1	0	0
t9	0	1	0
t10	1	1	0
t11	1	0	0
t12	1	0	0
t13	1	0	0
t15	0	1	0
t16	0	1	0
t23	1	0	0
t25	1	0	0
t26	1	0	0
t27	1	0	0
t28	1	0	0
t37	1	0	0
t42	1	0	0
t44	1	0	0
t50	0	1	0
t54	1	0	0
t58	1	0	0
t67	1	0	0
t72	1	0	0
t79	1	0	0
t84	1	0	0
t88	1	0	0
t91	1	0	0
t104	1	0	0
t112	1	0	0
t123	1	0	0
t126	1	0	0
t127	1	0	0
t130	1	0	0
t133	1	0	0
t135	1	0	0
t139	1	0	0
t143	1	0	0
t146	1	0	0
t147	1	0	0
t148	1	0	0
t158	1	0	0
t159	1	0	0
t162	1	0	0
t166	1	0	0
t168	1	0	0
t174	1	0	0
t179	1	0	0
t182	1	0	0
t184	1	0	0
t190	1	0	0
t191	1	0	0
t192	1	0	0
t197	1	0	0
t207	1	0	0
t209	1	0	0
t213	1	0	0
