taxon	int_1	int_2
t2	0	1
t3	0	1
t4	1	1
t5	1	1
t7	0	1
t10	1	1
t11	1	0
t12	1	1
t13	1	0
t14	1	0
t15	1	1
t17	0	1
t18	1	1
t19	0	1
t20	1	0
t21	1	0
t25	1	0
t26	1	1
t28	0	1
t29	1	0
t30	1	0
t32	1	0
t33	1	1
t34	1	0
t35	0	1
t38	1	0
t43	1	0
t44	1	0
t45	1	0
t46	1	1
t48	1	0
t49	0	1
t50	1	0
t51	1	1
t53	1	1
t55	1	1
t56	1	0
t57	0	1
t58	0	1
t59	1	0
t60	1	0
t61	1	0
t62	1	0
t63	1	0
t64	1	1
t65	1	1
t66	1	1
t67	1	0
t68	1	0
t70	1	0
t72	0	1
t73	1	0
t75	1	1
t76	0	1
t77	1	1
t79	1	1
t80	0	1
t81	1	0
t82	0	1
t83	1	0
t84	1	0
t87	0	1
t89	1	0
t91	1	0
t92	1	0
t95	0	1
t97	1	0
t99	1	0
t100	1	0
t104	1	1
t105	1	1
t106	1	0
t107	1	0
t108	1	0
t109	1	0
t113	1	0
t114	1	0
t115	1	1
t117	1	1
t118	1	0
t119	1	0
t120	1	0
t121	0	1
t122	1	1
t123	1	1
t124	1	1
t125	1	0
t126	1	0
t127	1	0
t128	1	0
t129	1	0
t130	1	0
t132	1	0
t134	1	0
t135	1	0
t137	1	1
t138	0	1
t139	1	0
t140	0	1
t142	0	1
t143	1	1
t145	1	0
t146	1	1
t147	1	0
t148	1	0
t149	1	0
t150	1	1
t152	1	1
t154	1	1
t155	1	0
t156	1	0
t157	1	0
t158	1	0
t160	1	0
t161	1	0
t165	1	0
t166	1	0
t167	1	0
t168	1	0
t169	0	1
t170	1	0
t171	1	0
t172	1	0
t173	1	0
t174	1	0
t176	1	0
t179	1	0
t180	1	1
t181	1	0
t182	1	0
t184	1	0
t185	1	0
t186	1	0
t187	1	0
t188	1	0
t189	1	0
t191	1	0
t192	1	0
t193	1	0
t194	1	0
t196	1	0
t197	1	0
t198	1	0
t201	1	0
t204	1	0
t205	1	0
t208	1	0
t209	1	0
t210	1	1
t211	1	0
t213	1	1
t214	0	1
t215	1	1
t217	1	1
t218	1	1
t219	1	0
t221	1	0
t222	1	0
t223	1	0
t225	1	1
t227	1	0
t228	1	0
t229	1	0
t230	1	1
t231	0	1
t234	1	0
t237	1	1
t238	1	0
t239	1	0
t240	1	0
t241	1	0
t243	1	0
t244	1	0
t248	1	1
t250	1	0
t252	1	0
t253	1	0
t255	1	0
t256	1	0
t257	1	0
t260	1	0
t261	1	0
t264	1	0
t270	1	0
t272	1	0
t273	1	1
t274	1	0
t275	1	0
t276	1	1
t277	1	0
t278	1	0
t279	1	0
t280	0	1
t282	1	0
t283	1	0
t285	0	1
t286	0	1
t287	1	0
t288	1	0
t289	1	0
t290	1	0
t291	1	0
t292	1	0
t293	1	0
t294	1	1
t295	1	0
t296	1	0
t298	1	0
t300	1	0
t301	1	0
t302	1	0
t303	1	0
t305	1	0
t311	1	0
t312	1	0
t315	1	0
t316	1	0
t317	1	0
t318	1	0
t319	1	0
t322	1	0
t325	1	0
t326	1	0
t327	1	0
t328	1	1
t329	1	0
t330	1	0
t331	1	0
t332	1	0
t333	1	0
t334	1	0
t335	1	0
t336	1	1
t337	1	0
t339	1	0
t342	1	0
t345	1	0
t346	1	0
t349	1	1
t350	1	0
t351	1	0
t352	1	0
t353	1	0
t354	1	0
t355	1	0
t357	1	0
t358	1	0
t360	1	0
t363	1	0
t364	1	0
t365	0	1
t366	1	1
t367	1	0
t368	1	0
t369	1	0
t370	1	0
t371	1	0
t372	1	0
t373	1	0
t374	1	0
t375	1	0
t377	1	0
t378	1	1
t382	1	0
t384	1	0
t388	1	0
t391	1	0
t392	1	0
t394	1	0
t398	1	0
t399	1	0
t400	1	0
t402	1	0
t403	1	0
t404	1	0
t405	1	0
t406	1	0
t410	1	0
t411	1	0
t414	1	0
t416	1	0
