taxon	int_1	int_2
t1	0	1
t2	0	1
t3	0	1
t4	0	1
t5	0	1
t6	0	1
t7	0	1
t8	0	1
t9	0	1
t10	0	1
t11	1	1
t12	0	1
t15	0	1
t16	1	1
t20	1	1
t21	1	1
t23	0	1
t24	0	1
t25	0	1
t26	1	0
t27	0	1
t28	1	0
t29	0	1
t30	1	0
t33	1	1
t34	0	1
t35	0	1
t36	0	1
t38	1	0
t39	0	1
t40	0	1
t42	0	1
t44	1	0
t45	1	0
t46	1	0
t47	0	1
t48	0	1
t49	1	0
t50	1	0
t51	1	0
t54	1	0
t55	1	0
t56	1	0
t58	0	1
t59	1	1
t60	1	0
t61	1	0
t64	1	0
t65	1	1
t67	1	0
t68	1	1
t69	1	0
t70	1	0
t71	1	1
t73	1	0
t74	1	0
t75	1	0
t77	1	1
t78	0	1
t80	1	1
t82	1	0
t83	1	0
t84	0	1
t85	1	0
t86	1	0
t87	0	1
t89	1	0
t91	1	1
t92	1	0
t93	1	0
t94	1	1
t95	1	0
t97	1	0
t98	1	0
t99	1	0
t103	1	0
t105	0	1
t108	0	1
t110	1	0
t111	1	0
t114	1	0
t116	1	0
t118	1	0
t119	1	1
t120	1	0
t121	0	1
t122	1	1
t123	1	0
t124	1	0
t125	1	0
t127	1	1
t128	1	0
t129	1	0
t130	1	0
t132	1	0
t133	1	0
t134	1	0
t136	1	0
t137	0	1
t139	1	0
t140	1	0
t142	1	0
t146	1	0
t147	1	1
t150	1	0
t151	1	1
t152	1	0
t153	1	1
t154	1	0
t157	1	0
t160	1	0
t161	1	0
t162	1	1
t164	1	0
t165	1	0
t166	1	0
t167	1	0
t171	1	0
t172	1	0
t173	1	0
t174	1	0
t175	1	0
t177	1	1
t178	1	0
t179	1	1
t182	1	0
t184	1	0
t186	1	0
t187	1	0
t188	1	0
t189	1	0
t190	1	0
t191	1	0
t193	1	0
t194	1	0
t195	1	0
t196	1	0
t198	1	0
t199	1	0
t201	1	1
t202	1	0
t203	1	0
t204	1	0
t205	1	0
t206	1	0
t208	1	0
t210	1	0
t212	1	0
t213	1	0
