taxon	int_1	int_2
t1	1	1
t4	0	1
t5	1	1
t6	1	0
t7	1	0
t8	1	0
t9	1	0
t10	1	0
t11	1	0
t13	0	1
t16	0	1
t18	0	1
t19	1	0
t20	1	0
t21	1	0
t22	1	1
t23	1	1
t24	0	1
t25	1	1
t26	1	0
t27	0	1
t28	1	1
t29	1	0
t30	1	0
t31	1	0
t33	1	0
t35	0	1
t37	0	1
t39	1	0
t40	0	1
t41	1	1
t42	1	0
t43	0	1
t44	1	0
t45	1	0
t46	0	1
t47	1	0
t48	1	0
t50	1	0
t55	1	1
t56	1	0
t57	1	1
t58	1	1
t59	1	1
t60	1	1
t61	1	0
t63	1	0
t64	1	0
t65	1	0
t66	1	0
t67	1	0
t68	1	0
t70	1	0
t71	1	0
t73	1	0
t74	1	1
t75	1	1
t76	1	1
t80	0	1
t81	1	1
t83	1	1
t84	1	0
t87	1	0
t89	1	0
t90	1	1
t93	1	0
t95	1	0
t97	1	0
t98	1	0
t99	1	0
t100	1	0
t101	1	0
t102	1	0
t103	1	0
t106	1	0
t107	1	0
t109	1	0
t111	1	0
t112	1	0
t113	1	0
t114	1	0
t115	1	1
t117	1	0
t118	1	0
t120	1	1
t121	1	0
t122	1	0
t123	1	0
t124	1	1
t125	1	0
t126	1	1
t127	1	0
t130	1	0
t131	1	0
t133	1	0
t134	1	0
t135	1	0
t136	1	1
t137	1	1
t138	1	1
t139	1	0
t141	1	0
t142	1	0
t144	1	1
t145	1	0
t146	1	1
t149	1	0
t150	1	0
t152	1	0
t154	1	0
t155	1	1
t156	1	1
t157	1	1
t159	0	1
t161	1	0
t162	1	0
t164	1	0
t165	1	0
t166	1	0
t167	1	0
t168	1	0
t169	1	0
t170	1	0
t173	1	0
t174	1	0
t175	1	0
t177	1	0
t180	1	1
t181	0	1
t183	1	0
t184	1	0
t185	1	1
t186	1	1
t191	1	0
t192	1	0
t193	1	0
t195	1	0
t196	1	0
t198	1	0
t199	1	0
t202	1	1
t203	1	0
t204	1	1
t205	1	0
t206	1	0
t211	1	0
t212	1	0
t213	1	0
t215	1	0
t216	1	0
t217	1	0
t218	1	0
t223	1	0
t224	1	0
t226	1	0
t228	1	0
t231	1	0
t233	1	0
t236	1	0
t237	1	0
