Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-51.99449	0	-51.99449	0.187164	0.0857481	0.13165	0.192888	0.191418	0.0701842	0.977646	1.89336	2.04602
10000	-21.75214	0	-21.75214	0.101418	0.12529	0.134579	0.0980201	0.23024	0.321773	0.73516	1.74884	0.789074
20000	-17.08512	0	-17.08512	0.36676	0.12901	0.142513	0.0778046	0.0851734	0.0873142	1.17733	0.718656	0.659722
30000	-15.17585	0	-15.17585	0.188571	0.118115	0.156841	0.115823	0.0785156	0.0960802	1.13872	0.850812	1.31995
40000	-17.64467	0	-17.64467	0.221693	0.448712	0.122607	0.103331	0.15429	0.102323	2.07049	1.11787	2.0537
50000	-18.36599	0	-18.36599	0.181087	0.0674631	0.157148	0.277475	0.20688	0.138937	1.22549	1.41972	1.36282
60000	-17.74492	0	-17.74492	0.161273	0.130254	0.260047	0.0658837	0.0457299	0.511786	0.998906	0.85482	1.14156
70000	-19.15783	0	-19.15783	0.15239	0.224858	0.122574	0.0796604	0.0743282	0.241431	0.764558	0.9025	0.517478
80000	-15.0448	0	-15.0448	0.137734	0.153034	0.126519	0.135518	0.341236	0.0960422	0.797694	1.12356	0.612834
90000	-16.04984	0	-16.04984	0.1188	0.465984	0.0583094	0.281543	0.136213	0.0643907	0.776018	1.04867	0.877359
100000	-18.51221	0	-18.51221	0.176125	0.0919448	0.0982692	0.34345	0.149384	0.0622217	1.68423	0.610764	0.55382
110000	-14.54525	0	-14.54525	0.138042	0.0854995	0.1213	0.287836	0.140279	0.0763785	0.945535	1.11946	0.81732
120000	-13.70481	0	-13.70481	0.151938	0.0933657	0.182319	0.222726	0.068276	0.0851665	0.890995	0.773436	0.807518
130000	-22.62111	0	-22.62111	0.0984968	0.255997	0.271502	0.106711	0.0910925	0.0494586	0.543191	0.836096	0.29815
140000	-14.73131	0	-14.73131	0.0600111	0.287727	0.157833	0.127866	0.076958	0.149177	1.00166	1.42221	0.865315
150000	-15.27082	0	-15.27082	0.107421	0.0629137	0.305971	0.151514	0.100634	0.258353	0.937305	0.673807	0.831664
160000	-13.04046	0	-13.04046	0.0494258	0.15773	0.129827	0.0600472	0.104018	0.0940732	0.860904	0.724361	0.725412
170000	-14.49409	0	-14.49409	0.0997178	0.0331765	0.171005	0.109249	0.190557	0.0632276	0.929684	0.695944	1.26144
180000	-11.31868	0	-11.31868	0.291259	0.179774	0.169231	0.0729678	0.0963747	0.179121	0.485978	0.866446	0.639598
190000	-19.69615	0	-19.69615	0.19695	0.0978378	0.428217	0.0398404	0.113463	0.0771709	0.647519	2.5003	0.405949
200000	-16.09827	0	-16.09827	0.134136	0.407392	0.197903	0.134829	0.116314	0.10137	1.10015	0.802444	0.345745
210000	-9.25564	0	-9.25564	0.131086	0.121328	0.166882	0.0924315	0.126874	0.125616	0.51029	0.82899	0.890332
220000	-21.13772	0	-21.13772	0.155049	0.21584	0.151784	0.126412	0.375593	0.0818211	0.791441	0.391825	0.664615
230000	-9.413903	0	-9.413903	0.0995343	0.190538	0.142358	0.141495	0.115833	0.108037	0.958518	1.0514	0.8703
240000	-15.1194	0	-15.1194	0.20102	0.0828293	0.114098	0.296726	0.117619	0.117254	0.349409	2.27537	1.3459
250000	-12.40804	0	-12.40804	0.105754	0.198029	0.172302	0.115428	0.0609663	0.100485	0.399309	0.844586	0.729973
260000	-16.77033	0	-16.77033	0.175537	0.0383858	0.19835	0.156196	0.0537603	0.0856389	1.35889	0.611801	0.67038
270000	-11.58437	0	-11.58437	0.0719228	0.216141	0.142625	0.093505	0.0759916	0.133358	1.3029	0.966029	1.51913
280000	-16.80517	0	-16.80517	0.089011	0.194422	0.30439	0.13924	0.234343	0.124552	1.87326	0.376724	0.850347
290000	-24.67461	0	-24.67461	0.126788	0.254857	0.200582	0.0726109	0.318349	0.109114	0.25501	1.28399	0.699887
300000	-15.29123	0	-15.29123	0.227473	0.262494	0.30346	0.0997721	0.238324	0.110868	0.868807	1.35236	2.89425
310000	-18.15092	0	-18.15092	0.202299	0.137148	0.23607	0.213119	0.108718	0.125512	0.446923	1.17069	0.687731
320000	-14.77049	0	-14.77049	0.195267	0.24295	0.207725	0.0555525	0.16286	0.0889363	1.56429	0.668672	0.909299
330000	-14.69749	0	-14.69749	0.233114	0.359405	0.154735	0.157761	0.0822385	0.0509919	0.625901	1.3394	0.969019
340000	-12.99217	0	-12.99217	0.228774	0.302247	0.225682	0.113808	0.081956	0.094049	0.680664	1.16916	0.787224
350000	-20.30709	0	-20.30709	0.128208	0.0542251	0.280625	0.329841	0.249723	0.068163	0.355561	0.670484	0.524866
360000	-12.53194	0	-12.53194	0.104495	0.17209	0.0553664	0.100224	0.136716	0.0703014	0.970938	0.808001	0.46635
370000	-12.7289	0	-12.7289	0.375728	0.200115	0.142354	0.0717299	0.0783648	0.0970661	0.712795	1.06	1.33309
380000	-14.85038	0	-14.85038	0.0840778	0.244464	0.0560016	0.120572	0.0637034	0.073861	0.957634	0.96383	1.45033
390000	-18.97003	0	-18.97003	0.117041	0.0959365	0.288985	0.240867	0.240744	0.147123	0.486798	0.447131	1.01579
400000	-13.68468	0	-13.68468	0.158784	0.286784	0.124693	0.116512	0.10428	0.206413	1.16066	1.26161	0.574116
410000	-17.64513	0	-17.64513	0.079112	0.28895	0.15939	0.200318	0.179527	0.159691	0.636421	0.712213	1.0893
420000	-14.53732	0	-14.53732	0.0736033	0.223676	0.131995	0.134116	0.205714	0.1379	0.671164	1.44392	0.474048
430000	-12.87347	0	-12.87347	0.237566	0.156391	0.144311	0.0694849	0.226593	0.128928	0.487963	0.825616	0.449745
440000	-15.38525	0	-15.38525	0.201419	0.0937454	0.177879	0.0690501	0.100652	0.0832273	0.747359	0.955901	0.363042
450000	-11.09536	0	-11.09536	0.106146	0.145059	0.192676	0.148927	0.200399	0.122813	0.995049	0.880715	0.810264
460000	-18.57075	0	-18.57075	0.128773	0.0819226	0.373773	0.229287	0.142768	0.0995629	0.689526	0.510728	0.842268
470000	-12.65584	0	-12.65584	0.152877	0.277104	0.264821	0.12676	0.111927	0.11754	0.518621	1.35575	0.786643
480000	-16.79082	0	-16.79082	0.0744447	0.139867	0.195906	0.189232	0.0749465	0.0914555	0.652987	0.961757	0.384716
490000	-13.76565	0	-13.76565	0.135978	0.150752	0.145679	0.11733	0.107464	0.145645	0.691415	0.502651	0.610608
500000	-12.35848	0	-12.35848	0.130378	0.174941	0.177288	0.222625	0.137713	0.133796	1.11469	1.19992	1.07038
510000	-13.00339	0	-13.00339	0.110586	0.129223	0.0692764	0.110412	0.0913888	0.229569	0.573901	0.567408	0.487674
520000	-9.809304	0	-9.809304	0.206327	0.130719	0.191453	0.163237	0.177721	0.181472	1.03834	0.688561	0.724296
530000	-14.27871	0	-14.27871	0.123227	0.130017	0.108628	0.0552845	0.198449	0.213903	0.24115	0.667739	1.17048
540000	-12.63502	0	-12.63502	0.0974841	0.281248	0.237883	0.0872108	0.179093	0.108372	1.01625	0.979321	1.0992
550000	-12.11444	0	-12.11444	0.109668	0.154289	0.0986412	0.139728	0.149339	0.125848	0.891665	1.02146	0.682515
560000	-12.59918	0	-12.59918	0.191486	0.161345	0.0832142	0.182967	0.0786889	0.0778531	0.816822	1.09696	0.699365
570000	-13.88874	0	-13.88874	0.286454	0.209534	0.203163	0.117209	0.0963069	0.283518	0.432961	0.972392	0.58584
580000	-13.33228	0	-13.33228	0.0973534	0.459309	0.27789	0.0941474	0.0766888	0.204985	0.504848	1.23054	0.612774
590000	-23.03872	0	-23.03872	0.0974088	0.103053	0.157628	0.172485	0.18978	0.245236	1.8933	1.4435	0.847081
600000	-21.2483	0	-21.2483	0.22058	0.23161	0.294288	0.0532773	0.283898	0.158059	1.04368	0.78277	0.328679
610000	-13.32729	0	-13.32729	0.10828	0.0714135	0.436483	0.150472	0.0905803	0.081645	1.1057	0.865057	0.531108
620000	-15.63744	0	-15.63744	0.162987	0.222575	0.0572728	0.204016	0.0443861	0.234081	0.848875	1.3137	1.28501
630000	-13.63922	0	-13.63922	0.11551	0.149217	0.335655	0.0387169	0.109314	0.0748365	1.51371	0.898346	1.35921
640000	-14.2791	0	-14.2791	0.0451363	0.226603	0.0889885	0.112896	0.195341	0.107149	0.634946	1.27304	0.594679
650000	-15.64345	0	-15.64345	0.192855	0.24294	0.335486	0.137471	0.206496	0.17359	1.91294	1.05828	1.52842
660000	-14.09412	0	-14.09412	0.0986955	0.133438	0.112051	0.0860412	0.0560494	0.21028	1.21228	1.04337	0.966168
670000	-16.51204	0	-16.51204	0.160801	0.230595	0.0722689	0.134379	0.0884072	0.159078	0.613885	2.64777	0.454615
680000	-16.91615	0	-16.91615	0.20916	0.245811	0.247107	0.149849	0.207183	0.128088	1.02307	0.751218	0.689109
690000	-14.16754	0	-14.16754	0.206519	0.067217	0.176154	0.222761	0.0709414	0.100166	0.356763	1.50325	0.657572
700000	-11.06851	0	-11.06851	0.110086	0.19873	0.0870913	0.0827674	0.0625997	0.186342	0.540672	0.961958	1.43549
710000	-15.68621	0	-15.68621	0.159098	0.281544	0.315835	0.249041	0.111875	0.152747	0.575231	0.620688	0.488476
720000	-15.09171	0	-15.09171	0.185803	0.20546	0.163461	0.0829989	0.199225	0.0532035	1.13765	0.597343	1.07491
730000	-10.48381	0	-10.48381	0.151989	0.189035	0.123501	0.16183	0.0671339	0.101311	0.350192	0.956307	1.75968
740000	-15.70306	0	-15.70306	0.129623	0.233378	0.410892	0.11789	0.127787	0.16051	1.08365	0.526394	0.524655
750000	-13.11019	0	-13.11019	0.139366	0.0921056	0.179013	0.113944	0.139079	0.1761	0.429366	0.990283	0.805822
760000	-17.21259	0	-17.21259	0.192282	0.0847478	0.3221	0.0809497	0.0660958	0.231039	1.20423	1.33897	0.523824
770000	-18.9983	0	-18.9983	0.265684	0.183548	0.12104	0.191852	0.19617	0.0963889	1.35203	1.20955	0.52027
780000	-14.15425	0	-14.15425	0.23994	0.126338	0.249884	0.131172	0.1673	0.155906	1.50908	0.919421	1.47738
