Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-86.39473	0	-86.39473	0.16463	0.169752	0.133305	0.136515	0.322152	0.0569	1.15378	0.710999	0.951602
10000	-24.80886	0	-24.80886	0.105407	0.149894	0.397732	0.0632624	0.107993	0.219071	0.947232	0.46153	0.66473
20000	-19.08459	0	-19.08459	0.112476	0.0699332	0.393778	0.208117	0.226591	0.0727334	1.76737	0.536398	1.36267
30000	-21.51207	0	-21.51207	0.301433	0.148006	0.199214	0.115952	0.0630453	0.13346	1.76753	1.02569	2.38573
40000	-15.9043	0	-15.9043	0.156139	0.0927622	0.274182	0.154328	0.0902653	0.235612	1.01702	1.07634	1.76937
50000	-22.42814	0	-22.42814	0.0981058	0.151885	0.22203	0.110157	0.149632	0.176131	0.554804	0.665009	0.651312
60000	-19.87078	0	-19.87078	0.137017	0.0474019	0.286197	0.160627	0.091518	0.10695	1.86444	0.959999	1.01535
70000	-20.25582	0	-20.25582	0.0864346	0.135008	0.210361	0.171728	0.195947	0.0525996	1.85416	1.01722	1.11018
80000	-20.4816	0	-20.4816	0.147166	0.173429	0.362703	0.152256	0.222921	0.135305	1.14918	0.316357	1.18672
90000	-24.01625	0	-24.01625	0.188532	0.0921579	0.377558	0.190065	0.179511	0.236298	1.20858	1.17184	0.826689
100000	-25.35272	0	-25.35272	0.14225	0.174888	0.116946	0.113782	0.112323	0.17267	2.21174	1.24472	0.902262
110000	-24.76048	0	-24.76048	0.0617157	0.0610479	0.327908	0.151906	0.142667	0.048968	0.971594	0.415966	0.678266
120000	-17.58274	0	-17.58274	0.0868708	0.111918	0.249895	0.320385	0.104495	0.105236	0.893804	0.427777	1.88057
130000	-22.79669	0	-22.79669	0.0904104	0.0613467	0.268512	0.178691	0.0944899	0.259937	2.79223	1.59233	1.43681
140000	-26.084	0	-26.084	0.097121	0.132337	0.180622	0.204991	0.108432	0.253541	1.32223	1.18089	0.418018
150000	-20.92855	0	-20.92855	0.152549	0.0314919	0.208504	0.143813	0.171495	0.199629	0.837416	0.916764	0.916838
160000	-17.65207	0	-17.65207	0.138989	0.0775393	0.188297	0.0474091	0.104507	0.236145	0.872704	1.77766	1.26522
170000	-20.94816	0	-20.94816	0.0480687	0.0874461	0.266823	0.120757	0.0994152	0.123059	0.486379	0.797679	0.821011
180000	-23.83399	0	-23.83399	0.096706	0.0862447	0.217526	0.153105	0.0662549	0.080657	1.77432	1.40394	0.797844
190000	-20.07735	0	-20.07735	0.112701	0.123252	0.17022	0.164866	0.243808	0.149393	1.06449	0.523308	0.633101
200000	-29.91798	0	-29.91798	0.0797955	0.40156	0.123705	0.133543	0.109036	0.180754	1.6508	0.603187	0.95924
210000	-22.5947	0	-22.5947	0.0605581	0.0461663	0.373534	0.186629	0.351901	0.177127	0.941082	0.466229	0.841908
220000	-23.31524	0	-23.31524	0.113271	0.0974711	0.270504	0.178115	0.125314	0.0736676	1.02863	0.292177	0.411132
230000	-18.80877	0	-18.80877	0.0868721	0.125941	0.345611	0.157956	0.123878	0.0691056	0.562749	0.43938	0.901965
240000	-22.92555	0	-22.92555	0.155518	0.0916362	0.22428	0.359655	0.0708189	0.110276	1.59448	0.882419	0.843627
250000	-22.93796	0	-22.93796	0.0585979	0.126679	0.367666	0.106743	0.0748587	0.127768	0.913721	2.11972	2.12772
260000	-21.42553	0	-21.42553	0.0827614	0.0569278	0.16533	0.196124	0.20169	0.168316	1.23203	0.665126	1.84901
270000	-24.06904	0	-24.06904	0.142141	0.0782016	0.239269	0.126175	0.125449	0.147304	1.05435	0.412218	1.27415
280000	-24.56396	0	-24.56396	0.151321	0.170978	0.177784	0.195105	0.123252	0.159251	2.88368	0.586427	1.0595
290000	-26.69537	0	-26.69537	0.213026	0.137637	0.39549	0.12913	0.172899	0.222494	0.617128	0.275408	1.77669
300000	-26.57914	0	-26.57914	0.10124	0.144731	0.120049	0.187667	0.214596	0.10596	0.542509	0.569023	0.939934
310000	-19.56693	0	-19.56693	0.0528699	0.0806056	0.335997	0.283421	0.162648	0.176838	0.916006	0.474551	0.734174
320000	-22.56842	0	-22.56842	0.114264	0.0890623	0.313291	0.0640824	0.186287	0.174258	1.19098	0.760167	1.23395
330000	-23.75803	0	-23.75803	0.227863	0.128305	0.240688	0.257263	0.11109	0.210172	0.655953	0.336705	1.33295
340000	-25.7978	0	-25.7978	0.142656	0.117284	0.18473	0.0778237	0.12604	0.186192	0.620388	0.66535	0.513009
350000	-24.15026	0	-24.15026	0.126509	0.0753205	0.12725	0.0879901	0.173129	0.0665651	0.393366	0.454673	0.601803
360000	-20.73573	0	-20.73573	0.105004	0.121781	0.327498	0.0692025	0.177583	0.106599	0.866867	0.512022	0.452012
370000	-17.78029	0	-17.78029	0.0661905	0.289231	0.180824	0.178016	0.161956	0.0541213	0.944207	0.836508	1.65127
380000	-22.39817	0	-22.39817	0.103778	0.127923	0.182547	0.121111	0.149594	0.142094	1.21266	1.14858	0.541105
390000	-27.81082	0	-27.81082	0.0932807	0.181915	0.210553	0.224044	0.27898	0.0924526	1.5251	0.82031	0.864551
400000	-22.14894	0	-22.14894	0.165128	0.0979985	0.146679	0.179248	0.332295	0.160673	0.762449	0.61539	0.677925
410000	-18.45724	0	-18.45724	0.114147	0.122251	0.279823	0.200997	0.134967	0.148018	1.2017	1.32425	0.676832
420000	-20.76722	0	-20.76722	0.143154	0.0929524	0.230324	0.0839765	0.0741095	0.196847	0.677725	1.82797	1.2818
430000	-23.21436	0	-23.21436	0.0791038	0.153225	0.0956442	0.247635	0.099778	0.109268	0.992404	0.678449	0.441283
440000	-20.5387	0	-20.5387	0.123582	0.0986371	0.277614	0.140018	0.282586	0.212732	1.13785	0.671784	0.545689
450000	-20.28452	0	-20.28452	0.161112	0.0912376	0.230561	0.137661	0.0943347	0.170526	0.93903	0.353741	1.0505
