Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-426.8281	0	-426.8281	0.0904589	0.161625	0.0734656	0.155279	0.272062	0.139643	1.07777	3.09047	1.76997
10000	-60.60371	0	-60.60371	0.0987347	0.255152	0.351139	0.165066	0.0742746	0.126158	1.34329	0.789856	0.447608
20000	-62.64864	0	-62.64864	0.209151	0.279612	0.476535	0.163517	0.126927	0.128582	0.967042	0.525753	1.12154
30000	-62.88526	0	-62.88526	0.114938	0.410176	0.133788	0.117526	0.283619	0.0935988	3.86229	0.481259	0.706707
40000	-63.0095	0	-63.0095	0.199926	0.150734	0.354043	0.145109	0.151699	0.0937013	1.36286	0.638378	0.824469
50000	-59.85117	0	-59.85117	0.200025	0.131311	0.195075	0.136752	0.118171	0.185838	0.720109	0.382312	0.853914
60000	-54.11395	0	-54.11395	0.13396	0.168358	0.455233	0.0936072	0.185554	0.188983	1.38972	0.817574	0.662832
70000	-53.4553	0	-53.4553	0.153025	0.144235	0.184912	0.102968	0.0586174	0.146197	1.9989	0.981481	1.3953
80000	-67.22023	0	-67.22023	0.0720768	0.176214	0.480858	0.148812	0.114561	0.144528	2.55717	0.781288	0.522736
90000	-59.22705	0	-59.22705	0.137148	0.132813	0.404071	0.101063	0.100546	0.0878286	1.49311	0.490547	0.528489
100000	-64.37412	0	-64.37412	0.0808474	0.397673	0.168056	0.154914	0.0985039	0.160522	1.4761	0.745322	0.375178
110000	-65.8337	0	-65.8337	0.213257	0.139129	0.705791	0.121467	0.121184	0.121912	0.721188	0.449899	1.03186
120000	-54.07801	0	-54.07801	0.0826837	0.183879	0.278896	0.202172	0.131974	0.0881124	2.20951	0.420403	0.546216
130000	-50.43233	0	-50.43233	0.158519	0.166787	0.280785	0.108813	0.163716	0.0921942	1.71145	0.932878	1.39376
140000	-62.86094	0	-62.86094	0.156864	0.0828611	0.294149	0.128189	0.0843892	0.147956	1.52759	0.411938	0.815847
150000	-66.15577	0	-66.15577	0.133461	0.464117	0.413675	0.101147	0.17157	0.173685	1.28832	0.326128	1.27132
160000	-67.23845	0	-67.23845	0.117185	0.136216	0.345871	0.1544	0.0342391	0.16783	1.28482	0.674687	0.745678
170000	-59.0938	0	-59.0938	0.141342	0.228196	0.293018	0.102112	0.102279	0.18794	1.34528	0.773964	0.651702
180000	-61.66578	0	-61.66578	0.190178	0.106855	0.216884	0.106947	0.0935177	0.1447	1.65659	0.750388	0.801662
190000	-53.79079	0	-53.79079	0.120932	0.317629	0.204863	0.155199	0.124405	0.187659	0.876613	0.813493	1.40495
200000	-59.41328	0	-59.41328	0.100009	0.419745	0.221435	0.121738	0.12107	0.127218	0.853566	0.879744	1.08333
210000	-74.96967	0	-74.96967	0.0939802	0.149427	0.575773	0.131505	0.0684994	0.0771061	1.09279	0.426288	0.54622
220000	-69.01839	0	-69.01839	0.125281	0.0964792	0.317066	0.100379	0.184907	0.0605861	1.5718	0.63118	0.493056
230000	-69.58817	0	-69.58817	0.151217	0.0861628	0.498129	0.13256	0.0905509	0.134113	1.14834	0.457205	0.441703
240000	-60.07937	0	-60.07937	0.0807627	0.232426	0.277712	0.142146	0.0940916	0.249179	0.970585	0.58547	0.6057
250000	-51.25046	0	-51.25046	0.0694523	0.208265	0.173905	0.203347	0.108938	0.132182	2.62417	1.48457	0.73122
260000	-54.80183	0	-54.80183	0.286694	0.124083	0.140405	0.171904	0.0788554	0.221507	1.27419	0.743811	0.73699
