Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-116.6425	0	-116.6425	0.18797	0.141062	0.181178	0.0971705	0.139262	0.157805	0.709759	1.43166	0.612907
10000	-25.30214	0	-25.30214	0.228026	0.0976374	0.252206	0.0919033	0.169943	0.0836479	2.54996	1.33275	1.67337
20000	-19.56117	0	-19.56117	0.0952375	0.0836111	0.325335	0.0888725	0.290934	0.131987	0.973987	1.3688	0.780822
30000	-32.27712	0	-32.27712	0.305642	0.0434083	0.121207	0.0367157	0.0508521	0.0626528	0.513258	0.640884	0.849149
40000	-24.5804	0	-24.5804	0.116174	0.115584	0.21823	0.132813	0.300427	0.119511	0.880869	1.19284	1.33946
50000	-28.43664	0	-28.43664	0.136755	0.147578	0.430594	0.270498	0.112696	0.0545929	0.582594	0.966511	0.671336
60000	-21.22592	0	-21.22592	0.281207	0.0879898	0.174478	0.0940743	0.119812	0.102407	0.980358	1.0438	1.84679
70000	-26.56294	0	-26.56294	0.129404	0.201247	0.215287	0.21621	0.401522	0.164438	0.648394	0.943372	1.14811
80000	-23.19809	0	-23.19809	0.197821	0.10804	0.305602	0.0421812	0.165007	0.161768	2.00877	1.23824	1.42481
90000	-26.15772	0	-26.15772	0.0692708	0.265268	0.251447	0.210436	0.218885	0.308744	1.19115	0.624616	1.24565
100000	-25.28157	0	-25.28157	0.0898085	0.0738345	0.234661	0.14154	0.105016	0.170283	0.68895	0.619912	0.741592
110000	-18.81673	0	-18.81673	0.111111	0.0940995	0.148077	0.135209	0.215667	0.0662605	1.05302	1.0881	0.867844
120000	-25.36289	0	-25.36289	0.120085	0.0862393	0.303242	0.271731	0.149825	0.0840685	0.495617	0.573149	0.910254
130000	-24.81043	0	-24.81043	0.0915375	0.0959879	0.296353	0.118099	0.16618	0.317295	0.596724	1.1646	0.881069
140000	-26.41004	0	-26.41004	0.303148	0.0668126	0.216767	0.0642734	0.125067	0.106833	0.738827	0.778142	0.647336
150000	-26.84269	0	-26.84269	0.0931543	0.161034	0.163037	0.11559	0.12868	0.243805	0.863853	1.06616	0.605185
160000	-25.8072	0	-25.8072	0.191088	0.143262	0.173362	0.133651	0.162473	0.0447052	0.60746	0.971798	1.02634
