Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-65.68203	0	-65.68203	0.219078	0.174639	0.217516	0.0893817	0.182617	0.102226	1.58349	0.762322	0.631481
10000	-21.76689	0	-21.76689	0.0993068	0.0433104	0.373852	0.239653	0.0845346	0.170399	0.402413	0.752777	0.594775
20000	-16.93804	0	-16.93804	0.157978	0.0807919	0.228427	0.115936	0.078436	0.106065	0.488521	0.99601	0.437055
30000	-18.10196	0	-18.10196	0.0497432	0.127995	0.173485	0.173609	0.0803499	0.204915	0.188045	1.88674	1.09434
40000	-26.82677	0	-26.82677	0.162675	0.280009	0.0822362	0.242281	0.0874642	0.126711	0.942085	1.13411	0.976396
50000	-21.55752	0	-21.55752	0.0995553	0.195108	0.0918699	0.233511	0.0690884	0.134633	0.255738	0.37108	0.731095
60000	-22.46615	0	-22.46615	0.0380838	0.169528	0.0659648	0.363532	0.283574	0.156243	0.548965	0.955448	0.419649
70000	-18.35109	0	-18.35109	0.103672	0.185529	0.286234	0.139124	0.204757	0.0678013	0.622071	0.618028	1.43355
80000	-20.09985	0	-20.09985	0.179176	0.140403	0.120612	0.0773514	0.170252	0.0606086	0.388503	0.559606	1.08997
90000	-15.37349	0	-15.37349	0.160314	0.328789	0.148212	0.121285	0.1407	0.194944	0.490786	0.715745	1.04122
100000	-20.40155	0	-20.40155	0.216354	0.156205	0.0712882	0.0810027	0.0908435	0.15048	0.816429	0.574717	1.24322
110000	-14.91071	0	-14.91071	0.0875632	0.311474	0.0896793	0.056112	0.181955	0.125123	0.44185	0.764651	0.677082
120000	-17.96429	0	-17.96429	0.131372	0.329293	0.123297	0.0459997	0.199448	0.243219	0.517944	1.1844	0.284538
130000	-19.58789	0	-19.58789	0.0985788	0.368894	0.258628	0.105826	0.328101	0.29422	0.320812	2.66771	0.840068
