Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-118.0226	0	-118.0226	0.067925	0.0818515	0.13311	0.486127	0.19472	0.175489	0.623822	0.317283	1.00845
10000	-27.95486	0	-27.95486	0.0738384	0.146426	0.245332	0.11446	0.118827	0.191777	1.73498	1.04932	1.18461
20000	-24.74801	0	-24.74801	0.107924	0.122183	0.143097	0.203327	0.138849	0.0775308	0.955826	1.06583	0.446224
30000	-26.6798	0	-26.6798	0.115676	0.0744616	0.169972	0.0915241	0.35353	0.114359	1.06479	1.21604	1.12483
40000	-25.88614	0	-25.88614	0.196845	0.0784329	0.312647	0.253975	0.16851	0.0905436	0.976232	0.393558	0.410292
50000	-25.30161	0	-25.30161	0.14714	0.114681	0.433429	0.140979	0.102725	0.0684011	0.789959	0.539655	0.764937
60000	-30.56658	0	-30.56658	0.144772	0.105111	0.137501	0.153447	0.102513	0.138018	0.51667	1.57746	0.566532
70000	-26.32092	0	-26.32092	0.0780958	0.0439037	0.247248	0.319922	0.100154	0.0869092	2.09324	0.892154	1.644
80000	-23.38544	0	-23.38544	0.109156	0.084162	0.237994	0.243144	0.101465	0.0614709	0.790771	0.945552	1.19663
90000	-31.88164	0	-31.88164	0.102387	0.0758763	0.308346	0.161715	0.225817	0.312859	1.1591	1.07676	0.708393
100000	-30.1933	0	-30.1933	0.106357	0.0515217	0.330765	0.241153	0.0593139	0.0422262	0.538539	1.18855	1.24841
110000	-28.62795	0	-28.62795	0.138413	0.0673424	0.115637	0.122628	0.127329	0.198857	0.468941	0.972429	2.14101
120000	-23.78255	0	-23.78255	0.0685393	0.0653415	0.157744	0.266108	0.10665	0.113815	1.21064	1.04745	1.14137
130000	-21.21965	0	-21.21965	0.0941169	0.121413	0.143277	0.104206	0.173646	0.0805959	0.496183	0.701385	1.43475
140000	-19.92126	0	-19.92126	0.105711	0.0911611	0.312257	0.256808	0.108095	0.073774	0.542142	0.437662	1.11308
150000	-28.04614	0	-28.04614	0.20713	0.116166	0.203627	0.087355	0.0850159	0.16156	1.16	0.96461	0.909714
160000	-27.18985	0	-27.18985	0.0761119	0.0723492	0.175023	0.0593489	0.177343	0.157644	0.881214	0.995824	1.61266
170000	-19.64037	0	-19.64037	0.117306	0.0986149	0.237037	0.107646	0.110144	0.0472821	1.2236	0.60777	1.04504
180000	-30.37471	0	-30.37471	0.164216	0.103572	0.154051	0.198195	0.080056	0.0840161	1.68824	0.914774	0.680711
190000	-27.42702	0	-27.42702	0.130995	0.102641	0.166511	0.0507148	0.223231	0.0911456	1.44153	0.482602	1.02409
200000	-34.55039	0	-34.55039	0.0625899	0.0485308	0.079302	0.258082	0.286774	0.0634151	1.27998	0.813783	0.543759
210000	-25.11468	0	-25.11468	0.150643	0.130229	0.176022	0.143868	0.145954	0.0607578	3.19851	0.618665	0.792815
220000	-27.30542	0	-27.30542	0.0493535	0.13322	0.110856	0.1641	0.0946537	0.122303	2.06162	1.26037	1.03187
230000	-25.1002	0	-25.1002	0.0841654	0.127326	0.172319	0.180308	0.249483	0.0679289	0.882685	0.560053	0.510305
240000	-24.71317	0	-24.71317	0.0957553	0.0742403	0.135726	0.172584	0.0756742	0.0985027	0.587471	0.351827	0.579531
250000	-24.31941	0	-24.31941	0.136102	0.0415871	0.130367	0.171383	0.248508	0.121614	1.4127	0.532999	0.885871
260000	-23.13605	0	-23.13605	0.061694	0.116467	0.35383	0.140718	0.157401	0.0470401	1.10119	0.78025	0.94823
270000	-26.84876	0	-26.84876	0.0469262	0.181652	0.185803	0.100439	0.195406	0.116649	1.62738	1.25763	0.561228
280000	-28.08137	0	-28.08137	0.0533301	0.0429174	0.117389	0.181706	0.162866	0.0578405	0.675763	0.317411	0.677441
290000	-21.87343	0	-21.87343	0.06803	0.113951	0.338736	0.0888415	0.200722	0.0814675	0.585575	0.992235	0.884364
300000	-21.30029	0	-21.30029	0.102775	0.134533	0.350392	0.13821	0.164388	0.0966466	1.72108	0.568137	0.937993
310000	-30.76767	0	-30.76767	0.0389949	0.036852	0.313714	0.161216	0.0876177	0.443853	0.825562	0.779494	0.794959
320000	-23.04933	0	-23.04933	0.0591309	0.127951	0.145924	0.10214	0.077567	0.102432	0.820026	0.468106	1.22185
330000	-25.83541	0	-25.83541	0.142865	0.0631967	0.147947	0.153571	0.158216	0.140313	0.957413	0.730554	1.09334
340000	-22.29862	0	-22.29862	0.115692	0.093771	0.276294	0.296142	0.1684	0.143467	1.09891	0.631193	0.963958
350000	-25.78789	0	-25.78789	0.217979	0.0953062	0.25839	0.11599	0.178199	0.0991022	0.612312	0.514581	0.642393
360000	-23.7838	0	-23.7838	0.12269	0.125198	0.160034	0.114778	0.0613662	0.115879	0.601089	0.340646	0.772647
370000	-30.29231	0	-30.29231	0.113192	0.155805	0.167145	0.126637	0.107186	0.0777982	2.42476	1.53126	0.797753
380000	-19.16128	0	-19.16128	0.117261	0.0696067	0.32584	0.147583	0.126007	0.156691	1.7289	0.811038	1.29813
390000	-24.30954	0	-24.30954	0.0930368	0.157766	0.27329	0.266119	0.193928	0.126685	0.620921	1.18868	1.43958
400000	-17.6113	0	-17.6113	0.139418	0.0846264	0.217782	0.233397	0.117257	0.092832	1.04811	0.849512	1.95055
410000	-26.31371	0	-26.31371	0.203314	0.0438732	0.149444	0.138849	0.190407	0.158126	0.862612	0.374373	0.7246
420000	-22.66759	0	-22.66759	0.153844	0.065129	0.33688	0.210731	0.0724819	0.102095	0.994402	0.657095	0.571824
430000	-27.78423	0	-27.78423	0.112672	0.246268	0.19608	0.0629277	0.111041	0.128325	0.363192	0.766151	0.520994
440000	-27.13879	0	-27.13879	0.136634	0.115536	0.17553	0.289571	0.199695	0.112466	1.05456	0.410773	1.01423
450000	-19.73192	0	-19.73192	0.189287	0.0906424	0.189141	0.110983	0.0578164	0.182852	0.603446	0.509766	1.08565
460000	-24.89282	0	-24.89282	0.123717	0.173453	0.10157	0.197983	0.137918	0.0895888	0.596809	0.64411	0.738492
