Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-42.20571	0	-42.20571	0.0704862	0.11291	0.190601	0.340159	0.191955	0.0534794	0.442623	0.904983	0.503652
10000	-17.27416	0	-17.27416	0.0788183	0.411406	0.0315542	0.114071	0.0890826	0.190089	1.2429	0.848947	0.500147
20000	-22.90445	0	-22.90445	0.148268	0.177467	0.485994	0.102047	0.174495	0.110775	1.54556	0.9877	1.35199
30000	-22.39892	0	-22.39892	0.151872	0.310491	0.126949	0.211354	0.16763	0.122714	1.17138	0.701675	1.62202
40000	-17.30451	0	-17.30451	0.10948	0.339303	0.0843826	0.11317	0.169643	0.156522	1.23216	0.610754	0.58069
50000	-23.29422	0	-23.29422	0.068452	0.359587	0.288	0.267285	0.205355	0.162525	1.46292	0.775393	0.363501
60000	-21.05437	0	-21.05437	0.177514	0.122202	0.173989	0.0756922	0.148537	0.101369	1.22193	0.751735	0.274173
70000	-21.03041	0	-21.03041	0.168613	0.150887	0.252903	0.101607	0.0832147	0.104664	0.520959	1.23832	0.540026
80000	-16.38736	0	-16.38736	0.11246	0.114588	0.141052	0.229504	0.115519	0.10371	1.28934	0.714129	1.02215
90000	-19.20111	0	-19.20111	0.159422	0.137359	0.133627	0.183946	0.231703	0.209246	1.32157	0.708825	0.370903
100000	-19.8077	0	-19.8077	0.111981	0.123631	0.128706	0.124436	0.201438	0.14343	2.12734	0.936572	0.314694
110000	-21.7406	0	-21.7406	0.221278	0.153634	0.151083	0.0639308	0.100545	0.135246	0.872495	0.98305	1.13655
120000	-20.49578	0	-20.49578	0.122054	0.148287	0.297032	0.195117	0.128117	0.256767	0.820247	0.710315	0.855045
130000	-16.43367	0	-16.43367	0.115323	0.172221	0.291709	0.0635543	0.144337	0.118786	1.45163	0.832225	1.1603
140000	-24.41656	0	-24.41656	0.124009	0.0617634	0.114097	0.235386	0.237042	0.128653	0.79373	0.756554	0.331598
150000	-25.31023	0	-25.31023	0.131779	0.274355	0.305836	0.220437	0.159561	0.05535	0.814727	0.57842	0.464872
160000	-22.07782	0	-22.07782	0.17366	0.176807	0.0943694	0.411251	0.180716	0.0529609	1.12488	1.1059	1.29553
170000	-17.25148	0	-17.25148	0.205399	0.241655	0.150467	0.146544	0.106264	0.0887956	0.394785	0.797195	0.482414
180000	-17.81134	0	-17.81134	0.160383	0.165997	0.187796	0.241053	0.127282	0.0559174	0.916175	0.609611	0.73391
190000	-19.69174	0	-19.69174	0.0932796	0.308929	0.182709	0.174512	0.064902	0.219433	0.637328	1.00125	1.03166
200000	-17.62654	0	-17.62654	0.142483	0.128635	0.169835	0.0977795	0.0977776	0.126158	1.01807	0.661251	0.918288
210000	-19.67062	0	-19.67062	0.234484	0.316703	0.105437	0.274362	0.132492	0.212957	0.973587	1.46069	1.80625
220000	-20.15108	0	-20.15108	0.151277	0.34597	0.114814	0.162794	0.113381	0.204014	0.634246	0.800961	1.07833
230000	-19.94914	0	-19.94914	0.162522	0.10333	0.265869	0.176114	0.13877	0.0901765	0.507806	0.82299	0.82502
240000	-20.11997	0	-20.11997	0.101328	0.108059	0.152067	0.396924	0.131633	0.151787	0.687324	1.46763	1.51047
250000	-21.75641	0	-21.75641	0.21256	0.283187	0.141101	0.0927534	0.0936502	0.306621	0.586826	0.564791	1.61034
260000	-26.25067	0	-26.25067	0.0676859	0.125032	0.185368	0.271472	0.127018	0.201275	1.07144	0.604636	0.794495
270000	-18.97709	0	-18.97709	0.116138	0.184944	0.255939	0.157704	0.151576	0.122552	0.947978	1.41378	1.30459
280000	-19.45485	0	-19.45485	0.176047	0.163994	0.119677	0.178203	0.13329	0.171341	0.977234	2.86971	0.749345
290000	-14.72279	0	-14.72279	0.0593814	0.310797	0.124738	0.159711	0.120717	0.172999	0.865944	0.758896	0.690162
300000	-14.88991	0	-14.88991	0.187169	0.338618	0.159096	0.11983	0.239128	0.151767	1.21374	1.01248	0.942756
310000	-22.22328	0	-22.22328	0.153352	0.178094	0.0898287	0.0953406	0.0824186	0.527009	1.46676	1.09762	0.717121
320000	-19.64791	0	-19.64791	0.158639	0.360727	0.399402	0.244967	0.17076	0.0771943	1.14513	0.65673	1.17785
330000	-15.67404	0	-15.67404	0.141978	0.28406	0.127908	0.108225	0.104592	0.0955783	1.16997	0.614776	0.615721
340000	-13.74037	0	-13.74037	0.10766	0.267758	0.0397161	0.124245	0.116551	0.0987606	2.43134	1.39343	1.28448
350000	-17.80509	0	-17.80509	0.134698	0.168672	0.116794	0.191319	0.0647309	0.114968	1.10529	0.535976	0.839665
360000	-26.00476	0	-26.00476	0.0506482	0.270637	0.488004	0.157967	0.19789	0.258723	1.59136	0.739457	0.529859
370000	-16.54128	0	-16.54128	0.0943968	0.229103	0.0986816	0.157515	0.0558549	0.102386	0.40747	0.856093	0.756315
380000	-17.25094	0	-17.25094	0.146142	0.310062	0.132647	0.115183	0.1066	0.16138	0.646249	1.562	0.43266
390000	-22.91023	0	-22.91023	0.0345647	0.128029	0.253169	0.135418	0.100737	0.096357	0.65097	0.933495	1.47203
400000	-15.48538	0	-15.48538	0.212776	0.216847	0.137559	0.180632	0.108525	0.0954208	0.605167	0.787638	0.87791
410000	-15.75792	0	-15.75792	0.150407	0.237588	0.102847	0.139157	0.109365	0.118911	1.63283	0.684775	1.17411
420000	-15.41665	0	-15.41665	0.311551	0.271433	0.0745212	0.0910612	0.158284	0.0779066	0.424507	0.947355	0.781935
430000	-23.54298	0	-23.54298	0.189377	0.166832	0.182428	0.123204	0.1737	0.07577	1.54513	0.753466	1.00024
440000	-25.31761	0	-25.31761	0.292946	0.335767	0.158491	0.265353	0.0790413	0.135049	0.966699	0.672138	0.582391
450000	-18.8293	0	-18.8293	0.0940602	0.0998943	0.132642	0.184	0.111445	0.112379	0.554697	0.798406	0.496469
460000	-16.37705	0	-16.37705	0.148953	0.326965	0.124809	0.167849	0.156931	0.14316	0.677807	0.792738	1.04204
470000	-17.22205	0	-17.22205	0.141197	0.164716	0.0554264	0.0864354	0.129069	0.279067	0.963913	0.92848	0.622871
480000	-19.98364	0	-19.98364	0.293012	0.202975	0.148253	0.31558	0.0710579	0.0856184	0.751004	1.877	1.11232
490000	-23.78734	0	-23.78734	0.152025	0.264048	0.125478	0.148083	0.379503	0.205298	1.14518	0.785725	0.431073
500000	-24.67322	0	-24.67322	0.197663	0.292694	0.0723905	0.141787	0.128283	0.277048	3.33965	0.843906	0.52388
510000	-17.07319	0	-17.07319	0.123232	0.20854	0.15999	0.181892	0.149199	0.112991	1.62037	0.617749	0.334179
520000	-24.59689	0	-24.59689	0.0684306	0.221656	0.274329	0.185294	0.130174	0.274969	0.801611	0.604693	0.238736
530000	-17.5061	0	-17.5061	0.0746707	0.302173	0.145537	0.1486	0.0460506	0.0620829	1.552	0.715405	0.761359
540000	-11.57897	0	-11.57897	0.112574	0.201533	0.154738	0.166236	0.147001	0.141281	1.16723	1.16456	1.10333
550000	-17.85048	0	-17.85048	0.140961	0.357936	0.101352	0.0700945	0.0970904	0.256819	0.518299	0.538899	1.00016
560000	-12.72787	0	-12.72787	0.259631	0.188026	0.0783827	0.204986	0.07572	0.209254	0.926922	1.5459	0.71947
570000	-12.2139	0	-12.2139	0.296623	0.238133	0.0741671	0.182024	0.103167	0.14765	1.35275	1.55331	0.766123
580000	-21.25309	0	-21.25309	0.275419	0.189834	0.167413	0.415463	0.199448	0.137142	0.818506	0.675269	1.36721
590000	-15.65364	0	-15.65364	0.0993457	0.173655	0.117271	0.128154	0.178341	0.0666925	1.20948	0.929505	0.742555
600000	-26.76302	0	-26.76302	0.0659682	0.143204	0.115378	0.103173	0.251275	0.149081	0.943102	0.610927	0.365043
610000	-17.0028	0	-17.0028	0.250279	0.369264	0.105752	0.185738	0.130517	0.0916154	0.815199	0.56886	0.755606
620000	-25.41865	0	-25.41865	0.2271	0.386191	0.187578	0.270477	0.103974	0.0695343	1.18434	1.07777	0.582037
630000	-17.45232	0	-17.45232	0.103228	0.511119	0.13708	0.136079	0.180336	0.109287	1.46009	0.778639	0.592357
640000	-23.78943	0	-23.78943	0.210726	0.185508	0.17307	0.255453	0.104368	0.185763	1.81479	1.20112	0.600167
650000	-17.45058	0	-17.45058	0.154291	0.223574	0.25919	0.209185	0.0811243	0.105951	0.837458	0.704483	0.648702
660000	-18.7186	0	-18.7186	0.155547	0.148321	0.0712725	0.0716964	0.0830546	0.0523227	0.734611	0.464744	1.51988
670000	-21.61846	0	-21.61846	0.122801	0.118944	0.102621	0.350431	0.10643	0.125313	1.37682	0.815343	0.644146
680000	-20.08365	0	-20.08365	0.116409	0.414273	0.0789256	0.129261	0.498297	0.108308	1.31841	1.23861	0.450087
690000	-25.33112	0	-25.33112	0.292795	0.396845	0.148347	0.283395	0.102072	0.202747	0.438463	0.366548	1.29995
700000	-14.59147	0	-14.59147	0.191131	0.179816	0.153615	0.125086	0.096448	0.0995028	0.995619	1.12767	0.41051
710000	-20.61241	0	-20.61241	0.193203	0.190278	0.168229	0.201126	0.27642	0.174641	1.24796	0.860466	0.710673
720000	-16.41185	0	-16.41185	0.0813152	0.247557	0.0675637	0.17103	0.219511	0.0590603	1.27685	0.623596	1.16017
730000	-20.80684	0	-20.80684	0.108276	0.488023	0.179008	0.229629	0.0495327	0.208741	0.785653	0.746314	2.34247
740000	-20.05385	0	-20.05385	0.3298	0.267488	0.147559	0.211587	0.208125	0.291573	0.93387	1.35368	0.833424
750000	-17.36265	0	-17.36265	0.19816	0.192781	0.153967	0.166141	0.184603	0.126111	0.816005	0.606168	0.516671
760000	-16.34875	0	-16.34875	0.0517238	0.16783	0.133836	0.211816	0.122278	0.191544	0.843215	0.514579	0.620815
770000	-22.93724	0	-22.93724	0.161876	0.219832	0.339121	0.12134	0.0682128	0.0396473	0.863494	0.641981	1.25174
780000	-20.55559	0	-20.55559	0.181774	0.148074	0.27941	0.0826144	0.152479	0.153191	1.27792	1.0569	0.16586
790000	-17.33394	0	-17.33394	0.170293	0.436659	0.289559	0.149885	0.0940252	0.184681	1.35218	1.02645	0.673463
800000	-16.89536	0	-16.89536	0.0982663	0.173348	0.268524	0.142859	0.146046	0.112583	1.42947	1.5002	0.511081
810000	-19.74142	0	-19.74142	0.150768	0.18227	0.180262	0.161616	0.112315	0.130173	1.16859	0.330082	0.648707
820000	-19.04339	0	-19.04339	0.252042	0.0844788	0.0740393	0.073199	0.177559	0.125896	1.028	0.612647	1.27619
830000	-22.56587	0	-22.56587	0.0826544	0.678708	0.098688	0.1337	0.146663	0.26277	1.55991	0.550208	1.32961
840000	-18.06179	0	-18.06179	0.110703	0.311187	0.104787	0.288999	0.156634	0.153873	0.838568	1.25601	0.608388
850000	-16.62729	0	-16.62729	0.0870598	0.275347	0.0684552	0.0819326	0.091635	0.0710318	1.2509	0.951337	0.907905
860000	-20.94367	0	-20.94367	0.155712	0.440549	0.0925036	0.171655	0.0897302	0.142055	0.398929	0.591712	0.812579
870000	-14.1506	0	-14.1506	0.1658	0.500143	0.0933929	0.27807	0.0579166	0.173545	2.06081	1.63257	0.477782
880000	-28.19448	0	-28.19448	0.0593699	0.206813	0.223394	0.24379	0.116364	0.14911	3.51005	0.541475	0.67887
