Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-95.59811	0	-95.59811	0.140929	0.153881	0.304356	0.194638	0.0908468	0.218992	1.55546	0.835438	0.79714
10000	-24.00912	0	-24.00912	0.126223	0.300028	0.16331	0.201513	0.212352	0.169309	0.72352	1.00438	1.33445
20000	-23.62803	0	-23.62803	0.126608	0.125468	0.135511	0.280453	0.135787	0.0955875	0.389392	0.466435	0.433633
30000	-24.96474	0	-24.96474	0.113383	0.30351	0.215958	0.226517	0.124402	0.137738	0.305047	2.47182	0.34918
40000	-18.17978	0	-18.17978	0.138668	0.20963	0.136	0.152711	0.0725802	0.131408	0.354278	1.1713	1.43244
50000	-20.50855	0	-20.50855	0.0732943	0.166777	0.0925247	0.151256	0.0667368	0.0801005	0.245304	0.555972	0.651542
60000	-15.75861	0	-15.75861	0.127598	0.127472	0.108967	0.168242	0.130831	0.132016	0.49044	1.35731	0.934562
70000	-19.67333	0	-19.67333	0.215484	0.131342	0.115613	0.140713	0.0503161	0.0849409	0.669467	1.20969	0.720354
80000	-28.70477	0	-28.70477	0.316322	0.255378	0.0755613	0.0734521	0.292345	0.118188	0.418816	1.949	0.407684
90000	-31.6435	0	-31.6435	0.203356	0.100804	0.553076	0.321737	0.17205	0.156084	0.735605	1.17347	0.241626
100000	-26.46718	0	-26.46718	0.181991	0.192755	0.414188	0.163475	0.208942	0.108621	0.419449	0.752821	0.626756
110000	-25.72462	0	-25.72462	0.145227	0.122689	0.215293	0.210733	0.118226	0.109005	0.952754	0.956673	1.2847
120000	-22.57266	0	-22.57266	0.133146	0.255666	0.113969	0.395821	0.254582	0.0764992	0.854545	0.785951	1.91529
130000	-21.10709	0	-21.10709	0.0867937	0.116567	0.187763	0.120976	0.0832651	0.0613583	0.547658	0.825324	1.53753
140000	-17.84892	0	-17.84892	0.137344	0.125312	0.0960236	0.20846	0.107139	0.092552	0.628308	1.05328	1.01279
150000	-26.96303	0	-26.96303	0.415484	0.0934041	0.161281	0.323747	0.0826243	0.0691611	0.44128	1.11191	1.364
160000	-25.10332	0	-25.10332	0.094784	0.361058	0.0770778	0.102675	0.277857	0.0644238	0.375817	0.362721	0.744267
170000	-25.97124	0	-25.97124	0.174323	0.267072	0.0769169	0.346923	0.276362	0.0801924	0.49896	0.497427	0.852005
180000	-21.79376	0	-21.79376	0.0826262	0.166943	0.174664	0.258437	0.0957091	0.0603102	0.812938	0.89338	0.869731
190000	-20.6379	0	-20.6379	0.0747545	0.141884	0.0998236	0.292497	0.0659901	0.110555	0.431277	0.868364	1.10844
200000	-21.30183	0	-21.30183	0.103498	0.280045	0.224451	0.138924	0.280327	0.077614	0.319277	1.44931	1.1545
210000	-15.47136	0	-15.47136	0.11936	0.121189	0.075165	0.157806	0.233233	0.123171	0.672464	1.3339	0.8009
220000	-25.49046	0	-25.49046	0.0830111	0.155156	0.142843	0.374112	0.0885166	0.223926	0.737748	1.17009	0.905624
230000	-26.80825	0	-26.80825	0.236339	0.341958	0.184301	0.289022	0.193319	0.0662149	0.995094	0.871262	1.02434
240000	-21.91131	0	-21.91131	0.246214	0.136652	0.119458	0.29486	0.193035	0.103737	1.05047	0.84761	0.619128
250000	-21.22096	0	-21.22096	0.210235	0.237482	0.180344	0.135981	0.0518085	0.326748	0.711324	1.53408	0.751846
260000	-19.23435	0	-19.23435	0.176913	0.118165	0.0457712	0.210867	0.134892	0.100783	0.47339	1.39391	1.03618
270000	-23.87302	0	-23.87302	0.195868	0.224423	0.184677	0.391019	0.253007	0.0796132	0.481093	1.4763	0.638992
280000	-25.50157	0	-25.50157	0.0534491	0.178038	0.145689	0.164106	0.0616955	0.0785525	0.657345	1.36164	0.908426
290000	-18.05135	0	-18.05135	0.128857	0.186434	0.152173	0.146825	0.0853306	0.0623756	0.512832	0.733029	1.24034
300000	-21.58845	0	-21.58845	0.25373	0.364748	0.248569	0.177923	0.0732794	0.118183	0.327848	0.63689	0.515939
310000	-22.77175	0	-22.77175	0.0861821	0.226562	0.153657	0.155847	0.190463	0.251596	0.427515	1.0004	0.354617
320000	-24.50361	0	-24.50361	0.195576	0.135205	0.0475424	0.132838	0.162492	0.0328269	0.479524	0.77266	0.672435
330000	-21.72355	0	-21.72355	0.129538	0.147876	0.116433	0.0921801	0.207355	0.0750912	0.484559	0.349151	0.671157
340000	-21.16335	0	-21.16335	0.0659509	0.11899	0.215149	0.236495	0.100618	0.188756	0.551811	0.514068	1.27868
350000	-18.24008	0	-18.24008	0.0789772	0.157867	0.0873676	0.255846	0.0864889	0.0689181	0.653972	0.452567	0.835195
360000	-28.40404	0	-28.40404	0.133868	0.180235	0.445043	0.18135	0.0432822	0.141782	0.739275	0.392729	0.614238
370000	-19.30059	0	-19.30059	0.183003	0.103355	0.143701	0.171082	0.133863	0.0816862	0.439533	1.09948	1.79402
380000	-22.7611	0	-22.7611	0.046533	0.368443	0.0988789	0.293661	0.127933	0.127778	0.415151	0.869542	1.00572
390000	-26.11311	0	-26.11311	0.104127	0.212069	0.111378	0.13004	0.153493	0.211131	0.621625	1.10215	1.91594
400000	-25.17126	0	-25.17126	0.0881096	0.710258	0.0872669	0.28293	0.106385	0.156757	0.495693	1.39826	1.67628
410000	-24.06071	0	-24.06071	0.055109	0.171008	0.148181	0.250426	0.223459	0.130244	0.638558	0.501525	0.704908
420000	-28.24397	0	-28.24397	0.316201	0.151867	0.184096	0.117475	0.049409	0.0576365	0.366814	0.448721	1.22908
430000	-27.29756	0	-27.29756	0.078733	0.163473	0.154561	0.195245	0.272233	0.130708	0.882155	0.538306	0.698974
440000	-22.16099	0	-22.16099	0.0621052	0.153745	0.173021	0.137913	0.07622	0.101768	0.347612	1.12228	0.870001
450000	-26.90716	0	-26.90716	0.1295	0.202011	0.0341671	0.22517	0.0837795	0.110768	0.759704	1.34814	1.47586
460000	-19.37287	0	-19.37287	0.0592665	0.180262	0.154807	0.197678	0.110658	0.0848334	0.683517	0.572867	1.6386
470000	-22.87452	0	-22.87452	0.0911877	0.254397	0.328313	0.281388	0.173065	0.084936	0.398026	1.03577	1.93505
480000	-22.2958	0	-22.2958	0.12879	0.303448	0.0867609	0.263914	0.106895	0.156752	0.394062	1.02493	0.689
490000	-25.32075	0	-25.32075	0.187525	0.141502	0.174754	0.41071	0.177359	0.23247	0.603726	0.876	0.684796
500000	-19.39448	0	-19.39448	0.168972	0.152781	0.109889	0.264567	0.141645	0.079685	0.583706	0.787183	0.521874
510000	-25.16152	0	-25.16152	0.230607	0.0844205	0.259485	0.143228	0.0625838	0.119145	0.91915	0.395612	0.613209
520000	-21.56197	0	-21.56197	0.113596	0.427409	0.273111	0.0857513	0.167908	0.123094	0.602869	0.783151	0.603441
530000	-32.34533	0	-32.34533	0.425658	0.0892866	0.252605	0.225955	0.148816	0.143801	0.534674	1.01581	0.183903
540000	-18.99676	0	-18.99676	0.109621	0.23606	0.102792	0.228863	0.121522	0.120524	0.510285	1.07017	1.15186
550000	-24.62635	0	-24.62635	0.152098	0.115791	0.127993	0.0777871	0.179874	0.159189	1.10699	0.689936	0.504529
560000	-22.66205	0	-22.66205	0.104326	0.0827745	0.192124	0.0806433	0.169699	0.246654	0.763362	0.709558	0.803507
570000	-27.06601	0	-27.06601	0.135446	0.19131	0.358286	0.293079	0.112863	0.0780433	1.13947	1.03477	1.00622
580000	-23.97133	0	-23.97133	0.145224	0.124188	0.217351	0.0804332	0.212094	0.0651276	0.609319	1.78877	0.680715
590000	-24.59189	0	-24.59189	0.119642	0.0930108	0.191291	0.092181	0.0809287	0.0533894	0.381362	1.42788	1.10293
600000	-19.89759	0	-19.89759	0.122331	0.28247	0.15853	0.0983886	0.0790646	0.0903661	0.63706	1.66492	1.06972
610000	-24.87102	0	-24.87102	0.133296	0.175033	0.116702	0.152749	0.100287	0.043275	1.03169	0.804845	0.473374
