Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-43.31471	0	-43.31471	0.322434	0.101708	0.137351	0.219024	0.202173	0.276392	1.19344	0.838103	1.03534
10000	-7.014036	0	-7.014036	0.0475273	0.205266	0.225467	0.111979	0.110592	0.108659	1.1847	0.921919	0.678799
20000	-6.654701	0	-6.654701	0.137302	0.229435	0.147049	0.059929	0.158995	0.176136	1.20594	1.26207	0.53992
30000	-15.03756	0	-15.03756	0.468941	0.106716	0.0416022	0.183102	0.126141	0.12986	0.752674	0.506306	1.13102
40000	-7.596693	0	-7.596693	0.12783	0.408112	0.151105	0.0707881	0.128709	0.0704318	1.1469	0.794572	0.81922
50000	-9.527756	0	-9.527756	0.25395	0.206466	0.124535	0.0755167	0.0891844	0.299461	0.52676	1.01856	0.714792
60000	-15.61127	0	-15.61127	0.361363	0.146293	0.144843	0.236333	0.17963	0.137056	1.64182	2.28522	0.76102
70000	-9.671483	0	-9.671483	0.0940332	0.160118	0.128478	0.108128	0.102553	0.0681901	2.255	1.54918	0.577917
80000	-10.11961	0	-10.11961	0.146606	0.136291	0.157498	0.177813	0.175533	0.177839	1.41471	0.835717	0.286818
90000	-9.74067	0	-9.74067	0.360472	0.0736221	0.26274	0.0891054	0.0791857	0.284988	0.684728	1.1615	0.657026
100000	-9.272319	0	-9.272319	0.146593	0.142244	0.282979	0.147561	0.0745493	0.145593	1.38479	0.796036	0.541469
110000	-8.740519	0	-8.740519	0.133396	0.259135	0.288365	0.126228	0.208815	0.0905894	0.587868	1.15912	0.61739
120000	-12.72835	0	-12.72835	0.0898945	0.248967	0.146552	0.0899712	0.0602382	0.116486	0.694905	1.24652	0.677978
130000	-9.430341	0	-9.430341	0.188552	0.19518	0.152556	0.126304	0.0924529	0.051968	0.761802	0.626062	1.33031
140000	-16.07251	0	-16.07251	0.083441	0.10144	0.242785	0.242233	0.0574299	0.151074	0.888503	0.67784	3.41894
150000	-10.5173	0	-10.5173	0.222291	0.0681304	0.0741459	0.104333	0.234093	0.234203	1.36218	1.17845	1.13188
160000	-9.244994	0	-9.244994	0.181784	0.162305	0.118257	0.169123	0.250524	0.071972	1.12823	0.432845	0.876485
170000	-12.05895	0	-12.05895	0.399155	0.336973	0.115706	0.108787	0.11062	0.155548	0.609255	0.945711	0.354941
180000	-13.73601	0	-13.73601	0.1837	0.0795146	0.299298	0.0392632	0.127213	0.0306128	1.64922	1.06898	0.570812
190000	-8.706749	0	-8.706749	0.369739	0.114749	0.298533	0.113322	0.14085	0.146562	0.870327	0.828018	1.42119
200000	-10.78305	0	-10.78305	0.160463	0.0976432	0.105744	0.117539	0.134516	0.275602	0.827359	1.68072	0.450337
210000	-11.62347	0	-11.62347	0.188454	0.240865	0.154108	0.248738	0.152215	0.126805	0.706	0.687112	1.08078
220000	-10.25552	0	-10.25552	0.377964	0.0789114	0.142138	0.188724	0.1725	0.184251	1.98784	1.3194	0.867034
230000	-8.500358	0	-8.500358	0.268306	0.177562	0.144319	0.167232	0.0967119	0.083916	2.06878	2.36102	0.923356
240000	-12.42989	0	-12.42989	0.138761	0.0613527	0.185552	0.0529905	0.313623	0.0980743	0.683126	1.29035	0.675917
250000	-13.32812	0	-13.32812	0.230282	0.284341	0.0686406	0.124764	0.0896719	0.142918	0.51893	0.708338	0.768705
260000	-11.66682	0	-11.66682	0.195833	0.263551	0.220689	0.213511	0.154649	0.208352	0.952618	1.791	0.429542
270000	-12.76193	0	-12.76193	0.0683228	0.232285	0.106809	0.224724	0.101721	0.379681	0.984357	0.494904	0.922605
280000	-15.62359	0	-15.62359	0.158685	0.13982	0.0868949	0.151678	0.31967	0.26728	1.55334	0.451348	0.723085
290000	-8.874807	0	-8.874807	0.225581	0.276161	0.129925	0.185068	0.117409	0.121157	0.677062	1.29315	0.879236
300000	-8.977429	0	-8.977429	0.221529	0.161595	0.1436	0.0988274	0.0885824	0.10396	1.61774	1.36111	0.438893
310000	-10.85773	0	-10.85773	0.24852	0.586774	0.139203	0.0511617	0.122047	0.112963	1.4035	0.621116	0.880171
320000	-7.929978	0	-7.929978	0.179091	0.091993	0.16351	0.132091	0.212303	0.0986809	1.19695	1.05165	0.589889
330000	-8.257743	0	-8.257743	0.160764	0.173735	0.0814674	0.0853785	0.0615495	0.0647331	0.541184	0.890289	0.528379
340000	-10.21754	0	-10.21754	0.341434	0.0977335	0.0836992	0.132137	0.110518	0.278558	1.67615	0.89731	1.389
350000	-15.18982	0	-15.18982	0.346261	0.344596	0.121229	0.123645	0.245066	0.0861052	1.46565	1.20985	1.21664
360000	-9.201674	0	-9.201674	0.233309	0.186044	0.217983	0.100544	0.323903	0.0787176	0.641273	0.763589	1.55208
370000	-18.39916	0	-18.39916	0.108627	0.0741449	0.136515	0.203412	0.0496031	0.304021	0.654389	0.649881	0.229122
380000	-18.93041	0	-18.93041	0.160723	0.0779323	0.183782	0.191942	0.157831	0.300982	1.55162	3.40613	0.46443
