Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-65.1068	0	-65.1068	0.233433	0.114539	0.210971	0.138394	0.134433	0.242964	1.36552	0.967874	0.493153
10000	-24.42044	0	-24.42044	0.0631839	0.22209	0.0855538	0.283971	0.115672	0.181288	1.1032	1.05737	0.454086
20000	-23.02556	0	-23.02556	0.138707	0.175077	0.216477	0.381659	0.0364626	0.0644185	1.04214	0.421814	1.67446
30000	-21.62419	0	-21.62419	0.0412774	0.266854	0.10627	0.239146	0.142565	0.189221	0.551176	1.16825	0.710424
40000	-17.57669	0	-17.57669	0.107394	0.135378	0.0865245	0.216842	0.221004	0.10271	1.2093	0.949633	0.724362
50000	-23.39845	0	-23.39845	0.109582	0.259639	0.26869	0.162819	0.217019	0.131686	3.48549	1.49573	0.945438
60000	-26.22584	0	-26.22584	0.0919408	0.397491	0.145076	0.269447	0.198278	0.0738607	0.828642	0.772271	1.45937
70000	-28.22594	0	-28.22594	0.0871027	0.0814952	0.231517	0.0777193	0.853608	0.167992	1.14618	0.668179	0.681342
80000	-25.15039	0	-25.15039	0.17828	0.0373723	0.105875	0.229205	0.0609203	0.0577175	1.4271	0.937831	1.31084
90000	-26.16228	0	-26.16228	0.139774	0.107263	0.168048	0.0777675	0.164638	0.0618436	0.507871	0.970216	1.68703
100000	-25.12271	0	-25.12271	0.209991	0.165108	0.289981	0.176328	0.0984919	0.140559	0.521254	1.25367	0.833561
110000	-20.66606	0	-20.66606	0.0929973	0.126493	0.103226	0.235472	0.212863	0.18389	0.459661	0.84959	1.97349
120000	-16.81326	0	-16.81326	0.132677	0.167111	0.13328	0.098915	0.145648	0.0885854	1.66033	0.639452	1.17418
130000	-20.90349	0	-20.90349	0.220042	0.161365	0.0830656	0.187403	0.121034	0.130121	1.45344	1.72183	1.34762
140000	-19.99339	0	-19.99339	0.114141	0.112153	0.113927	0.181018	0.226355	0.105373	1.2547	0.409154	0.665843
150000	-18.09279	0	-18.09279	0.0749019	0.225257	0.147754	0.266915	0.156446	0.151535	1.86228	0.905971	0.661724
160000	-20.19869	0	-20.19869	0.104989	0.200426	0.145739	0.0888611	0.124906	0.215278	1.45857	0.611106	0.782872
170000	-30.26385	0	-30.26385	0.198365	0.318778	0.228189	0.149691	0.159426	0.246642	2.66043	0.466283	1.52239
180000	-17.72692	0	-17.72692	0.245819	0.0971132	0.140913	0.148153	0.0684709	0.187512	0.687113	1.11205	0.73909
190000	-23.62868	0	-23.62868	0.190695	0.194775	0.132283	0.151144	0.111798	0.29225	0.993833	0.281694	0.934969
