Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-54.79438	0	-54.79438	0.0875858	0.142621	0.156612	0.142539	0.0861095	0.119361	1.06594	0.622723	0.928827
10000	-18.59843	0	-18.59843	0.0504012	0.118901	0.147239	0.173955	0.195946	0.0971669	1.03002	0.540299	0.6256
20000	-6.354855	0	-6.354855	0.180248	0.154631	0.136302	0.168451	0.102041	0.0874347	0.697503	0.56585	0.844839
30000	-6.919075	0	-6.919075	0.191027	0.0465549	0.139347	0.198326	0.0664836	0.0912859	0.803554	0.911487	1.04113
40000	-18.21595	0	-18.21595	0.158621	0.386536	0.185745	0.0775312	0.292556	0.201106	1.11141	0.683583	1.95189
50000	-10.75058	0	-10.75058	0.234008	0.137951	0.0673822	0.17999	0.095378	0.13911	0.842666	0.769836	0.93326
60000	-10.03155	0	-10.03155	0.291493	0.0925077	0.123733	0.0905573	0.217504	0.263883	0.556222	0.442385	0.821709
70000	-11.42798	0	-11.42798	0.350572	0.184109	0.0932953	0.105936	0.0654886	0.154976	0.655921	0.696415	0.48054
80000	-11.81722	0	-11.81722	0.325382	0.173826	0.146852	0.147301	0.110667	0.173157	1.4049	0.692462	0.9116
90000	-8.068416	0	-8.068416	0.149186	0.125329	0.229538	0.0739544	0.0847429	0.179578	1.52786	0.624229	1.0853
100000	-10.98483	0	-10.98483	0.128939	0.237663	0.17653	0.105225	0.102984	0.159534	0.821667	1.10512	0.633199
110000	-10.59715	0	-10.59715	0.128065	0.287431	0.138156	0.131004	0.199052	0.205531	1.00371	0.355616	0.93718
120000	-9.452441	0	-9.452441	0.246306	0.0998501	0.0786227	0.130228	0.177263	0.295409	1.09182	0.950526	0.72421
130000	-7.924982	0	-7.924982	0.207947	0.0979558	0.163769	0.200565	0.161273	0.149353	1.74015	1.71447	1.73063
140000	-11.95609	0	-11.95609	0.435141	0.254092	0.0974309	0.180787	0.0808214	0.125736	0.768601	0.355022	1.76066
150000	-8.54357	0	-8.54357	0.445011	0.0877045	0.10873	0.130128	0.0957256	0.0434673	0.655524	0.632806	0.726207
160000	-7.784478	0	-7.784478	0.302393	0.14327	0.16212	0.150117	0.139575	0.0919759	1.93578	1.00848	0.878827
170000	-10.11071	0	-10.11071	0.157491	0.0972382	0.108462	0.138952	0.0861643	0.0611421	0.909029	0.854206	1.597
180000	-13.15322	0	-13.15322	0.262327	0.0589253	0.422942	0.0641757	0.114135	0.17073	1.41973	0.674725	0.308327
190000	-15.55475	0	-15.55475	0.29728	0.173037	0.0474909	0.0568811	0.0607383	0.105509	0.415217	1.44949	0.876131
200000	-12.55212	0	-12.55212	0.161291	0.14796	0.113316	0.244322	0.0687566	0.111459	0.593221	0.475945	0.971765
210000	-14.32965	0	-14.32965	0.163938	0.165719	0.0313496	0.265476	0.0755101	0.165555	2.0815	1.51418	0.241089
220000	-12.449	0	-12.449	0.19069	0.143609	0.175749	0.196314	0.0653364	0.0520726	1.11682	0.64114	0.729578
230000	-10.7207	0	-10.7207	0.421918	0.125372	0.15953	0.143082	0.153594	0.161548	1.0913	2.3255	0.409055
240000	-8.46874	0	-8.46874	0.141875	0.0984792	0.141012	0.126202	0.111121	0.0547888	0.468704	0.553587	0.736481
250000	-19.64095	0	-19.64095	0.56449	0.184689	0.0975237	0.170963	0.138135	0.130941	0.448322	3.50175	0.764457
260000	-10.31697	0	-10.31697	0.141903	0.0965295	0.058678	0.139642	0.126447	0.0288892	1.41208	1.24869	1.52605
270000	-12.02822	0	-12.02822	0.333028	0.132741	0.131051	0.148149	0.0867686	0.147665	0.554936	0.6023	1.37549
280000	-10.11365	0	-10.11365	0.198616	0.203949	0.144152	0.096451	0.098373	0.20174	1.66667	1.0763	1.42568
290000	-13.63673	0	-13.63673	0.0987537	0.169052	0.178164	0.110056	0.152189	0.0946452	0.66556	0.37432	0.514981
