Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-190.9234	0	-190.9234	0.0840567	0.190528	0.0982019	0.161506	0.0964394	0.10359	2.026	0.780734	0.974145
10000	-40.81928	0	-40.81928	0.101501	0.0768271	0.238652	0.11236	0.139451	0.117736	0.7576	0.697807	1.00174
20000	-46.47605	0	-46.47605	0.105676	0.232429	0.294738	0.203716	0.22	0.203233	0.989087	1.58838	0.687293
30000	-47.38738	0	-47.38738	0.138639	0.266958	0.336186	0.132385	0.138757	0.0655831	1.32595	0.812568	0.799601
40000	-44.93746	0	-44.93746	0.273593	0.284775	0.219056	0.0813989	0.251765	0.147059	0.490161	1.20527	0.892838
50000	-39.71087	0	-39.71087	0.100618	0.243455	0.133094	0.133123	0.14461	0.104033	1.09088	1.56622	1.40654
60000	-33.39138	0	-33.39138	0.222471	0.26556	0.18813	0.109193	0.238265	0.13324	1.4296	1.60997	0.839151
70000	-41.56008	0	-41.56008	0.135381	0.0923438	0.0658296	0.294318	0.18489	0.145266	1.71271	0.649256	0.824448
80000	-46.06883	0	-46.06883	0.306603	0.258604	0.164354	0.142388	0.182911	0.165822	3.64664	2.26107	1.44246
90000	-36.24103	0	-36.24103	0.140938	0.110637	0.209732	0.0812186	0.0974447	0.034187	0.934446	1.53442	0.686584
100000	-49.49611	0	-49.49611	0.142805	0.145781	0.22906	0.188517	0.188976	0.0671931	0.781159	0.490438	0.461783
110000	-43.19382	0	-43.19382	0.144256	0.334921	0.176686	0.127199	0.0674454	0.0804518	0.35516	0.415701	0.554419
120000	-45.04336	0	-45.04336	0.216251	0.136314	0.0901859	0.171549	0.16631	0.183419	0.842293	1.68173	0.391419
130000	-47.48193	0	-47.48193	0.119397	0.216911	0.126226	0.0829916	0.166145	0.119994	1.45566	1.79271	0.609758
140000	-42.05654	0	-42.05654	0.142116	0.178501	0.259904	0.118526	0.0918739	0.105282	0.63655	0.557035	1.02007
150000	-40.21687	0	-40.21687	0.204021	0.196913	0.152	0.106356	0.145573	0.139688	0.685482	1.04448	1.92554
160000	-40.26016	0	-40.26016	0.100956	0.207208	0.132701	0.247555	0.0877339	0.141027	0.748526	0.778718	1.0609
170000	-41.21861	0	-41.21861	0.194121	0.198876	0.40424	0.0959204	0.269936	0.0714696	0.748565	0.766006	0.603611
180000	-37.22908	0	-37.22908	0.191862	0.144664	0.146322	0.314808	0.0612339	0.110719	0.633712	1.61909	1.72567
190000	-40.04135	0	-40.04135	0.166505	0.198121	0.227773	0.10705	0.177757	0.122052	1.7406	0.732747	1.17126
200000	-38.35568	0	-38.35568	0.289905	0.0840191	0.290932	0.0699663	0.16278	0.0946322	1.61984	1.50475	0.268342
210000	-40.03196	0	-40.03196	0.0865524	0.110327	0.120355	0.124009	0.216622	0.145796	1.11351	0.456952	0.464418
220000	-40.36544	0	-40.36544	0.336816	0.110973	0.224207	0.179087	0.0687356	0.0782893	0.705421	0.904816	0.497326
230000	-45.24844	0	-45.24844	0.137918	0.39423	0.298865	0.0923509	0.40579	0.198663	0.707886	0.739499	0.39066
240000	-41.15049	0	-41.15049	0.246267	0.126438	0.221264	0.119292	0.0840933	0.0530531	4.23814	0.700492	0.939444
250000	-46.14487	0	-46.14487	0.106327	0.15191	0.19635	0.204926	0.178573	0.134231	0.98753	1.54438	1.25986
260000	-48.03269	0	-48.03269	0.136877	0.156467	0.268114	0.130088	0.0879708	0.0939378	0.65139	0.766741	0.256273
270000	-42.65405	0	-42.65405	0.12811	0.36326	0.140306	0.124094	0.110871	0.0772459	0.870561	0.456437	0.576391
280000	-46.23554	0	-46.23554	0.101889	0.106586	0.237845	0.104787	0.0964275	0.101336	0.701268	0.557126	0.643637
290000	-44.99666	0	-44.99666	0.277716	0.0771053	0.299851	0.109924	0.114559	0.10004	1.48026	1.92244	0.962958
300000	-40.292	0	-40.292	0.179401	0.281051	0.260979	0.112788	0.156198	0.130017	0.630978	0.629415	1.08991
310000	-49.69527	0	-49.69527	0.0702442	0.173686	0.125351	0.0706838	0.107647	0.0985585	2.51741	0.832142	0.772858
320000	-41.63148	0	-41.63148	0.207722	0.166922	0.240266	0.262665	0.110905	0.177432	0.821899	0.954149	0.979985
330000	-36.29041	0	-36.29041	0.182182	0.107877	0.520374	0.0800562	0.140486	0.193381	1.03647	0.705417	1.44036
340000	-43.74593	0	-43.74593	0.121079	0.195555	0.0829384	0.0831513	0.0721945	0.273423	1.0287	0.707641	0.813672
350000	-44.09394	0	-44.09394	0.211103	0.150163	0.131688	0.127428	0.0776754	0.134969	1.64837	1.07004	1.01447
360000	-39.94461	0	-39.94461	0.163511	0.117035	0.235247	0.110443	0.107827	0.142168	1.62732	0.594715	0.785169
370000	-36.38856	0	-36.38856	0.20005	0.147952	0.256003	0.086433	0.172509	0.0615825	1.0308	0.716104	0.654958
380000	-38.78704	0	-38.78704	0.331944	0.15572	0.21915	0.0982747	0.0908225	0.0687826	1.42391	1.16886	0.52607
390000	-53.68762	0	-53.68762	0.373348	0.109788	0.179432	0.0978296	0.165104	0.27831	0.74546	0.666456	1.06309
400000	-48.78178	0	-48.78178	0.129847	0.171851	0.13782	0.179274	0.0589981	0.150359	0.551496	0.73507	0.580377
410000	-43.91719	0	-43.91719	0.242598	0.128694	0.416085	0.0864845	0.14955	0.268334	2.40199	1.31423	1.72334
420000	-38.16249	0	-38.16249	0.251488	0.128188	0.190246	0.0703071	0.169905	0.148174	0.932156	0.611553	0.907815
430000	-52.82441	0	-52.82441	0.121148	0.226696	0.175409	0.0560167	0.0922677	0.0636896	1.20023	0.818139	0.84651
440000	-37.02113	0	-37.02113	0.223341	0.201271	0.252925	0.142849	0.23129	0.0813046	1.52447	0.729977	0.885909
