Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-81.88041	0	-81.88041	0.0922724	0.136212	0.113298	0.150872	0.127422	0.0935662	0.369042	0.684872	0.446319
10000	-32.29594	0	-32.29594	0.184112	0.265469	0.252852	0.12223	0.271104	0.057818	1.04029	2.04925	1.066
20000	-29.35912	0	-29.35912	0.317764	0.134373	0.166624	0.137718	0.29672	0.104553	0.753037	0.78326	1.04286
30000	-28.68156	0	-28.68156	0.0531187	0.112965	0.322964	0.159893	0.217818	0.0806117	1.33973	1.59787	0.59338
40000	-41.56007	0	-41.56007	0.246148	0.103557	0.178224	0.172988	0.245648	0.24793	0.580862	0.63249	0.738782
50000	-33.54528	0	-33.54528	0.178044	0.135348	0.203789	0.203555	0.334407	0.16494	0.379503	1.55085	0.925872
60000	-25.01288	0	-25.01288	0.215592	0.17793	0.149944	0.100476	0.221433	0.0806811	0.563859	0.691173	0.798276
70000	-30.35023	0	-30.35023	0.247038	0.124542	0.242467	0.190459	0.139199	0.145608	1.06453	0.909748	1.216
80000	-28.36866	0	-28.36866	0.0959191	0.105228	0.181144	0.151569	0.304237	0.0546304	0.695994	0.994548	0.49767
90000	-32.3059	0	-32.3059	0.139333	0.293064	0.300103	0.169707	0.159479	0.139918	1.09241	0.953503	0.661476
100000	-26.40236	0	-26.40236	0.0719039	0.0804963	0.421521	0.126449	0.160549	0.24177	0.348323	0.860824	1.08118
110000	-32.34753	0	-32.34753	0.176454	0.172371	0.519659	0.22266	0.108517	0.121717	0.56189	0.850502	0.47908
120000	-31.621	0	-31.621	0.0678345	0.165706	0.317272	0.106844	0.313218	0.0861506	2.79105	1.69972	0.674329
130000	-34.74845	0	-34.74845	0.150575	0.179848	0.297142	0.140119	0.350427	0.172776	0.868509	0.77079	1.24544
140000	-25.57509	0	-25.57509	0.131021	0.103974	0.149469	0.118774	0.201926	0.100228	0.632284	0.805225	0.967587
150000	-30.78424	0	-30.78424	0.0867905	0.0657327	0.390323	0.109178	0.159961	0.139292	0.435824	0.635488	0.696399
160000	-26.99735	0	-26.99735	0.105166	0.173019	0.353315	0.0890058	0.244698	0.0747736	0.740438	0.875107	1.42087
170000	-27.98032	0	-27.98032	0.132733	0.207996	0.435826	0.192776	0.272428	0.0796937	0.808149	1.41754	0.808377
180000	-36.30411	0	-36.30411	0.159687	0.0963684	0.161947	0.202517	0.506987	0.155903	0.925779	0.743752	0.876705
190000	-30.68631	0	-30.68631	0.156734	0.155049	0.216394	0.0645975	0.24009	0.0954677	0.612104	0.567644	1.38377
200000	-41.07875	0	-41.07875	0.434707	0.227642	0.103746	0.0616223	0.129128	0.0436825	0.424879	0.856579	1.82988
