Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-46.2015	0	-46.2015	0.262964	0.257063	0.100612	0.175034	0.0940658	0.22212	0.92312	0.615831	0.804809
10000	-17.95194	0	-17.95194	0.0301425	0.140062	0.175309	0.180615	0.218985	0.083274	2.4071	0.934801	1.5129
20000	-13.36749	0	-13.36749	0.13797	0.249321	0.0989915	0.21407	0.208859	0.117472	0.841045	0.403133	0.754185
30000	-16.56479	0	-16.56479	0.134318	0.139826	0.147943	0.102272	0.217125	0.118649	1.2962	0.355269	1.15551
40000	-13.31829	0	-13.31829	0.138606	0.424961	0.141787	0.129026	0.13907	0.145145	0.840739	0.684117	1.01983
50000	-17.48767	0	-17.48767	0.155721	0.317005	0.0811404	0.156691	0.179663	0.222132	1.21727	0.374553	0.635622
60000	-17.95685	0	-17.95685	0.114853	0.648285	0.127117	0.169949	0.0801863	0.12835	1.26654	1.3003	0.748578
70000	-12.07005	0	-12.07005	0.237614	0.166077	0.147122	0.140288	0.116005	0.0743927	3.22825	0.925746	0.880886
80000	-21.3907	0	-21.3907	0.126347	0.294126	0.1177	0.137508	0.108176	0.145428	1.04509	0.416259	0.357707
90000	-10.53237	0	-10.53237	0.0976028	0.193467	0.130248	0.175494	0.158533	0.0811498	1.02416	0.587109	0.568617
100000	-11.5568	0	-11.5568	0.25401	0.0788411	0.341874	0.133124	0.116333	0.091103	1.7835	0.828135	1.0405
110000	-9.677205	0	-9.677205	0.234123	0.117306	0.195676	0.134996	0.112748	0.165009	2.02198	1.32808	0.76913
120000	-13.6645	0	-13.6645	0.103092	0.158014	0.177982	0.0895006	0.105754	0.0937444	1.26888	0.68916	1.0928
130000	-15.11968	0	-15.11968	0.245771	0.230646	0.162725	0.146817	0.115251	0.142415	4.62332	0.628357	0.911072
140000	-14.78313	0	-14.78313	0.170468	0.222323	0.21003	0.135166	0.23543	0.0886165	0.931892	0.581339	0.541632
150000	-11.09416	0	-11.09416	0.143931	0.177389	0.191544	0.0579771	0.0640043	0.0871634	4.00713	0.417425	0.807443
160000	-17.01213	0	-17.01213	0.28714	0.186276	0.12245	0.107101	0.193275	0.126942	1.14228	0.987262	0.989137
170000	-22.56034	0	-22.56034	0.223694	0.097528	0.274647	0.40238	0.12052	0.0929728	1.11699	0.57294	1.34204
180000	-10.81293	0	-10.81293	0.109241	0.0839366	0.422877	0.0704421	0.170219	0.112873	0.936943	0.732257	1.15241
190000	-11.81995	0	-11.81995	0.184346	0.11685	0.440269	0.176789	0.0753313	0.0915342	1.0172	0.837872	0.839553
200000	-21.07263	0	-21.07263	0.271533	0.128674	0.200258	0.230154	0.107786	0.0786506	0.948443	1.08235	1.01586
210000	-16.14245	0	-16.14245	0.0794021	0.198365	0.199285	0.210799	0.10154	0.0470458	1.82609	0.617987	0.687254
220000	-10.34293	0	-10.34293	0.211528	0.247653	0.121447	0.176507	0.141452	0.165586	2.31384	0.928207	0.613181
230000	-10.80818	0	-10.80818	0.13923	0.130925	0.206003	0.063013	0.112336	0.115691	1.08407	0.501914	1.15828
240000	-14.1871	0	-14.1871	0.0946109	0.288696	0.13027	0.0900618	0.117631	0.137391	1.65552	0.470729	1.79187
250000	-11.75164	0	-11.75164	0.453152	0.144459	0.222327	0.159027	0.153998	0.0971822	1.28603	0.656063	1.24901
260000	-21.55267	0	-21.55267	0.170568	0.179752	0.156472	0.217547	0.0839301	0.0894908	2.80764	1.47438	0.819634
270000	-14.26321	0	-14.26321	0.17056	0.235955	0.0960046	0.0556953	0.155191	0.143778	1.07517	0.837036	1.44449
280000	-17.45271	0	-17.45271	0.121782	0.124471	0.191367	0.126532	0.0670858	0.248058	2.07757	0.9791	1.29924
290000	-17.25099	0	-17.25099	0.243603	0.173186	0.146059	0.118409	0.0452206	0.0817712	1.53699	0.377601	0.452761
300000	-17.22711	0	-17.22711	0.384127	0.27699	0.145243	0.216703	0.0978914	0.054989	1.86195	1.18313	0.481033
310000	-20.84381	0	-20.84381	0.12869	0.229971	0.10379	0.11609	0.220932	0.472774	2.83063	0.991574	0.335578
320000	-19.78939	0	-19.78939	0.143116	0.137048	0.243993	0.053922	0.305287	0.137723	1.34465	0.791817	1.01218
330000	-13.0278	0	-13.0278	0.223331	0.236404	0.260217	0.159139	0.157448	0.101234	0.720961	0.521485	0.729535
340000	-10.9778	0	-10.9778	0.215998	0.100122	0.367529	0.106627	0.0928223	0.0705346	1.13687	0.888438	0.918255
350000	-14.4467	0	-14.4467	0.0748043	0.108816	0.197823	0.0891137	0.194703	0.173966	1.53736	0.978675	0.879776
360000	-17.02021	0	-17.02021	0.202313	0.194657	0.248584	0.112547	0.0722715	0.0698847	1.26786	0.492839	1.0881
370000	-16.9886	0	-16.9886	0.2545	0.234034	0.345367	0.114008	0.0947081	0.0723889	0.920424	0.951192	1.09992
380000	-13.66751	0	-13.66751	0.214613	0.0899322	0.293013	0.230774	0.134974	0.126687	1.78103	0.772144	0.831208
390000	-14.82499	0	-14.82499	0.119311	0.178906	0.455676	0.216748	0.120611	0.0558277	1.1568	0.608214	0.643988
400000	-16.68869	0	-16.68869	0.0990636	0.189025	0.399047	0.0730226	0.0588689	0.131309	0.447492	0.451596	0.644339
410000	-14.65087	0	-14.65087	0.197594	0.150222	0.184253	0.102139	0.0823278	0.093048	2.27477	0.699377	2.2312
420000	-12.6245	0	-12.6245	0.188837	0.154733	0.142865	0.180465	0.145955	0.247916	1.1378	0.607213	0.642102
430000	-18.82762	0	-18.82762	0.171608	0.101545	0.216876	0.148608	0.0853029	0.307557	1.94075	0.679034	0.430772
440000	-18.51956	0	-18.51956	0.0679329	0.0693081	0.197477	0.161785	0.107762	0.0882711	1.80161	0.551314	0.924648
450000	-12.69421	0	-12.69421	0.266985	0.107586	0.224684	0.10747	0.183766	0.0750107	0.99092	0.890974	0.652142
460000	-9.876356	0	-9.876356	0.102451	0.146328	0.294118	0.13845	0.137511	0.124679	1.89374	0.50761	0.89051
470000	-13.75117	0	-13.75117	0.16886	0.223488	0.252381	0.112613	0.101434	0.203896	1.38135	0.664267	1.56651
480000	-17.2881	0	-17.2881	0.121631	0.178371	0.449858	0.0592545	0.0961548	0.0737505	0.973128	0.813333	0.902597
490000	-15.69548	0	-15.69548	0.303297	0.181682	0.273399	0.126086	0.128335	0.0843588	2.48899	0.92737	0.71772
500000	-16.7108	0	-16.7108	0.336415	0.307475	0.137619	0.117204	0.0737674	0.0597251	1.42595	0.672412	0.627215
510000	-21.16309	0	-21.16309	0.336137	0.414567	0.137185	0.182097	0.0972899	0.129184	2.54427	0.884001	0.429459
520000	-12.96544	0	-12.96544	0.252879	0.159318	0.145685	0.176835	0.0785445	0.0804491	1.87952	0.589836	1.54107
530000	-11.18373	0	-11.18373	0.122243	0.173004	0.220797	0.0655681	0.0625579	0.161713	1.56275	0.813995	1.93759
540000	-13.17505	0	-13.17505	0.0589087	0.125461	0.138345	0.059	0.157565	0.108924	2.11438	0.612454	0.759107
550000	-10.23731	0	-10.23731	0.0885849	0.0919107	0.252612	0.10182	0.189784	0.140838	1.45943	1.20392	0.852398
560000	-16.00386	0	-16.00386	0.106339	0.193818	0.300847	0.176884	0.0805302	0.0970023	0.739963	0.528264	0.803806
570000	-15.84327	0	-15.84327	0.190326	0.118851	0.227799	0.0438648	0.0920041	0.0708248	1.46176	1.36954	0.80176
580000	-11.6186	0	-11.6186	0.170449	0.111514	0.111106	0.135273	0.19352	0.344664	1.3872	0.625741	0.59286
590000	-17.00354	0	-17.00354	0.21465	0.394599	0.0581562	0.104273	0.122593	0.140027	1.41225	0.428532	1.08297
600000	-15.91934	0	-15.91934	0.129311	0.0803581	0.31975	0.0763127	0.143863	0.110861	0.662407	0.580096	0.761075
610000	-17.94055	0	-17.94055	0.152732	0.292256	0.370192	0.13944	0.191105	0.0612452	1.99411	0.421577	0.62848
620000	-13.55331	0	-13.55331	0.276124	0.133083	0.0787429	0.262982	0.115602	0.149745	0.823838	0.749834	0.629953
630000	-13.42089	0	-13.42089	0.217343	0.140147	0.182337	0.166245	0.0522766	0.0777453	2.14812	0.451379	0.953361
