Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-160.4151	0	-160.4151	0.159757	0.0696108	0.1187	0.151855	0.258176	0.36193	1.43702	0.642328	1.23917
10000	-26.84414	0	-26.84414	0.478875	0.15339	0.141063	0.131688	0.224182	0.0599945	1.30195	1.03977	2.29704
20000	-31.31314	0	-31.31314	0.164751	0.171965	0.110434	0.0752515	0.22108	0.0627751	1.37956	0.455453	0.343047
30000	-41.78692	0	-41.78692	0.197429	0.0989994	0.558056	0.150936	0.339561	0.126217	0.593717	1.26012	1.10068
40000	-36.49966	0	-36.49966	0.0788238	0.261042	0.155	0.152149	0.0416607	0.194521	1.84537	0.655787	0.357782
50000	-30.52105	0	-30.52105	0.0777802	0.170053	0.154118	0.0579683	0.262834	0.177345	1.80386	0.526965	0.822806
60000	-34.49957	0	-34.49957	0.107517	0.141707	0.274855	0.0671295	0.0860667	0.0854443	0.797629	0.39911	0.791032
70000	-31.4786	0	-31.4786	0.205566	0.116792	0.103855	0.0697334	0.0751129	0.114071	0.754678	0.615176	0.402013
80000	-19.95561	0	-19.95561	0.253067	0.121075	0.237213	0.0667593	0.216753	0.183515	1.37062	0.750998	1.44203
90000	-32.30332	0	-32.30332	0.23019	0.174701	0.172274	0.131869	0.136537	0.43071	0.772956	0.525487	2.06328
100000	-22.19269	0	-22.19269	0.253632	0.110026	0.127433	0.0576444	0.113995	0.160167	1.01801	0.459037	1.06971
110000	-23.5316	0	-23.5316	0.251637	0.101826	0.0995218	0.112552	0.21362	0.112636	2.50106	0.922461	0.642405
120000	-36.06868	0	-36.06868	0.22394	0.296592	0.163368	0.0513133	0.0928386	0.27679	2.80387	0.722504	0.920768
130000	-27.17828	0	-27.17828	0.162015	0.210369	0.128456	0.0758096	0.221678	0.0806219	1.11751	0.319777	0.813496
140000	-33.04575	0	-33.04575	0.350361	0.210056	0.0867491	0.0703454	0.205843	0.25164	1.54135	1.43273	1.78543
150000	-29.25142	0	-29.25142	0.191135	0.0852891	0.175499	0.0544209	0.103952	0.0677398	1.40933	0.33519	0.346476
160000	-30.86746	0	-30.86746	0.349927	0.119262	0.273822	0.121337	0.149542	0.123619	1.15231	0.903203	0.40864
170000	-27.71464	0	-27.71464	0.18284	0.12921	0.265292	0.123351	0.134487	0.217787	0.369974	0.619275	1.19935
180000	-26.75291	0	-26.75291	0.351856	0.0800662	0.391826	0.0894548	0.0956389	0.143666	2.89787	1.16859	0.843157
190000	-24.93851	0	-24.93851	0.193442	0.131993	0.330217	0.109064	0.252209	0.105244	1.91023	0.742011	0.796805
200000	-19.60485	0	-19.60485	0.204227	0.183214	0.258762	0.0798687	0.119774	0.136533	1.24334	0.45211	1.56613
210000	-39.14424	0	-39.14424	0.191977	0.0929088	0.204559	0.13309	0.256424	0.105385	0.482911	0.379264	0.616813
220000	-24.84208	0	-24.84208	0.259238	0.217905	0.235273	0.120889	0.194965	0.112045	1.94087	1.11541	0.662896
230000	-32.0812	0	-32.0812	0.144345	0.171317	0.180692	0.0732337	0.0564855	0.105941	0.800106	0.357628	0.79443
240000	-24.93519	0	-24.93519	0.179882	0.152501	0.31338	0.220344	0.144583	0.152461	1.24026	0.525715	0.85519
250000	-38.82478	0	-38.82478	0.434087	0.154052	0.126168	0.02962	0.125194	0.0394911	0.626848	0.629035	0.275261
260000	-32.41816	0	-32.41816	0.0763641	0.0827308	0.0882434	0.105317	0.138073	0.12201	0.758766	0.806211	0.585124
270000	-22.84196	0	-22.84196	0.213463	0.0450056	0.451098	0.157909	0.103015	0.150219	1.39789	0.672909	0.96512
280000	-24.52658	0	-24.52658	0.211116	0.0831565	0.313403	0.106154	0.0764465	0.0918642	0.959029	0.663934	0.853068
290000	-25.68253	0	-25.68253	0.332873	0.0700048	0.566588	0.102999	0.188891	0.107907	0.992931	0.832721	0.815443
300000	-22.3266	0	-22.3266	0.205587	0.100764	0.310972	0.156699	0.133762	0.102854	1.73614	0.622895	0.452747
310000	-31.6181	0	-31.6181	0.102457	0.0566681	0.446686	0.0463477	0.289385	0.125879	2.19071	0.673904	2.14143
320000	-25.84402	0	-25.84402	0.182314	0.0529349	0.27638	0.103205	0.145571	0.177264	1.38169	2.18865	1.08393
330000	-20.66809	0	-20.66809	0.156746	0.136087	0.337743	0.121306	0.133565	0.0957676	3.33279	0.916748	0.720043
340000	-28.45977	0	-28.45977	0.139381	0.0748853	0.273553	0.0831527	0.215862	0.177595	3.08057	0.635033	0.93279
350000	-22.65667	0	-22.65667	0.252394	0.0861121	0.13799	0.0766341	0.0864975	0.158502	1.95622	0.670296	0.788836
360000	-24.99109	0	-24.99109	0.240461	0.0840638	0.0764498	0.102107	0.121094	0.0725843	1.80505	1.40842	0.973945
370000	-31.60232	0	-31.60232	0.174713	0.241209	0.104	0.0603511	0.160683	0.0573525	0.554779	1.5081	1.3565
380000	-33.91362	0	-33.91362	0.157027	0.0693119	0.197466	0.0496839	0.181447	0.358425	1.40021	1.76178	0.969925
390000	-35.30762	0	-35.30762	0.214562	0.149845	0.111935	0.270377	0.121801	0.0509885	1.02204	0.761604	0.648676
400000	-24.8775	0	-24.8775	0.300753	0.104211	0.118473	0.113988	0.104055	0.120804	0.745602	1.23531	0.723685
410000	-27.55083	0	-27.55083	0.175224	0.176611	0.187887	0.0889133	0.128594	0.180165	3.4469	0.381535	2.89201
420000	-31.15824	0	-31.15824	0.314706	0.0970962	0.289205	0.152681	0.196442	0.0777646	1.03869	0.324734	0.878347
430000	-25.48238	0	-25.48238	0.312103	0.130959	0.14736	0.0877491	0.0787762	0.0649729	0.962064	0.639337	0.93908
440000	-24.37199	0	-24.37199	0.16534	0.173719	0.147462	0.0663779	0.174284	0.0383092	1.86017	1.18954	0.299927
450000	-28.0031	0	-28.0031	0.280643	0.121135	0.146974	0.0729796	0.128308	0.124692	2.10329	1.68576	1.50355
