Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-49.73575	0	-49.73575	0.0851453	0.0696496	0.109069	0.186279	0.214827	0.154605	0.220335	0.981157	0.368484
10000	-21.55225	0	-21.55225	0.0779711	0.151016	0.144176	0.180671	0.0444492	0.16488	0.451554	0.994307	1.46477
20000	-24.294	0	-24.294	0.151695	0.123462	0.15639	0.0776537	0.197593	0.215976	1.02712	0.769251	0.292637
30000	-27.82886	0	-27.82886	0.0814992	0.146349	0.366272	0.126994	0.155313	0.163079	2.24737	1.23239	0.845064
40000	-19.97621	0	-19.97621	0.104208	0.0856016	0.185457	0.193308	0.124925	0.0798911	2.57494	1.08837	0.662842
50000	-15.99114	0	-15.99114	0.110374	0.119143	0.22385	0.151854	0.0791556	0.123353	0.674627	0.842433	1.09536
60000	-23.09783	0	-23.09783	0.0854398	0.171276	0.0915912	0.123238	0.176376	0.209065	2.07285	1.13932	0.734412
70000	-23.12178	0	-23.12178	0.131605	0.128343	0.150314	0.0779278	0.219256	0.303503	1.20635	1.06521	0.827346
80000	-15.46803	0	-15.46803	0.145585	0.111698	0.161187	0.102654	0.262525	0.109129	1.9749	0.531884	1.23403
90000	-19.08864	0	-19.08864	0.0488849	0.122646	0.150782	0.0785417	0.117886	0.0901287	0.992881	0.467524	0.543606
100000	-22.0474	0	-22.0474	0.268425	0.0839548	0.13887	0.293981	0.129354	0.112057	2.19906	0.396676	1.18054
110000	-20.12013	0	-20.12013	0.077021	0.0897129	0.556023	0.165988	0.191323	0.122849	1.06471	1.18331	0.828192
120000	-20.75434	0	-20.75434	0.137722	0.0669872	0.364759	0.178435	0.126673	0.0996025	1.84075	0.339214	1.01113
130000	-21.25148	0	-21.25148	0.0732971	0.121165	0.236078	0.131377	0.124195	0.284859	0.820971	0.710731	0.599437
140000	-19.53896	0	-19.53896	0.129703	0.157233	0.163026	0.142076	0.211634	0.095598	0.872327	0.593865	1.1501
150000	-21.78228	0	-21.78228	0.098943	0.0948068	0.201584	0.221286	0.0820809	0.165004	3.98445	0.552171	0.801648
