taxon	int_1	int_2
t2	0	1
t3	0	1
t4	0	1
t5	0	1
t6	0	1
t7	0	1
t9	0	1
t10	0	1
t12	0	1
t15	1	0
t16	0	1
t17	0	1
t18	0	1
t19	0	1
t20	1	1
t23	0	1
t24	0	1
t25	1	1
t26	0	1
t27	0	1
t28	1	1
t29	1	0
t30	1	0
t31	1	0
t33	1	0
t34	1	0
t35	1	0
t36	1	0
t37	0	1
t41	0	1
t42	0	1
t44	1	0
t45	1	0
t46	0	1
t48	1	0
t49	1	0
t50	0	1
t52	1	0
t56	0	1
t57	0	1
t61	1	0
t62	1	0
t63	1	0
t65	1	0
t68	1	0
t69	1	0
t70	1	0
t71	1	0
t72	1	0
t73	1	0
t74	1	0
t75	1	0
t76	1	0
t78	1	0
t79	1	0
t83	1	0
t84	1	0
t85	0	1
t86	0	1
t90	0	1
t91	1	0
t92	1	0
t94	0	1
t96	1	0
t97	1	0
t98	1	0
t100	1	0
t101	1	0
t103	1	0
t105	1	0
t106	1	0
t109	1	0
t111	0	1
t112	0	1
t113	0	1
t116	1	0
t117	1	0
t119	1	0
t120	1	0
t121	1	0
t125	1	0
t126	1	0
t127	1	0
t128	1	0
t134	1	0
t136	1	0
t137	1	0
t138	1	0
t139	1	0
t140	1	0
t143	1	0
t144	1	0
t145	1	0
t147	1	0
t150	1	0
t152	1	0
t154	0	1
t157	1	0
t158	1	0
t161	1	0
t162	1	0
t163	1	0
t165	1	0
t166	1	0
t168	1	0
t170	1	1
t172	1	0
t173	1	0
t175	1	0
t177	0	1
t178	0	1
t179	1	0
t182	1	0
t184	1	0
t188	0	1
t190	1	0
t191	1	0
t192	1	0
t195	1	0
t196	1	0
t199	1	0
t203	0	1
t209	1	0
t210	1	0
t211	1	0
t213	1	0
t217	1	0
t221	1	0
t223	1	0
t226	1	0
t228	1	0
t230	1	0
t232	1	0
t233	1	0
t238	1	0
t239	1	0
t245	1	0
t246	1	0
t247	1	0
t248	1	0
t250	1	0
t251	1	0
t254	1	0
t256	1	0
t259	1	0
t261	1	0
t262	1	0
t265	0	1
t267	1	0
t269	1	0
t273	1	0
t277	1	0
t283	1	0
t285	1	0
t286	1	0
t287	1	0
t288	1	0
t289	1	0
t291	1	0
t293	1	0
t294	1	0
t295	1	0
t296	1	0
t300	1	0
t301	1	0
t304	1	0
t305	1	0
t306	1	0
t307	1	0
t309	1	0
t311	1	0
t314	1	0
t315	1	0
t316	1	0
t317	1	0
t319	1	0
t324	1	0
t326	1	0
t327	1	0
t328	1	0
t329	1	0
t331	1	0
t332	1	0
t333	1	0
t337	1	0
t338	1	0
t341	1	0
t342	1	0
t343	1	0
t344	1	0
t345	1	0
t346	1	0
t348	1	0
t349	1	0
t351	1	0
t352	1	0
t353	1	0
t354	1	0
t356	1	0
t357	1	0
t360	1	0
t363	1	0
t364	1	0
t368	1	0
t371	1	0
t372	1	0
t373	1	0
t374	1	0
t381	1	0
t382	1	0
t383	1	0
t388	1	0
t389	1	0
t390	1	0
t392	1	0
t394	1	0
t395	1	0
t397	1	0
t398	1	0
t400	1	0
t401	1	0
t404	1	0
t405	1	0
t406	1	0
t408	1	0
t412	1	0
t413	1	0
t414	1	0
t416	1	0
t417	1	0
t419	1	0
t422	1	0
t426	1	0
t430	1	0
t432	1	0
t434	1	0
t436	1	0
t437	1	0
t438	1	0
t439	1	0
t440	1	0
t441	1	0
t442	1	0
t443	1	0
t444	1	0
t445	1	0
t446	1	0
t448	1	0
t449	1	0
t453	1	0
t455	1	0
t456	1	0
t459	1	0
t460	1	0
t461	1	0
t462	1	0
t469	1	0
t470	1	0
t472	1	0
t473	1	0
t474	1	0
t475	1	0
t476	1	0
t477	1	0
t480	1	0
t481	1	0
t484	1	0
t485	1	0
t486	1	0
t487	1	0
t488	1	0
t495	1	0
t496	1	0
t497	1	0
t500	1	0
t508	1	0
t512	1	0
t513	1	0
t516	1	0
t517	1	0
t520	1	0
t526	1	0
t527	1	0
t529	1	0
t532	1	0
t535	1	0
t537	1	0
t538	1	0
t540	1	0
t541	1	0
t544	1	0
t547	1	0
t551	1	0
t552	1	0
t553	1	0
t554	1	0
t555	1	0
t557	1	0
t558	1	0
t560	1	0
t563	1	0
t564	1	0
t565	1	0
t571	1	0
t575	1	0
t576	1	0
t582	1	0
t583	1	0
t584	1	0
t585	1	0
t586	1	0
t587	1	0
t588	1	0
t592	1	0
t593	1	0
t594	1	0
t595	1	0
t597	1	0
t598	1	0
t600	1	0
t601	1	0
t602	1	0
t603	1	0
t604	1	0
t606	1	0
t607	1	0
t608	1	0
t609	1	0
t615	1	0
t617	1	0
t619	1	0
t620	1	0
t621	1	0
t625	1	0
t626	1	0
t627	1	0
t629	1	0
t631	1	0
t632	1	0
t635	1	0
t636	1	0
t637	1	0
t639	1	0
t643	1	0
t644	1	0
t646	1	0
t647	1	0
t648	1	0
t649	1	0
t650	1	0
t651	1	0
t652	1	0
t654	1	0
t655	1	0
t657	1	0
t659	1	0
t663	1	0
t664	1	0
t666	1	0
t668	1	0
t670	1	0
t675	1	0
t676	1	0
t677	1	0
t678	1	0
t679	1	0
t680	1	0
t681	1	0
t682	1	0
t683	1	0
t685	1	0
t686	1	0
t688	1	0
t693	1	0
t694	1	0
t695	1	0
t697	1	0
t699	1	0
t701	1	0
t702	1	0
t704	1	0
t705	1	0
t712	1	0
t717	1	0
t718	1	0
t719	1	0
t720	1	0
t725	1	0
t730	1	0
t734	1	0
t738	1	0
t739	1	0
t741	1	0
t743	1	0
t745	1	0
t746	1	0
t747	1	0
t748	1	0
t751	1	0
t752	1	0
t756	1	0
t758	1	0
t760	1	0
t761	1	0
t764	1	0
t765	1	0
t772	1	0
t773	1	0
t776	1	0
t779	1	0
t788	1	0
t789	1	0
t790	1	0
t793	1	0
t796	1	0
t800	1	0
t801	1	0
t802	1	0
t804	1	0
t806	1	0
t808	1	0
t811	1	0
t818	1	0
t819	1	0
t821	1	0
t822	1	0
t826	1	0
t828	1	0
t835	1	0
t836	1	0
t839	1	0
