taxon	min_age	max_age	status
t41	10.8697232229169	16.7146341868211	extinct
t44	16.7146341868211	22.5491131818853	extinct
t44	16.7146341868211	22.5491131818853	extinct
t45	22.5491131818853	28.0345518866088	extinct
t45	16.7146341868211	22.5491131818853	extinct
t46	16.7146341868211	22.5491131818853	extinct
t46	10.8697232229169	16.7146341868211	extinct
t47	22.5491131818853	28.0345518866088	extinct
t47	16.7146341868211	22.5491131818853	extinct
t47	16.7146341868211	22.5491131818853	extinct
t48	22.5491131818853	28.0345518866088	extinct
t48	22.5491131818853	28.0345518866088	extinct
t48	22.5491131818853	28.0345518866088	extinct
t48	22.5491131818853	28.0345518866088	extinct
t48	22.5491131818853	28.0345518866088	extinct
t48	16.7146341868211	22.5491131818853	extinct
t48	16.7146341868211	22.5491131818853	extinct
t49	22.5491131818853	28.0345518866088	extinct
t50	16.7146341868211	22.5491131818853	extinct
t56	10.8697232229169	16.7146341868211	extant
t56	5.76368054794148	10.8697232229169	extant
t56	5.76368054794148	10.8697232229169	extant
t56	5.76368054794148	10.8697232229169	extant
t56	0	5.76368054794148	extant
t56	0	5.76368054794148	extant
t56	0	5.76368054794148	extant
t56	0	5.76368054794148	extant
t57	5.76368054794148	10.8697232229169	extinct
t58	5.76368054794148	10.8697232229169	extant
t58	5.76368054794148	10.8697232229169	extant
t58	5.76368054794148	10.8697232229169	extant
t58	5.76368054794148	10.8697232229169	extant
t58	5.76368054794148	10.8697232229169	extant
t58	0	5.76368054794148	extant
t58	0	5.76368054794148	extant
t58	0	5.76368054794148	extant
t59	5.76368054794148	10.8697232229169	extinct
t62	0	5.76368054794148	extant
t63	0	5.76368054794148	extant
t65	22.5491131818853	28.0345518866088	extant
t65	16.7146341868211	22.5491131818853	extant
t65	16.7146341868211	22.5491131818853	extant
t65	5.76368054794148	10.8697232229169	extant
t65	0	5.76368054794148	extant
t65	0	5.76368054794148	extant
t66	22.5491131818853	28.0345518866088	extinct
t66	16.7146341868211	22.5491131818853	extinct
t66	16.7146341868211	22.5491131818853	extinct
t67	22.5491131818853	28.0345518866088	extinct
t67	16.7146341868211	22.5491131818853	extinct
t67	16.7146341868211	22.5491131818853	extinct
t67	10.8697232229169	16.7146341868211	extinct
t67	10.8697232229169	16.7146341868211	extinct
t68	5.76368054794148	10.8697232229169	extant
t68	5.76368054794148	10.8697232229169	extant
t68	0	5.76368054794148	extant
t70	0	5.76368054794148	extinct
t72	0	5.76368054794148	extant
t74	0	5.76368054794148	extant
t74	0	5.76368054794148	extant
t81	10.8697232229169	16.7146341868211	extinct
t83	5.76368054794148	10.8697232229169	extant
t83	0	5.76368054794148	extant
t84	16.7146341868211	22.5491131818853	extinct
t85	16.7146341868211	22.5491131818853	extinct
t86	16.7146341868211	22.5491131818853	extant
t86	5.76368054794148	10.8697232229169	extant
t86	5.76368054794148	10.8697232229169	extant
t86	5.76368054794148	10.8697232229169	extant
t86	0	5.76368054794148	extant
t86	0	5.76368054794148	extant
t87	16.7146341868211	22.5491131818853	extinct
t88	10.8697232229169	16.7146341868211	extant
t88	10.8697232229169	16.7146341868211	extant
t88	10.8697232229169	16.7146341868211	extant
t88	5.76368054794148	10.8697232229169	extant
t88	5.76368054794148	10.8697232229169	extant
t88	5.76368054794148	10.8697232229169	extant
t88	0	5.76368054794148	extant
t89	22.5491131818853	28.0345518866088	extinct
t89	22.5491131818853	28.0345518866088	extinct
t89	16.7146341868211	22.5491131818853	extinct
t89	5.76368054794148	10.8697232229169	extinct
t89	5.76368054794148	10.8697232229169	extinct
t89	0	5.76368054794148	extinct
t90	22.5491131818853	28.0345518866088	extinct
t90	22.5491131818853	28.0345518866088	extinct
t91	16.7146341868211	22.5491131818853	extinct
t92	16.7146341868211	22.5491131818853	extinct
t93	16.7146341868211	22.5491131818853	extinct
t93	10.8697232229169	16.7146341868211	extinct
t97	5.76368054794148	10.8697232229169	extant
t97	0	5.76368054794148	extant
t97	0	5.76368054794148	extant
t98	0	5.76368054794148	extant
t98	0	5.76368054794148	extant
t99	0	5.76368054794148	extant
t100	0	5.76368054794148	extant
t101	5.76368054794148	10.8697232229169	extant
t101	0	5.76368054794148	extant
t102	0	5.76368054794148	extant
t102	0	5.76368054794148	extant
t104	0	5.76368054794148	extinct
