taxon	int_1	int_2	int_3
t1	0	1	0
t2	0	1	1
t3	1	1	1
t5	0	1	1
t7	1	1	0
t8	0	1	1
t13	0	1	0
t15	1	0	0
t16	1	1	1
t17	0	0	1
t18	0	1	1
t19	1	1	0
t20	0	1	0
t23	0	0	1
t24	1	1	0
t26	0	0	1
t27	1	1	1
t28	0	1	0
t29	1	1	0
t32	1	1	1
t33	1	0	0
t34	1	0	0
t35	1	0	0
t39	0	1	0
t41	1	0	0
t44	1	1	1
t46	1	1	0
t47	0	1	0
t49	1	0	0
t50	1	0	0
t53	0	1	0
t54	0	1	0
t55	0	1	0
t56	1	0	0
t57	1	0	0
t58	1	0	0
t59	1	0	0
t61	0	1	0
t63	0	1	0
t64	0	0	1
t66	0	1	1
t67	1	0	0
t68	1	0	0
t69	0	1	1
t70	0	1	0
t71	1	0	0
t72	1	0	0
t73	1	0	0
t74	1	0	0
t76	1	0	0
t77	0	1	0
t78	0	1	0
t79	1	1	0
t80	0	1	0
t81	1	0	0
t82	1	0	0
t83	1	0	0
t85	1	0	0
t86	1	0	0
t87	1	1	0
t88	1	0	0
t90	1	0	0
t91	1	0	0
t93	1	1	0
t94	0	1	0
t95	0	1	0
t96	1	0	0
t101	1	0	0
t102	0	1	0
t104	1	1	0
t105	0	1	0
t106	1	0	0
t107	1	0	0
t108	1	0	0
t109	1	0	0
t111	1	1	0
t112	1	0	0
t113	1	0	0
t114	1	0	0
t115	1	0	0
t117	1	0	0
t118	1	0	0
t121	1	0	0
t124	0	1	1
t125	0	1	0
t126	1	0	0
t127	0	1	0
t128	1	0	0
t129	1	0	0
t131	1	0	0
t132	1	0	0
t133	1	0	0
t134	1	1	0
t135	1	0	0
t136	1	0	0
t138	1	0	0
t139	1	0	0
t140	1	0	0
t143	1	0	0
t146	1	0	0
t147	1	0	0
t148	1	0	0
t154	1	0	0
t155	1	0	0
t158	1	0	0
t159	1	0	0
t160	1	0	0
t162	1	0	0
t167	1	0	0
t168	1	0	0
t169	1	0	0
t170	1	0	0
t171	1	0	0
t172	1	0	0
t174	1	0	0
t175	1	0	0
t176	1	0	0
t177	1	0	0
t179	1	0	0
t181	0	1	0
t182	1	1	0
t183	1	1	0
t184	1	0	0
t185	1	0	0
t187	1	0	0
t188	1	0	0
t191	1	0	0
t192	1	0	0
t194	1	1	0
t196	1	0	0
t197	1	0	0
t198	1	0	0
t200	1	0	0
t203	1	0	0
t205	1	0	0
t207	1	0	0
t209	1	0	0
t215	1	0	0
t216	1	0	0
t217	1	0	0
t219	0	1	0
t220	0	1	0
t222	1	0	0
t223	1	0	0
t224	1	0	0
t229	1	0	0
t231	1	0	0
t232	1	0	0
t233	1	0	0
t234	1	0	0
t242	1	0	0
t243	1	0	0
t244	1	0	0
t245	1	0	0
t247	1	0	0
t251	1	0	0
t252	1	0	0
t253	1	0	0
t254	1	0	0
t255	1	0	0
t256	1	0	0
t257	1	0	0
t258	1	0	0
t265	1	0	0
t268	1	0	0
t269	1	0	0
t270	1	0	0
t274	1	0	0
t276	1	0	0
t279	1	0	0
t280	1	0	0
t281	1	0	0
t282	1	0	0
t284	1	0	0
t285	1	0	0
t291	1	0	0
t294	1	0	0
t295	1	0	0
t296	1	0	0
t297	1	0	0
t298	1	0	0
t300	1	0	0
t301	1	0	0
t304	1	0	0
t306	1	0	0
t314	1	0	0
t315	1	0	0
t319	1	0	0
t320	1	0	0
t324	1	0	0
t325	1	0	0
t326	1	0	0
t329	1	0	0
t330	1	0	0
t331	1	0	0
t332	1	0	0
t333	1	0	0
t337	1	0	0
t338	0	1	0
t341	1	1	0
t342	1	0	0
t343	1	0	0
t344	1	0	0
t348	1	0	0
t353	1	0	0
t354	1	0	0
t358	1	0	0
t359	1	0	0
t360	1	0	0
t364	1	0	0
t365	1	0	0
t367	1	0	0
t368	1	0	0
t369	1	0	0
t371	1	0	0
t372	1	0	0
t374	1	0	0
t379	1	0	0
t380	1	0	0
t381	1	0	0
t382	1	0	0
t383	1	0	0
t384	1	0	0
t385	1	0	0
t389	1	0	0
t391	1	0	0
t393	1	0	0
t397	1	0	0
t398	1	0	0
t399	1	0	0
t401	1	0	0
t405	1	0	0
t411	1	0	0
t412	1	0	0
t414	1	0	0
t415	1	0	0
t416	1	0	0
t417	1	0	0
t421	1	0	0
t422	1	0	0
t423	1	0	0
t424	1	0	0
t428	1	0	0
t429	1	0	0
t431	1	0	0
t435	1	0	0
t436	1	0	0
t437	1	0	0
t438	1	0	0
t439	1	0	0
t446	1	0	0
t447	1	0	0
t448	1	0	0
t449	1	0	0
t456	1	0	0
t457	1	0	0
t458	1	0	0
t459	1	0	0
t462	1	0	0
t463	1	0	0
t469	1	0	0
t470	1	0	0
t473	1	0	0
t475	1	0	0
t478	1	0	0
t479	1	0	0
t482	1	0	0
t483	1	0	0
t485	1	0	0
t486	1	0	0
t489	1	0	0
t490	1	0	0
t491	1	0	0
t492	1	0	0
t499	1	0	0
t500	1	0	0
t508	1	0	0
t509	1	0	0
t510	1	0	0
t512	1	0	0
t513	1	0	0
t514	1	0	0
t517	1	0	0
t518	1	0	0
t523	1	0	0
t525	1	0	0
t526	1	0	0
t530	1	0	0
t531	1	0	0
t532	1	0	0
t533	1	0	0
t543	1	0	0
t549	1	0	0
t552	1	0	0
t554	1	0	0
t564	1	0	0
t567	1	0	0
t568	1	0	0
t569	1	0	0
t570	1	0	0
t573	1	0	0
t581	1	0	0
t585	1	0	0
t586	1	0	0
t588	1	0	0
t589	1	0	0
t594	1	0	0
t596	1	0	0
t598	1	0	0
t599	1	0	0
t601	1	0	0
t602	1	0	0
t605	1	0	0
t609	1	0	0
t612	1	0	0
t613	1	0	0
t619	1	0	0
t620	1	0	0
t621	1	0	0
t624	1	0	0
t625	1	0	0
t630	1	0	0
t635	1	0	0
t636	1	0	0
t638	1	0	0
t645	1	0	0
t646	1	0	0
t649	1	0	0
t653	1	0	0
t656	1	0	0
t659	1	0	0
t661	1	0	0
t668	1	0	0
t669	1	0	0
t670	1	0	0
t681	1	0	0
t682	1	0	0
t688	1	0	0
t689	1	0	0
t691	1	0	0
t692	1	0	0
t693	1	0	0
t694	1	0	0
t696	1	0	0
t697	1	0	0
t698	1	0	0
t699	1	0	0
t700	1	0	0
t707	1	0	0
t716	1	0	0
t719	1	0	0
t723	1	0	0
t728	1	0	0
t735	1	0	0
t738	1	0	0
t743	1	0	0
t746	1	0	0
t754	1	0	0
t758	1	0	0
t761	1	0	0
t768	1	0	0
t771	1	0	0
