taxon	first_age	last_age
t1	5.85337741803903	0
t2	5.89702011257266	0
t3	5.71721430843846	1.72458702535724
t4	4.13976293741197	4.13976293741197
t5	3.79669961808089	0
t6	4.83269866426849	0
t7	5.54820031132748	4.12762441063529
t8	3.43892019600685	2.37799144579371
t9	4.43266858043536	0
t11	0.625760716772495	0
t12	4.14053882110305	0
t13	3.80046254148585	3.56623756824707
t14	0.0161298735114777	0
t15	4.2644897565303	2.81664606041141
t17	0.859426573263141	0.859426573263141
t18	4.89203613109993	0
t19	3.89602025887807	2.88647970961608
t20	2.01399753502858	1.9723935711938
