taxon	int_1	int_2
t1	1	1
t2	1	0
t4	1	0
t5	1	1
t10	0	1
t12	1	1
t15	1	0
t16	0	1
t17	1	1
t18	1	1
t21	1	1
t22	1	1
t24	0	1
t25	0	1
t26	1	1
t28	1	1
t29	1	1
t30	0	1
t33	0	1
t34	1	0
t35	0	1
t36	1	1
t38	1	1
t41	1	0
t42	1	0
t44	1	1
t45	1	0
t46	1	1
t47	0	1
t48	1	0
t50	0	1
t52	1	0
t53	1	1
t55	1	0
t56	1	1
t57	1	0
t59	1	1
t60	1	0
t61	1	0
t63	1	0
t64	1	0
t65	1	0
t66	1	0
t68	1	0
t69	1	0
t70	1	1
t72	1	0
t73	1	0
t74	1	0
t75	1	1
t76	0	1
t82	1	0
t83	0	1
t84	1	1
t85	0	1
t86	1	1
t88	1	0
t89	0	1
t90	0	1
t92	1	1
t93	1	0
t96	1	0
t97	1	0
t98	1	1
t100	1	0
t101	1	0
t102	1	0
t103	1	0
t104	0	1
t106	1	1
t109	1	0
t110	1	0
t111	1	0
t112	1	0
t113	1	0
t114	1	0
t117	1	0
t118	1	0
t119	1	0
t123	1	0
t124	1	0
t125	1	1
t128	1	0
t129	1	0
t130	1	0
t132	1	1
t134	1	0
t135	1	0
t136	1	0
t137	1	1
t139	1	0
t140	1	0
t142	0	1
t143	1	0
t147	1	0
t149	1	0
t150	1	0
t151	1	0
t155	1	0
t156	1	0
t157	1	0
t159	1	0
t160	1	0
t162	1	0
t164	1	0
t165	1	0
t166	1	0
t168	1	0
t172	1	0
t173	1	0
t174	1	0
t175	1	0
t176	1	0
t177	1	0
t180	1	0
t181	1	0
t184	1	0
t185	1	0
t187	0	1
t188	1	0
t190	1	0
t191	1	0
t192	1	0
t196	1	0
t198	1	0
t199	1	0
t201	1	0
t202	1	0
t203	1	0
t204	1	0
t205	1	0
t206	1	0
t207	1	0
t208	1	0
t209	1	0
t211	1	0
t214	1	0
t215	1	0
t216	1	0
t219	1	0
t220	0	1
t221	1	1
t222	1	0
t224	1	0
t225	1	0
t228	1	0
t229	1	0
t231	1	0
t234	1	0
t235	1	0
t237	1	1
t239	1	0
t241	1	0
t243	1	0
t244	1	0
t245	1	0
t247	1	0
t248	1	1
t249	1	0
t252	1	0
t254	1	0
t255	1	0
