taxon	first_age	last_age
t1	28.7758483768751	24.0336748387007
t2	25.8752998322112	25.8752998322112
t3	12.5487149884474	12.5487149884474
t4	12.615463110693	8.21701514804478
t6	22.9040355950689	22.9040355950689
t8	14.7784556431297	10.5137628065114
t9	5.17106635597728	0
t10	7.20092968427265	6.69766584133729
t11	4.3608735424715	3.60312754604346
t12	5.848378956061	0
t13	20.5327217483374	5.9056685273732
t14	18.6479935524325	6.4923955221864
t16	11.2866375099757	0
t17	6.7113539092505	6.7113539092505
t18	3.95396035425305	0
t20	4.2576265689787	0
t21	3.11657344907358	3.11657344907358
t22	1.860870466289	1.860870466289
t26	5.75935169635802	2.85787193631317
t27	2.39021823069268	0
t28	1.8168946929113	0
t31	0.0813666500521855	0
t35	18.3261988158362	18.3261988158362
t36	11.134192406154	11.134192406154
t37	6.46257151093867	6.46257151093867
t38	6.99830930142464	0
t39	4.48869103432135	0
t40	7.69861487106447	0
t41	9.87312528920897	2.92440136703171
t42	0.333098676656896	0
t44	6.08945349231421	3.89439051660457
t49	4.52248483340087	0
t52	3.52973804343683	0
t55	4.12612795909699	0
t56	0.0707366750253939	0
t58	0.549935886762178	0
t59	0.534641431291959	0
t62	13.7774562060973	13.7774562060973
t63	5.23593222748483	1.01630174681482
t66	3.5632374637566	0
t67	9.54294747902436	9.54294747902436
t70	8.16286124269373	0
t71	9.28131956510935	0
t72	5.62434316961738	0
t80	0.829719266257904	0
t83	0.979880906214607	0
t84	2.01952351803856	0
t91	1.52405258521618	0.735045792928485
t93	0.640491339721397	0
t94	12.5939029875529	11.1280321724681
t95	12.9147792031074	2.18044907963089
t96	6.44053867990049	0
t98	3.857405419906	0
t99	0.878317570042583	0.878317570042583
t101	1.96610469566391	0
t102	2.07139282388451	2.07139282388451
t103	5.84575040642393	0
t105	6.9902009032579	5.26278988716971
t106	0.113557184322499	0
t107	6.57889595387254	5.23910315684104
t110	0.296063246313796	0
t111	1.91080127724779	0
t114	5.25814719641869	4.28147359739656
t115	2.56304515454721	0
t116	1.94967614554913	0
t117	4.88712532655546	2.58839468215802
t118	0.85957337347449	0
t134	6.51497194091356	6.51497194091356
t135	4.24025155609963	0.882741963243589
t136	5.05373626635429	2.89332185969955
t137	2.56014390057631	0
t141	5.67391488790927	0
t142	0.868530414146182	0
t148	2.30718906785148	0
t151	2.94512010316482	0
t152	1.31065893165145	0
t153	3.34594866613546	3.34594866613546
t154	4.82298370664139	0
t159	0.372979657495652	0
t161	0.0867065361306167	0
t166	6.87364226380511	3.61707196727271
t167	3.13478291004553	0
t169	3.80756682809292	0
t171	1.00164542313685	0
t173	1.14952514829361	0
t178	1.04740705477094	0
t180	0.90920180218469	0
t183	0.2876666036939	0
t184	0.884603045464686	0
t186	3.36074118308225	0
t187	1.82439292467279	0
t190	2.00705301975016	1.90340421500111
t191	0.241012170394843	0
t192	2.87631130831344	2.87631130831344
t195	2.83281250400161	2.83281250400161
t196	2.12161342007196	1.68524747422498
t200	4.56150093112722	0
t201	3.34155550598575	0
t202	5.63368426403046	0
t203	3.88706004393919	1.7448238422257
t204	0.332885094688148	0
t206	1.59142195265733	0
t213	2.43071608957555	2.43071608957555
t214	2.25795593775469	2.25795593775469
t219	3.31159143051041	0
t222	5.86999152743874	0
t224	0.126377210449377	0
t225	3.8233136999869	0
t226	4.21005199221486	0
t227	3.53383730033692	3.53383730033692
t230	1.36125976233555	0
t231	1.1464563545704	0
t232	0.344515540195687	0
t236	2.55370740934015	0
t238	2.22717810926147	0
t247	1.67154109796671	0
t249	0.64583359619424	0
t256	0.46387129633079	0
t260	0.500260878603427	0
t271	0.736983196018624	0
t274	0.936897178497173	0
t275	0.64048570327002	0
