taxon	first_age	last_age
t1	13.6084171759903	0
t2	18.1096798784225	0
t3	16.9288732367257	6.31386401463767
t4	17.2163523040164	17.2163523040164
t6	9.98824071120648	3.5588943357029
t7	11.7558185228263	9.91494610127607
t8	10.896897912336	0
t11	15.0614754058469	13.8114829200679
t12	12.3493248117257	3.74904591183046
t13	7.60528571531964	0
t16	8.88905042500324	8.88905042500324
t17	1.83914400002428	0
t18	14.4348279920305	14.4348279920305
t19	11.1246041079871	3.83446622898317
t20	10.3266952756934	0.267801554733179
t21	9.06019255648119	7.57144759383115
t22	7.15208699574803	0
t25	12.8583480786166	12.8583480786166
t26	11.2448503055618	0
t30	9.94344948821105	0
t31	8.16166051485946	0
t32	4.02184805838481	0
t33	10.247967602106	9.71534177811859
t35	13.3053900059322	13.3053900059322
t36	8.04055803549624	0
t38	1.16230150113425	0
t39	6.33514968684263	0
t40	13.5857513844165	0
t41	12.371980762223	3.84342837575657
t42	10.9660645377506	0
t44	4.63827423693038	4.63827423693038
t46	5.71748421969087	0
t47	6.34185368616747	4.97544318501988
t48	1.58546084588182	0
t50	8.89104488021315	0
t51	6.64614422836144	6.64614422836144
t54	9.59154171362755	0
t55	6.54221564808605	0
t57	2.63101219283419	0
t59	10.3491276754406	5.16456923820437
t60	7.2732272098514	0
t62	2.24915498583488	0
t63	5.60595648447173	0
t64	7.44232526945964	5.80067327987796
t67	1.61671388184758	1.61671388184758
t68	0.0817819880469415	0
