taxon	max_age	min_age
t1	29.4630895828872	21.7343361574803
t2	27.9784059035961	24.3807871302887
t3	24.438837125952	18.9172604263496
t5	25.1486437118986	21.0451673330171
t8	22.8895457816641	22.4701693891626
t9	21.9603804915495	21.9603804915495
t11	12.8581316327853	2.18371599149831
t12	21.9666318275893	20.3636385010634
t13	19.653188506181	19.653188506181
t15	2.1906426019221	0
t16	1.7685779800168	0
t18	18.471455912782	17.2538912209528
t19	14.7870244944186	14.7870244944186
t20	8.92705620533923	0
t21	2.80225084307554	0
t22	2.00044192837959	0
t26	10.5012658243969	0
t27	4.96295262607283	0
t28	4.90735784925662	0
t29	2.54517988706881	0
t31	1.36581227571714	0
t33	1.13980839515781	0
t34	1.91918964864836	0
t37	1.92206616234373	0
t40	5.3027578618829	0
t42	3.35089547366541	0
t43	2.05303378276221	0
t44	0.821319071301687	0
t47	1.15189183925093	0
t49	1.00361113838932	0
t51	3.2410126705272	0
t52	0.586872624213864	0
t56	0.154622375791472	0
t58	0.752616699448211	0
t59	2.438716362049	0
t63	5.867533403032	0
t64	3.31408406300474	2.38401025348505
t65	1.68038389336109	0
t67	2.58960949950661	0
t71	1.53155459835076	0
t73	2.50249676558217	0
t75	1.57205765235636	0
t77	0.572936482050267	0
t84	0.0497897325340908	0
t87	0.331524585057686	0
t90	0.55492960360402	0
t95	0.699962967253324	0
t97	0.651200358759887	0
t98	0.362637694412722	0
t100	1.04870305809676	0
t101	0.18528716227701	0
t105	1.7950041626468	0
t106	0.145552336936472	0
