taxon	max_age	min_age
t1	27.2172265521715	26.9223157701427
t2	26.9711368808386	26.9711368808386
t4	16.5729085604732	16.5729085604732
t5	20.4487695188935	4.9608439827893
t7	26.4220763421806	23.7600726984466
t8	22.507569405117	22.4599859538128
t9	22.5345244755371	20.3380459124155
t10	20.0806535700413	15.7529413916002
t11	2.43523860783949	0
t12	2.46188443279564	0
t13	7.05259975870058	0
t14	5.47576860683421	2.22659366739695
t15	1.77920220853293	0
t19	22.9742607580722	20.1050938534247
t20	19.5757310948075	19.5757310948075
t21	22.9706368055062	18.5883348573796
t22	22.2337375455292	21.3144499116803
t23	20.1794517225052	16.1645483747199
t24	20.0484871673349	20.0484871673349
t25	22.5165745140891	20.0917874586693
t26	14.0873817293157	14.0873817293157
t27	7.00771653813965	1.79370809726317
t28	8.62865210388245	0
t29	0.91814635951177	0
t30	1.77283662458719	0
t31	4.16061945432218	0
t32	7.12625157464038	0
t33	5.00052097425323	0
t34	5.36587800527349	2.95053661618799
t35	1.71042810083981	0
t37	0.855829181635823	0
t38	0.948252224200935	0
t40	7.33105564803732	3.00167953856487
t41	1.16547562405444	0
t43	6.32820864789385	0
t44	5.91237171546936	0
t45	0.671478390180688	0
t47	1.69426073671344	0
t48	22.2615907684468	22.2615907684468
t49	20.9266256371408	0
t50	20.1696029650097	20.1696029650097
t52	22.3667513554478	20.3118133009276
t58	20.2003421531151	20.2003421531151
t59	19.1691813477106	19.1691813477106
t61	7.21512273953526	0
t62	3.45601845217259	0
t63	2.95169266863583	0
t65	4.20724315559541	4.20724315559541
t66	2.59302982027967	0
t67	0.184342850345594	0
t68	2.1205420932288	0
t70	7.54311556623092	0
t71	5.88429887916299	5.88429887916299
t72	6.50535485670154	0
t73	4.30027967312097	0
t76	2.16244525294463	0
t77	3.69886543127736	0
t78	2.19133079964508	0
t80	1.30499551809121	0
t81	5.05050631801098	0
t82	4.32853912437037	0
t83	2.51353874236474	0
t85	4.25702564186987	0
t87	1.13946896849729	0
t88	0.900106275323182	0
t89	5.44944123360566	0
t90	4.74525523423198	1.08868126294828
t92	0.0257608834322127	0
t93	2.57759012953453	0
t103	8.04480583613616	0
t104	4.19917194254646	0
t106	3.21090763839446	0
t108	1.08894100084096	0
t110	20.8186477492134	20.8186477492134
t111	20.990512928958	20.990512928958
t113	21.6231744068199	21.6231744068199
t115	14.2130965682784	11.443970046795
t116	2.01317939458296	0
t119	0.852676729077572	0
t120	3.21628170152254	0
t124	1.47769231844988	0
t126	3.97370781229878	2.5105237713912
t127	1.17396178242506	0
t128	2.71633340127686	0
t129	4.13298919505822	0
t131	0.910317689675715	0
t133	0.890611346867587	0
t138	1.10699072392508	0
t140	1.0829735303064	0
t141	1.74113995075523	0
t145	2.05246122023543	0
t146	1.2262792384921	0
t147	3.03548658362882	0.78163061733613
t148	0.775609795714438	0
t150	2.63048587484542	0
t151	0.706499780158623	0
t153	2.83582830308255	0.972121086169388
t154	1.19995276174836	0
t159	0.344660319344751	0
t160	4.33247407273822	0
t161	0.352321769884782	0
t165	2.47701248032283	0
t168	1.31844828539964	0
t169	0.598699692070991	0.598699692070991
t172	9.5133988866818	0
t173	3.07020004907037	3.07020004907037
t174	2.8299595520704	0
t175	7.41177135126855	3.80040928039234
t176	4.17072192883966	0
t177	1.02155314526372	0
t185	20.994468817357	20.994468817357
t188	5.25413055477989	0
t189	19.0562946845049	19.0562946845049
t191	0.286017514549584	0
t192	0.61766032744929	0
t193	0.901006736098754	0
t195	0.596249252163886	0
t197	0.679856176462689	0
t200	0.100310181182092	0
t202	0.185640969122343	0
t206	0.907066269706178	0
t211	0.745494496292224	0
t212	1.95337842218241	0
t216	2.99244279086318	0
t217	2.421681991029	1.78609812330237
t218	0.611518526690848	0
t219	0.369903387295288	0
t223	0.289265628577869	0
t227	4.94798360112772	4.94798360112772
t228	1.86799079356099	0
t229	3.24403344336257	0
t232	0.752947582626255	0
t233	0.564997339245281	0
t234	0.800033788534332	0
t240	0.644921756593398	0
t244	0.480063693928066	0
t245	0.211113837241857	0
t246	0.708101858733578	0
t247	0.63384992816194	0
t248	0.0708762167476529	0
t249	1.98470154447994	0
t257	0.603457890284545	0
t258	3.26139549543546	3.26139549543546
t261	3.0574232271613	0
t264	0.571292152234943	0
