taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	30	20
t2	30	20	30	20
t3	30	20	30	20
t5	30	20	20	10
t6	30	20	20	10
t7	20	10	20	10
t9	20	10	10	0
t10	20	10	20	10
t11	30	20	20	10
t13	30	20	20	10
t14	20	10	10	0
t15	20	10	20	10
t16	30	20	30	20
t17	20	10	20	10
t18	20	10	20	10
t19	10	0	10	0
t20	10	0	10	0
t24	30	20	20	10
t25	30	20	20	10
t26	30	20	10	0
t27	30	20	30	20
t28	20	10	20	10
t29	20	10	10	0
t30	20	10	20	10
t31	30	20	20	10
t32	10	0	10	0
t35	10	0	10	0
t38	20	10	20	10
t39	20	10	10	0
t40	10	0	10	0
t41	10	0	10	0
t42	10	0	10	0
t43	30	20	10	0
t44	20	10	10	0
t45	10	0	10	0
t48	10	0	10	0
t49	10	0	10	0
t51	30	20	20	10
t52	30	20	30	20
t53	20	10	20	10
t55	10	0	10	0
t56	10	0	10	0
t57	10	0	10	0
t62	10	0	10	0
t63	10	0	10	0
t64	10	0	10	0
t67	30	20	10	0
t68	20	10	20	10
t69	10	0	10	0
t74	10	0	10	0
t75	10	0	10	0
t76	10	0	10	0
t77	10	0	10	0
t78	10	0	10	0
t80	10	0	10	0
t82	10	0	10	0
t83	10	0	10	0
t84	10	0	10	0
t90	20	10	20	10
t92	30	20	20	10
t93	20	10	10	0
t94	20	10	20	10
t98	10	0	10	0
t99	20	10	20	10
t102	10	0	10	0
t103	10	0	10	0
t104	10	0	10	0
t105	10	0	10	0
t107	20	10	20	10
t108	10	0	10	0
t109	10	0	10	0
t110	10	0	10	0
t111	10	0	10	0
t112	10	0	10	0
t115	20	10	10	0
t116	10	0	10	0
t117	10	0	10	0
t119	10	0	10	0
t120	10	0	10	0
t126	10	0	10	0
t128	10	0	10	0
t129	20	10	20	10
t130	30	20	20	10
t132	20	10	20	10
t133	10	0	10	0
t134	10	0	10	0
t135	10	0	10	0
t137	20	10	20	10
t140	10	0	10	0
t144	10	0	10	0
t151	10	0	10	0
t152	10	0	10	0
t153	10	0	10	0
t155	10	0	10	0
t156	10	0	10	0
t157	20	10	10	0
t158	10	0	10	0
t163	10	0	10	0
t166	10	0	10	0
t169	20	10	20	10
t170	10	0	10	0
t171	10	0	10	0
t174	10	0	10	0
t175	10	0	10	0
t176	10	0	10	0
t177	10	0	10	0
t178	10	0	10	0
t182	10	0	10	0
t183	10	0	10	0
t186	10	0	10	0
t188	10	0	10	0
t189	10	0	10	0
t192	10	0	10	0
t194	10	0	10	0
t195	10	0	10	0
t196	10	0	10	0
t197	10	0	10	0
t198	10	0	10	0
t199	10	0	10	0
t200	10	0	10	0
t201	10	0	10	0
t203	10	0	10	0
t204	10	0	10	0
t206	20	10	20	10
t207	10	0	10	0
t211	10	0	10	0
t213	10	0	10	0
t220	20	10	10	0
t221	10	0	10	0
t222	10	0	10	0
t223	10	0	10	0
t225	10	0	10	0
t227	10	0	10	0
t228	10	0	10	0
t230	10	0	10	0
t233	10	0	10	0
t235	10	0	10	0
t236	10	0	10	0
t248	10	0	10	0
t249	10	0	10	0
t250	10	0	10	0
t251	10	0	10	0
t253	10	0	10	0
t254	10	0	10	0
t256	10	0	10	0
t257	10	0	10	0
t258	10	0	10	0
t259	10	0	10	0
t260	10	0	10	0
t261	10	0	10	0
t262	10	0	10	0
t263	10	0	10	0
t265	10	0	10	0
t266	10	0	10	0
t272	10	0	10	0
t273	10	0	10	0
t274	10	0	10	0
t275	10	0	10	0
t276	10	0	10	0
t278	10	0	10	0
t279	10	0	10	0
t282	10	0	10	0
t287	10	0	10	0
t289	10	0	10	0
t290	10	0	10	0
t292	10	0	10	0
t293	10	0	10	0
t300	10	0	10	0
t302	10	0	10	0
t304	10	0	10	0
t305	10	0	10	0
t306	10	0	10	0
t309	10	0	10	0
t311	10	0	10	0
t313	10	0	10	0
t314	10	0	10	0
t315	10	0	10	0
t320	10	0	10	0
t325	10	0	10	0
t326	10	0	10	0
