taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	30	20
t2	30	20	30	20
t3	30	20	20	10
t4	30	20	20	10
t5	30	20	30	20
t6	20	10	10	0
t7	30	20	30	20
t9	30	20	20	10
t10	20	10	20	10
t12	20	10	20	10
t14	20	10	20	10
t15	20	10	20	10
t16	10	0	10	0
t17	30	20	20	10
t18	30	20	20	10
t19	30	20	20	10
t20	30	20	30	20
t21	20	10	20	10
t22	20	10	20	10
t23	20	10	20	10
t24	20	10	10	0
t25	20	10	20	10
t26	10	0	10	0
t27	10	0	10	0
t28	10	0	10	0
t29	10	0	10	0
t30	10	0	10	0
t31	20	10	20	10
t32	30	20	20	10
t33	30	20	20	10
t35	20	10	10	0
t36	20	10	10	0
t37	20	10	20	10
t38	20	10	20	10
t39	20	10	20	10
t40	20	10	20	10
t42	10	0	10	0
t43	10	0	10	0
t45	10	0	10	0
t46	10	0	10	0
t52	10	0	10	0
t54	10	0	10	0
t55	10	0	10	0
t56	10	0	10	0
t59	10	0	10	0
t61	10	0	10	0
t62	10	0	10	0
t65	20	10	10	0
t66	20	10	10	0
t67	10	0	10	0
t68	10	0	10	0
t69	10	0	10	0
t70	10	0	10	0
t72	10	0	10	0
t73	20	10	20	10
t75	10	0	10	0
t76	10	0	10	0
t78	10	0	10	0
t79	10	0	10	0
t80	10	0	10	0
t84	10	0	10	0
t86	10	0	10	0
t89	10	0	10	0
t90	10	0	10	0
t91	10	0	10	0
t92	10	0	10	0
t93	10	0	10	0
t94	10	0	10	0
t97	10	0	10	0
t98	10	0	10	0
t99	10	0	10	0
t100	10	0	10	0
t106	10	0	10	0
t107	10	0	10	0
t109	10	0	10	0
t112	20	10	10	0
t113	10	0	10	0
t114	10	0	10	0
t115	10	0	10	0
t119	10	0	10	0
t122	10	0	10	0
t123	10	0	10	0
t124	10	0	10	0
t125	10	0	10	0
t126	10	0	10	0
t129	10	0	10	0
t130	10	0	10	0
t131	10	0	10	0
t143	10	0	10	0
t145	10	0	10	0
t147	10	0	10	0
t152	10	0	10	0
t153	10	0	10	0
t154	10	0	10	0
t158	10	0	10	0
t159	10	0	10	0
t160	10	0	10	0
t164	10	0	10	0
t169	10	0	10	0
t171	10	0	10	0
t172	10	0	10	0
t174	10	0	10	0
t178	10	0	10	0
t179	10	0	10	0
t180	10	0	10	0
t181	10	0	10	0
t184	10	0	10	0
t185	10	0	10	0
t186	10	0	10	0
t192	10	0	10	0
t196	10	0	10	0
t198	10	0	10	0
t202	10	0	10	0
t203	10	0	10	0
t205	10	0	10	0
t207	10	0	10	0
t214	10	0	10	0
t215	10	0	10	0
t219	10	0	10	0
t222	10	0	10	0
t223	10	0	10	0
t225	10	0	10	0
t227	10	0	10	0
t228	10	0	10	0
t229	10	0	10	0
t230	10	0	10	0
t231	10	0	10	0
t232	10	0	10	0
t233	10	0	10	0
t236	10	0	10	0
t237	10	0	10	0
t245	10	0	10	0
t248	10	0	10	0
t249	10	0	10	0
t253	10	0	10	0
t257	10	0	10	0
t260	10	0	10	0
t263	10	0	10	0
t264	10	0	10	0
t265	10	0	10	0
t268	10	0	10	0
t273	10	0	10	0
t281	10	0	10	0
t282	10	0	10	0
t285	10	0	10	0
t286	10	0	10	0
t289	10	0	10	0
t290	10	0	10	0
t292	10	0	10	0
t294	10	0	10	0
t299	10	0	10	0
t300	10	0	10	0
t301	10	0	10	0
t302	10	0	10	0
t307	10	0	10	0
t308	10	0	10	0
t322	10	0	10	0
t324	10	0	10	0
