taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	20	10
t2	30	20	10	0
t3	30	20	30	20
t4	30	20	10	0
t5	20	10	20	10
t6	20	10	20	10
t7	30	20	20	10
t8	30	20	30	20
t9	30	20	20	10
t10	20	10	10	0
t11	10	0	10	0
t12	10	0	10	0
t13	30	20	30	20
t14	30	20	30	20
t15	20	10	20	10
t17	30	20	20	10
t19	10	0	10	0
t20	10	0	10	0
t21	10	0	10	0
t22	10	0	10	0
t24	10	0	10	0
t30	20	10	20	10
t31	10	0	10	0
t32	10	0	10	0
t33	10	0	10	0
t34	10	0	10	0
t35	10	0	10	0
t36	10	0	10	0
t37	10	0	10	0
t38	20	10	20	10
t39	30	20	20	10
t40	20	10	10	0
t41	20	10	20	10
t42	10	0	10	0
t43	10	0	10	0
t44	10	0	10	0
t45	10	0	10	0
t47	10	0	10	0
t48	10	0	10	0
t49	10	0	10	0
t50	10	0	10	0
t53	10	0	10	0
t54	10	0	10	0
t55	10	0	10	0
t58	10	0	10	0
t59	10	0	10	0
t62	10	0	10	0
t67	10	0	10	0
t68	10	0	10	0
t75	10	0	10	0
t76	10	0	10	0
t77	10	0	10	0
t78	10	0	10	0
t79	30	20	30	20
t80	30	20	30	20
t81	30	20	30	20
t84	10	0	10	0
t85	10	0	10	0
t86	10	0	10	0
t88	10	0	10	0
t89	10	0	10	0
t91	10	0	10	0
t92	10	0	10	0
t94	10	0	10	0
t95	10	0	10	0
t96	10	0	10	0
t97	10	0	10	0
t98	10	0	10	0
t103	10	0	10	0
t105	10	0	10	0
t108	10	0	10	0
t113	10	0	10	0
t114	10	0	10	0
t115	10	0	10	0
t117	10	0	10	0
t120	10	0	10	0
t121	10	0	10	0
t123	10	0	10	0
t124	10	0	10	0
t131	10	0	10	0
t132	30	20	30	20
t133	20	10	20	10
t134	10	0	10	0
t135	10	0	10	0
t136	10	0	10	0
t137	10	0	10	0
t141	10	0	10	0
t143	10	0	10	0
t144	10	0	10	0
t146	10	0	10	0
t149	10	0	10	0
t150	10	0	10	0
t159	10	0	10	0
t160	10	0	10	0
t162	10	0	10	0
t163	10	0	10	0
t166	10	0	10	0
t168	10	0	10	0
t169	10	0	10	0
t171	10	0	10	0
t172	10	0	10	0
t173	10	0	10	0
t174	10	0	10	0
t178	10	0	10	0
t179	10	0	10	0
t181	10	0	10	0
t183	20	10	10	0
t187	10	0	10	0
t190	10	0	10	0
t192	10	0	10	0
t194	10	0	10	0
t196	10	0	10	0
t197	10	0	10	0
t199	10	0	10	0
t203	10	0	10	0
t206	10	0	10	0
t207	10	0	10	0
t210	10	0	10	0
t211	10	0	10	0
t214	10	0	10	0
t215	10	0	10	0
t220	10	0	10	0
t223	10	0	10	0
t228	10	0	10	0
t229	10	0	10	0
t235	10	0	10	0
t237	10	0	10	0
t238	10	0	10	0
t240	10	0	10	0
t242	10	0	10	0
t243	10	0	10	0
t244	10	0	10	0
t246	10	0	10	0
t249	10	0	10	0
t251	10	0	10	0
t253	10	0	10	0
t255	10	0	10	0
t257	10	0	10	0
t261	10	0	10	0
t267	10	0	10	0
