taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	30	20
t2	30	20	30	20
t3	30	20	30	20
t4	30	20	30	20
t6	30	20	20	10
t7	30	20	30	20
t9	20	10	20	10
t10	30	20	30	20
t11	30	20	30	20
t12	30	20	30	20
t13	20	10	20	10
t14	20	10	20	10
t16	30	20	30	20
t17	20	10	20	10
t18	20	10	20	10
t19	20	10	20	10
t20	30	20	10	0
t21	20	10	20	10
t22	20	10	20	10
t24	20	10	20	10
t25	20	10	10	0
t26	20	10	20	10
t27	30	20	10	0
t28	30	20	20	10
t29	20	10	20	10
t30	10	0	10	0
t31	10	0	10	0
t32	10	0	10	0
t33	10	0	10	0
t35	10	0	10	0
t36	20	10	10	0
t38	20	10	20	10
t39	10	0	10	0
t40	10	0	10	0
t41	10	0	10	0
t43	20	10	10	0
t44	30	20	20	10
t45	10	0	10	0
t46	10	0	10	0
t47	10	0	10	0
t48	10	0	10	0
t49	10	0	10	0
t51	10	0	10	0
t53	20	10	10	0
t55	10	0	10	0
t58	10	0	10	0
t61	10	0	10	0
t63	10	0	10	0
t64	10	0	10	0
t68	10	0	10	0
t70	20	10	20	10
t71	10	0	10	0
t72	10	0	10	0
t73	10	0	10	0
t74	10	0	10	0
t75	10	0	10	0
t76	10	0	10	0
t77	10	0	10	0
t80	30	20	20	10
t81	20	10	20	10
t82	10	0	10	0
t83	10	0	10	0
t84	10	0	10	0
t85	10	0	10	0
t87	10	0	10	0
t88	10	0	10	0
t89	10	0	10	0
t90	10	0	10	0
t93	10	0	10	0
t94	10	0	10	0
t95	10	0	10	0
t96	10	0	10	0
t97	10	0	10	0
t98	10	0	10	0
t99	10	0	10	0
t104	10	0	10	0
t105	10	0	10	0
t106	10	0	10	0
t108	10	0	10	0
t111	10	0	10	0
t112	10	0	10	0
t114	10	0	10	0
t115	10	0	10	0
t116	10	0	10	0
t117	10	0	10	0
t119	10	0	10	0
t120	10	0	10	0
t121	10	0	10	0
t122	10	0	10	0
t123	10	0	10	0
t125	20	10	10	0
t127	10	0	10	0
t128	10	0	10	0
t129	10	0	10	0
t131	10	0	10	0
t133	10	0	10	0
t134	10	0	10	0
t135	10	0	10	0
t137	10	0	10	0
t138	10	0	10	0
t139	10	0	10	0
t141	10	0	10	0
t142	10	0	10	0
t146	10	0	10	0
t150	10	0	10	0
t152	10	0	10	0
t153	10	0	10	0
t154	10	0	10	0
t156	10	0	10	0
t160	10	0	10	0
t163	10	0	10	0
t165	10	0	10	0
t166	10	0	10	0
t169	10	0	10	0
t172	10	0	10	0
t176	10	0	10	0
t177	10	0	10	0
t180	10	0	10	0
t183	10	0	10	0
t186	10	0	10	0
t188	10	0	10	0
t189	10	0	10	0
t190	10	0	10	0
t197	10	0	10	0
t204	20	10	20	10
t205	20	10	20	10
t206	10	0	10	0
t207	10	0	10	0
t208	10	0	10	0
t210	10	0	10	0
t215	10	0	10	0
t217	10	0	10	0
t219	10	0	10	0
t223	10	0	10	0
t228	10	0	10	0
t232	10	0	10	0
t235	10	0	10	0
t236	10	0	10	0
t237	10	0	10	0
t241	10	0	10	0
t245	10	0	10	0
t246	10	0	10	0
t248	10	0	10	0
t251	10	0	10	0
t258	10	0	10	0
t259	10	0	10	0
t261	10	0	10	0
t263	10	0	10	0
t266	10	0	10	0
t267	10	0	10	0
t272	10	0	10	0
t274	10	0	10	0
t275	20	10	20	10
t276	10	0	10	0
t277	10	0	10	0
t278	10	0	10	0
t279	10	0	10	0
t281	10	0	10	0
t284	10	0	10	0
t286	10	0	10	0
t287	10	0	10	0
t290	10	0	10	0
t291	10	0	10	0
t295	10	0	10	0
t297	10	0	10	0
t298	10	0	10	0
t302	10	0	10	0
t303	10	0	10	0
t309	10	0	10	0
t310	10	0	10	0
t312	10	0	10	0
t314	10	0	10	0
t320	10	0	10	0
t322	10	0	10	0
t325	10	0	10	0
t327	10	0	10	0
t329	10	0	10	0
t330	10	0	10	0
t331	10	0	10	0
t332	10	0	10	0
t336	10	0	10	0
t338	10	0	10	0
t339	10	0	10	0
t340	10	0	10	0
t341	10	0	10	0
t343	10	0	10	0
t345	10	0	10	0
t348	10	0	10	0
t350	10	0	10	0
t354	10	0	10	0
t356	10	0	10	0
t360	10	0	10	0
t366	10	0	10	0
t369	10	0	10	0
t373	10	0	10	0
t375	10	0	10	0
t380	10	0	10	0
t382	10	0	10	0
t383	10	0	10	0
t384	10	0	10	0
t385	10	0	10	0
t386	10	0	10	0
t388	10	0	10	0
t392	10	0	10	0
t396	10	0	10	0
t397	10	0	10	0
t404	10	0	10	0
t406	10	0	10	0
t407	10	0	10	0
t408	10	0	10	0
t413	10	0	10	0
t420	10	0	10	0
t421	10	0	10	0
t422	10	0	10	0
t423	10	0	10	0
t426	10	0	10	0
t427	10	0	10	0
t430	10	0	10	0
t432	10	0	10	0
