taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	20	10
t4	30	20	30	20
t5	30	20	30	20
t6	30	20	30	20
t7	30	20	20	10
t8	30	20	20	10
t9	30	20	30	20
t10	30	20	30	20
t11	30	20	10	0
t13	20	10	20	10
t14	20	10	20	10
t17	20	10	20	10
t18	30	20	20	10
t19	30	20	30	20
t21	20	10	20	10
t22	30	20	20	10
t23	30	20	20	10
t24	30	20	30	20
t26	30	20	20	10
t29	20	10	10	0
t30	10	0	10	0
t31	10	0	10	0
t32	10	0	10	0
t33	30	20	20	10
t34	10	0	10	0
t35	20	10	20	10
t37	20	10	20	10
t38	30	20	10	0
t40	20	10	20	10
t43	10	0	10	0
t45	10	0	10	0
t46	10	0	10	0
t47	10	0	10	0
t48	30	20	20	10
t49	30	20	20	10
t50	20	10	20	10
t51	30	20	20	10
t52	30	20	30	20
t55	20	10	20	10
t57	30	20	20	10
t58	30	20	20	10
t59	30	20	30	20
t60	20	10	20	10
t61	30	20	30	20
t62	30	20	30	20
t64	20	10	10	0
t65	30	20	30	20
t66	30	20	10	0
t67	30	20	30	20
t70	30	20	20	10
t71	10	0	10	0
t72	10	0	10	0
t75	10	0	10	0
t76	10	0	10	0
t78	10	0	10	0
t79	10	0	10	0
t82	10	0	10	0
t83	30	20	20	10
t84	30	20	30	20
t85	20	10	20	10
t86	20	10	20	10
t88	20	10	20	10
t89	30	20	30	20
t90	10	0	10	0
t91	10	0	10	0
t96	10	0	10	0
t99	10	0	10	0
t100	30	20	10	0
t102	20	10	20	10
t105	30	20	10	0
t106	30	20	30	20
t108	20	10	20	10
t110	30	20	20	10
t111	30	20	20	10
t112	20	10	10	0
t113	30	20	20	10
t116	30	20	30	20
t117	20	10	10	0
t118	10	0	10	0
t119	10	0	10	0
t120	10	0	10	0
t121	10	0	10	0
t123	20	10	20	10
t124	10	0	10	0
t125	10	0	10	0
t128	20	10	10	0
t130	20	10	20	10
t131	10	0	10	0
t134	10	0	10	0
t135	10	0	10	0
t139	10	0	10	0
t142	10	0	10	0
t143	10	0	10	0
t144	10	0	10	0
t148	10	0	10	0
t150	20	10	20	10
t151	20	10	20	10
t152	20	10	10	0
t155	10	0	10	0
t157	10	0	10	0
t160	10	0	10	0
t162	30	20	20	10
t164	20	10	20	10
t165	20	10	20	10
t166	20	10	20	10
t167	10	0	10	0
t168	10	0	10	0
t169	10	0	10	0
t170	10	0	10	0
t171	10	0	10	0
t172	10	0	10	0
t174	20	10	20	10
t175	20	10	20	10
t176	20	10	20	10
t178	20	10	20	10
t179	20	10	20	10
t181	20	10	20	10
t183	30	20	20	10
t184	20	10	10	0
t185	20	10	20	10
t186	20	10	20	10
t190	30	20	20	10
t195	10	0	10	0
t196	10	0	10	0
t197	10	0	10	0
t199	10	0	10	0
t200	10	0	10	0
t201	10	0	10	0
t202	10	0	10	0
t205	10	0	10	0
t206	10	0	10	0
t207	10	0	10	0
t208	10	0	10	0
t210	10	0	10	0
t211	10	0	10	0
t212	10	0	10	0
t213	10	0	10	0
t216	10	0	10	0
t218	10	0	10	0
t219	10	0	10	0
t221	20	10	20	10
t222	10	0	10	0
t223	10	0	10	0
t226	10	0	10	0
t227	10	0	10	0
t229	10	0	10	0
t234	10	0	10	0
t241	10	0	10	0
t245	20	10	20	10
t246	20	10	20	10
t247	10	0	10	0
t248	10	0	10	0
t249	10	0	10	0
t250	10	0	10	0
t252	10	0	10	0
t253	10	0	10	0
t254	10	0	10	0
t255	10	0	10	0
t257	20	10	20	10
t258	10	0	10	0
t259	10	0	10	0
t261	10	0	10	0
t262	10	0	10	0
t267	20	10	10	0
t268	20	10	20	10
t269	20	10	20	10
t270	30	20	20	10
t271	30	20	20	10
t273	20	10	20	10
t274	20	10	20	10
t275	20	10	10	0
t276	30	20	20	10
t277	20	10	20	10
t278	30	20	20	10
t279	10	0	10	0
t280	10	0	10	0
t281	10	0	10	0
t286	10	0	10	0
t287	10	0	10	0
t289	10	0	10	0
t291	10	0	10	0
t292	10	0	10	0
t299	10	0	10	0
t301	10	0	10	0
t303	10	0	10	0
t305	10	0	10	0
t306	10	0	10	0
t307	10	0	10	0
t308	10	0	10	0
t309	10	0	10	0
t311	10	0	10	0
t312	10	0	10	0
t314	10	0	10	0
t319	10	0	10	0
t320	10	0	10	0
t321	10	0	10	0
t323	10	0	10	0
t328	10	0	10	0
t329	10	0	10	0
t330	10	0	10	0
t333	10	0	10	0
t338	10	0	10	0
t339	10	0	10	0
t342	10	0	10	0
t343	10	0	10	0
t344	10	0	10	0
t345	10	0	10	0
t350	10	0	10	0
t351	10	0	10	0
t352	10	0	10	0
t353	10	0	10	0
t354	10	0	10	0
t356	10	0	10	0
t359	10	0	10	0
t360	10	0	10	0
t361	10	0	10	0
t364	20	10	10	0
t366	20	10	10	0
t368	20	10	20	10
t369	10	0	10	0
t370	10	0	10	0
t371	20	10	10	0
t372	20	10	20	10
t373	20	10	20	10
t374	30	20	10	0
t375	20	10	20	10
t377	20	10	20	10
t379	10	0	10	0
t380	10	0	10	0
t381	10	0	10	0
t391	10	0	10	0
t392	10	0	10	0
t393	10	0	10	0
t394	10	0	10	0
t397	10	0	10	0
