taxon	min_age	max_age	status
t1	20.9974502848927	26.322710260516	extinct
t1	15.8595102317631	20.9974502848927	extinct
t2	26.322710260516	30	extinct
t2	15.8595102317631	20.9974502848927	extinct
t3	20.9974502848927	26.322710260516	extinct
t4	20.9974502848927	26.322710260516	extinct
t4	15.8595102317631	20.9974502848927	extinct
t7	20.9974502848927	26.322710260516	extinct
t8	15.8595102317631	20.9974502848927	extinct
t9	20.9974502848927	26.322710260516	extinct
t9	15.8595102317631	20.9974502848927	extinct
t10	15.8595102317631	20.9974502848927	extinct
t11	15.8595102317631	20.9974502848927	extinct
t12	20.9974502848927	26.322710260516	extinct
t12	10.7160265264101	15.8595102317631	extinct
t13	20.9974502848927	26.322710260516	extinct
t16	15.8595102317631	20.9974502848927	extant
t16	0	5.70741546829231	extant
t17	10.7160265264101	15.8595102317631	extant
t17	5.70741546829231	10.7160265264101	extant
t19	15.8595102317631	20.9974502848927	extinct
t19	10.7160265264101	15.8595102317631	extinct
t21	10.7160265264101	15.8595102317631	extinct
t23	10.7160265264101	15.8595102317631	extinct
t24	10.7160265264101	15.8595102317631	extinct
t25	10.7160265264101	15.8595102317631	extant
t26	15.8595102317631	20.9974502848927	extinct
t27	15.8595102317631	20.9974502848927	extant
t27	0	5.70741546829231	extant
t28	10.7160265264101	15.8595102317631	extinct
t29	10.7160265264101	15.8595102317631	extinct
t30	10.7160265264101	15.8595102317631	extinct
t33	0	5.70741546829231	extant
t34	0	5.70741546829231	extant
t37	0	5.70741546829231	extant
t38	5.70741546829231	10.7160265264101	extant
t38	0	5.70741546829231	extant
t39	0	5.70741546829231	extant
t43	15.8595102317631	20.9974502848927	extinct
t44	15.8595102317631	20.9974502848927	extinct
t48	15.8595102317631	20.9974502848927	extinct
t48	10.7160265264101	15.8595102317631	extinct
t49	15.8595102317631	20.9974502848927	extinct
t52	15.8595102317631	20.9974502848927	extinct
t52	10.7160265264101	15.8595102317631	extinct
t53	15.8595102317631	20.9974502848927	extinct
t55	0	5.70741546829231	extant
t56	0	5.70741546829231	extant
t58	15.8595102317631	20.9974502848927	extinct
t58	10.7160265264101	15.8595102317631	extinct
t59	10.7160265264101	15.8595102317631	extinct
t60	5.70741546829231	10.7160265264101	extinct
t60	0	5.70741546829231	extinct
t61	0	5.70741546829231	extant
t62	0	5.70741546829231	extant
t63	0	5.70741546829231	extant
t67	0	5.70741546829231	extant
t69	0	5.70741546829231	extant
t70	0	5.70741546829231	extant
t73	0	5.70741546829231	extant
t74	0	5.70741546829231	extant
t76	0	5.70741546829231	extant
t78	10.7160265264101	15.8595102317631	extinct
t80	0	5.70741546829231	extant
t87	0	5.70741546829231	extant
t89	0	5.70741546829231	extinct
t90	0	5.70741546829231	extant
t94	0	5.70741546829231	extant
t98	0	5.70741546829231	extant
t104	0	5.70741546829231	extant
t106	0	5.70741546829231	extant
t113	0	5.70741546829231	extant
