taxon	min_age	max_age	status
t1	22.5650217826478	28.4510296478402	extinct
t2	22.5650217826478	28.4510296478402	extinct
t2	17.3843494139146	22.5650217826478	extinct
t3	22.5650217826478	28.4510296478402	extinct
t3	11.8971374370158	17.3843494139146	extinct
t4	17.3843494139146	22.5650217826478	extinct
t5	22.5650217826478	28.4510296478402	extinct
t6	22.5650217826478	28.4510296478402	extinct
t7	17.3843494139146	22.5650217826478	extinct
t9	22.5650217826478	28.4510296478402	extinct
t11	17.3843494139146	22.5650217826478	extant
t11	0	5.90423125820234	extant
t13	22.5650217826478	28.4510296478402	extinct
t14	17.3843494139146	22.5650217826478	extinct
t15	22.5650217826478	28.4510296478402	extinct
t15	11.8971374370158	17.3843494139146	extinct
t16	11.8971374370158	17.3843494139146	extinct
t17	17.3843494139146	22.5650217826478	extinct
t17	11.8971374370158	17.3843494139146	extinct
t18	17.3843494139146	22.5650217826478	extinct
t18	11.8971374370158	17.3843494139146	extinct
t19	11.8971374370158	17.3843494139146	extinct
t22	0	5.90423125820234	extant
t26	17.3843494139146	22.5650217826478	extinct
t27	17.3843494139146	22.5650217826478	extinct
t27	11.8971374370158	17.3843494139146	extinct
t29	17.3843494139146	22.5650217826478	extinct
t29	0	5.90423125820234	extinct
t30	17.3843494139146	22.5650217826478	extinct
t31	17.3843494139146	22.5650217826478	extinct
t32	17.3843494139146	22.5650217826478	extinct
t34	17.3843494139146	22.5650217826478	extinct
t34	11.8971374370158	17.3843494139146	extinct
t35	11.8971374370158	17.3843494139146	extinct
t36	5.90423125820234	11.8971374370158	extinct
t37	11.8971374370158	17.3843494139146	extinct
t38	11.8971374370158	17.3843494139146	extinct
t38	5.90423125820234	11.8971374370158	extinct
t39	0	5.90423125820234	extant
t41	0	5.90423125820234	extant
t42	0	5.90423125820234	extant
t51	11.8971374370158	17.3843494139146	extinct
t53	17.3843494139146	22.5650217826478	extinct
t54	17.3843494139146	22.5650217826478	extant
t54	0	5.90423125820234	extant
t55	11.8971374370158	17.3843494139146	extinct
t56	5.90423125820234	11.8971374370158	extant
t56	0	5.90423125820234	extant
t57	0	5.90423125820234	extant
t58	0	5.90423125820234	extant
t62	17.3843494139146	22.5650217826478	extinct
t62	11.8971374370158	17.3843494139146	extinct
t68	0	5.90423125820234	extant
t72	0	5.90423125820234	extant
t73	0	5.90423125820234	extinct
t74	0	5.90423125820234	extant
t75	0	5.90423125820234	extant
t76	17.3843494139146	22.5650217826478	extinct
t76	0	5.90423125820234	extinct
t77	11.8971374370158	17.3843494139146	extinct
t78	11.8971374370158	17.3843494139146	extinct
t80	0	5.90423125820234	extant
t81	0	5.90423125820234	extant
t82	0	5.90423125820234	extinct
t83	5.90423125820234	11.8971374370158	extinct
t83	0	5.90423125820234	extinct
t89	0	5.90423125820234	extant
t91	0	5.90423125820234	extant
t96	17.3843494139146	22.5650217826478	extinct
t96	11.8971374370158	17.3843494139146	extinct
t97	17.3843494139146	22.5650217826478	extinct
t98	11.8971374370158	17.3843494139146	extinct
t99	17.3843494139146	22.5650217826478	extinct
t99	11.8971374370158	17.3843494139146	extinct
t102	11.8971374370158	17.3843494139146	extant
t102	0	5.90423125820234	extant
t103	0	5.90423125820234	extant
t104	0	5.90423125820234	extant
t105	0	5.90423125820234	extant
t107	0	5.90423125820234	extant
t108	0	5.90423125820234	extant
t111	0	5.90423125820234	extant
t113	0	5.90423125820234	extant
t116	0	5.90423125820234	extant
t117	17.3843494139146	22.5650217826478	extinct
t119	11.8971374370158	17.3843494139146	extinct
t119	0	5.90423125820234	extinct
t121	0	5.90423125820234	extant
t122	5.90423125820234	11.8971374370158	extant
t122	0	5.90423125820234	extant
t131	0	5.90423125820234	extant
t133	11.8971374370158	17.3843494139146	extant
t133	0	5.90423125820234	extant
t135	11.8971374370158	17.3843494139146	extinct
t137	5.90423125820234	11.8971374370158	extant
t138	0	5.90423125820234	extant
t139	0	5.90423125820234	extant
t140	0	5.90423125820234	extant
t143	0	5.90423125820234	extinct
t144	0	5.90423125820234	extant
t145	0	5.90423125820234	extant
t146	0	5.90423125820234	extant
t149	0	5.90423125820234	extant
t150	0	5.90423125820234	extant
t151	0	5.90423125820234	extant
t159	0	5.90423125820234	extant
t163	5.90423125820234	11.8971374370158	extant
t163	0	5.90423125820234	extant
t165	0	5.90423125820234	extant
t166	0	5.90423125820234	extant
t168	0	5.90423125820234	extant
t169	0	5.90423125820234	extant
t170	0	5.90423125820234	extant
t171	0	5.90423125820234	extant
t172	0	5.90423125820234	extant
t173	0	5.90423125820234	extant
t174	0	5.90423125820234	extant
t175	0	5.90423125820234	extant
t180	0	5.90423125820234	extant
t182	0	5.90423125820234	extant
t185	11.8971374370158	17.3843494139146	extinct
t186	5.90423125820234	11.8971374370158	extant
t186	0	5.90423125820234	extant
t187	5.90423125820234	11.8971374370158	extinct
t190	0	5.90423125820234	extinct
t191	0	5.90423125820234	extant
t194	0	5.90423125820234	extant
t195	0	5.90423125820234	extant
t197	0	5.90423125820234	extant
t202	0	5.90423125820234	extant
t203	0	5.90423125820234	extant
t204	0	5.90423125820234	extant
t205	0	5.90423125820234	extant
t206	0	5.90423125820234	extant
t207	0	5.90423125820234	extinct
t211	0	5.90423125820234	extant
t214	0	5.90423125820234	extant
t215	0	5.90423125820234	extant
t220	0	5.90423125820234	extant
t222	0	5.90423125820234	extant
t223	5.90423125820234	11.8971374370158	extant
t223	0	5.90423125820234	extant
t228	0	5.90423125820234	extant
t231	0	5.90423125820234	extant
t233	0	5.90423125820234	extant
t239	0	5.90423125820234	extant
t241	0	5.90423125820234	extant
t243	0	5.90423125820234	extant
t249	0	5.90423125820234	extant
t251	0	5.90423125820234	extant
