taxon	min_age	max_age	status
t1	7.29064459182943	8.98577983250531	extant
t1	0	1.68864647787996	extant
t2	7.29064459182943	8.98577983250531	extinct
t3	3.46182279164592	5.4544183195103	extant
t3	0	1.68864647787996	extant
t5	0	1.68864647787996	extant
t8	0	1.68864647787996	extant
t9	0	1.68864647787996	extant
t11	0	1.68864647787996	extant
t13	5.4544183195103	7.29064459182943	extant
t13	3.46182279164592	5.4544183195103	extant
t14	1.68864647787996	3.46182279164592	extinct
t15	1.68864647787996	3.46182279164592	extant
t15	0	1.68864647787996	extant
t16	1.68864647787996	3.46182279164592	extant
t16	0	1.68864647787996	extant
t17	0	1.68864647787996	extant
t19	0	1.68864647787996	extant
t20	0	1.68864647787996	extinct
t22	3.46182279164592	5.4544183195103	extant
t22	1.68864647787996	3.46182279164592	extant
t23	0	1.68864647787996	extant
t24	1.68864647787996	3.46182279164592	extant
t25	0	1.68864647787996	extant
t29	0	1.68864647787996	extant
t30	0	1.68864647787996	extant
t34	1.68864647787996	3.46182279164592	extant
t35	0	1.68864647787996	extant
t36	0	1.68864647787996	extant
t37	0	1.68864647787996	extant
t38	0	1.68864647787996	extant
t41	0	1.68864647787996	extant
t42	0	1.68864647787996	extant
