taxon	fad	lad
t1	9.56564321997575	2.51067905456473
t2	5.71199034509903	0.916751690248548
t3	3.81868088487206	1.88047024301181
t4	2.90646786553689	2.90646786553689
t5	4.0277270679804	3.24631400853158
t6	4.16729706469956	2.60502094865093
t8	1.0928770266654	1.0928770266654
t9	2.51451956387638	1.24148913663471
t10	3.38181368906006	0.142230750324471
t11	1.34645340126273	1.34645340126273
t13	4.83396472229345	0.376268999451108
t14	2.52569690367924	1.01304200149858
t17	2.36645575815606	1.45980046915616
t19	4.37367327331288	4.37367327331288
t23	1.95735049355701	1.95735049355701
t24	0.57291532688993	0.57291532688993
t26	0.194190302576617	0.194190302576617
t27	4.40517393874298	2.35321078183968
t29	1.39706139221781	1.39706139221781
