taxon	int_1	int_2
t1	0	1
t3	1	1
t4	0	1
t8	1	0
t9	1	0
t13	1	0
t14	1	0
t18	1	1
t19	1	0
t20	1	0
t21	1	0
t23	1	0
t25	1	0
t26	1	0
t35	1	0
t38	1	0
t45	1	0
t46	1	0
t49	1	0
t51	1	0
t54	1	0
t59	1	0
t61	0	1
t62	1	0
t67	1	0
t68	1	0
t70	1	0
t72	1	0
t77	1	0
t79	1	0
t82	1	0
t83	1	0
t86	1	0
t92	1	0
t94	1	0
t97	1	0
t98	1	0
t100	1	0
t109	1	0
t114	1	0
t124	1	0
t128	1	0
t131	1	0
t133	1	0
t134	1	0
t143	1	0
t148	1	0
t149	1	0
t151	1	0
t167	1	0
t170	1	0
t173	1	0
t177	1	0
t178	1	0
t185	1	0
t186	1	0
t188	1	0
t192	1	0
t200	1	0
t202	1	0
t203	1	0
t205	0	1
t208	1	0
t209	1	0
t211	1	0
t213	1	0
t215	1	0
t230	1	0
t243	1	0
t251	1	0
t255	1	0
t267	1	0
t269	1	0
t270	1	0
t287	1	0
t289	1	0
t309	1	0
t312	1	0
t319	1	0
t328	1	0
t330	1	0
t336	1	0
t339	1	0
t343	1	0
t347	1	0
t348	1	0
t351	1	0
t352	1	0
t357	1	0
t362	1	0
t363	1	0
t365	1	0
t368	1	0
t375	1	0
