taxon	int_1	int_2
t2	0	1
t4	0	1
t5	1	1
t6	0	1
t7	0	1
t8	1	0
t10	0	1
t11	1	1
t12	0	1
t13	1	1
t14	0	1
t15	0	1
t16	1	0
t17	0	1
t18	0	1
t21	1	0
t26	1	0
t27	1	0
t29	1	1
t32	1	0
t34	1	0
t36	1	0
t38	1	1
t39	1	0
t41	1	0
t42	1	0
t43	1	0
t45	1	0
t52	1	0
t58	0	1
t59	0	1
t61	0	1
t62	1	0
t64	1	0
t73	1	0
t74	1	0
t76	1	0
t78	1	0
t83	0	1
t88	1	0
t89	1	0
t91	1	0
t92	1	0
t101	1	0
t105	1	0
t106	1	0
t107	1	0
t108	1	0
t111	1	0
t112	1	0
t121	1	0
t123	1	1
t125	0	1
t128	1	0
t132	1	0
t135	1	1
t136	1	1
t138	0	1
t141	1	1
t144	1	0
t146	1	0
t148	1	0
t153	1	0
t156	1	0
t159	1	0
t162	1	0
t163	1	0
t164	1	0
t165	1	1
t166	1	0
t167	0	1
t168	1	0
t169	1	0
t170	1	0
t171	1	0
t175	1	0
t179	1	0
t181	1	0
t184	1	0
t185	1	0
t187	0	1
t188	1	0
t189	1	0
t191	1	0
t197	1	0
t199	1	0
t203	1	0
t205	1	0
t208	1	0
t210	1	0
t215	1	0
t217	1	0
t218	1	0
t219	1	0
t220	1	0
t223	1	0
t229	1	0
t244	1	0
t245	1	0
t247	1	0
t249	1	0
t251	1	0
t253	0	1
t256	0	1
t259	1	0
t260	1	0
t261	1	0
t262	1	0
t266	1	0
t271	1	0
t277	1	0
t279	1	0
t282	1	0
t286	1	0
t287	1	0
t288	1	0
t289	1	0
t290	1	0
t293	1	0
t294	1	0
t295	1	0
t296	1	0
t301	1	0
t311	1	0
t312	1	0
t316	1	0
t326	1	0
t329	1	0
t331	1	0
t333	1	0
t336	1	0
t337	1	0
t340	1	0
t341	1	0
t344	1	0
t350	1	0
t356	1	0
t357	1	0
t360	1	0
t365	1	0
t367	1	0
t368	1	0
t371	1	0
t373	1	0
t400	1	0
t404	1	0
t408	1	0
t410	1	0
t411	1	0
t412	1	0
t416	1	0
t421	1	0
t423	1	0
t426	1	0
t428	1	0
t429	1	0
t431	1	0
t432	1	0
t434	1	0
t436	1	0
t437	1	1
t446	1	0
t447	0	1
t449	1	0
t457	1	0
t463	1	0
t469	1	0
t470	1	0
t472	1	0
t473	1	0
t477	1	0
t480	1	0
t487	1	0
t489	1	0
t490	1	0
t492	1	0
t493	1	0
t496	1	0
t503	1	0
t511	1	0
t519	1	0
t521	1	0
t525	1	0
t527	1	0
t535	1	0
t536	1	0
t539	1	0
t540	1	0
t547	1	0
t548	1	0
t549	1	0
t551	1	0
t554	1	0
t556	1	0
t557	1	0
t558	1	0
t559	1	0
t560	1	0
t562	1	0
t563	1	0
t565	1	0
t570	1	0
t581	1	0
t587	1	0
t588	1	0
t594	1	0
t599	1	0
t602	1	0
t606	1	0
t617	1	0
t621	1	0
t625	1	0
t628	1	0
t633	1	0
t641	1	0
t643	1	0
t646	1	0
t647	1	0
t651	1	0
t659	1	0
t665	1	0
t666	1	0
t667	1	0
t668	1	0
t673	1	0
t676	1	0
t679	1	0
t680	1	0
t684	1	0
t688	1	0
t692	1	0
t693	1	0
t707	1	0
t708	1	0
t711	1	0
t714	1	0
t715	1	0
t716	1	0
t718	1	0
t720	1	0
t722	1	0
t724	1	0
t730	1	0
t736	1	0
t739	1	0
t741	1	0
t742	1	0
t745	1	0
t746	1	0
t764	1	0
t765	1	0
t768	1	0
t769	1	0
t781	1	0
t789	1	0
t792	1	0
t804	1	0
t807	1	0
t822	1	0
t824	1	0
t828	1	0
t837	1	0
t859	1	0
t864	1	0
t867	1	0
t872	1	0
t875	1	0
t876	1	0
t885	1	0
t887	1	0
t898	1	0
t900	1	0
t904	1	0
t919	1	0
t927	1	0
t930	1	0
t933	1	0
t935	1	0
t936	1	0
t938	1	0
t939	1	0
t944	1	0
t946	1	0
t948	1	0
t950	1	0
t951	1	0
t956	1	0
t957	1	0
t961	1	0
t965	1	0
t968	1	0
t971	1	0
t973	1	0
t974	1	0
t980	1	0
t983	1	0
t984	1	0
t986	1	0
t987	1	0
t990	1	0
t991	1	0
t1001	1	0
t1007	1	0
t1008	1	0
t1014	1	0
t1018	1	0
t1020	1	0
t1022	1	0
t1023	1	0
t1026	1	0
t1027	1	0
t1028	1	0
t1030	1	0
t1031	1	0
t1048	1	0
t1061	1	0
t1063	1	0
t1072	1	0
t1083	1	0
t1085	1	0
t1086	1	0
t1089	1	0
t1113	1	0
t1121	1	0
t1122	1	0
t1128	1	0
t1129	1	0
t1132	1	0
t1133	1	0
t1139	1	0
t1142	1	0
t1161	1	0
t1162	1	0
t1165	1	0
t1169	1	0
t1171	1	0
t1176	1	0
t1181	1	0
t1195	1	0
t1200	1	0
t1202	1	0
t1210	1	0
t1216	1	0
t1219	1	0
t1231	1	0
t1232	1	0
t1235	1	0
t1241	1	0
t1250	1	0
