taxon	fad	lad
t4	2.34139711694612	2.34139711694612
t5	9.25395773388673	3.24733566367023
t9	0.760303945649827	0.760303945649827
t11	0.994047763459125	0.994047763459125
t13	4.80172340070636	0.730225525870868
t16	1.12158770373098	1.12158770373098
t17	0.228723481713555	0.228723481713555
t18	0.832877935678674	0.832877935678674
t22	0.30347581430275	0.30347581430275
t29	3.76092965695727	3.76092965695727
t35	1.49215361438421	1.49215361438421
t41	0.0654026785693134	0.0654026785693134
t44	0.155078204618656	0.155078204618656
