taxon	fad	lad
t2	8.41514223410437	8.41514223410437
t6	3.81506542628901	3.81506542628901
t10	6.31948803273387	6.31948803273387
t11	2.94882864536097	1.00800779492905
t13	3.17444490230139	2.42733102356314
t15	1.55699877045783	1.55699877045783
t16	0.552185018847403	0.143448588738856
t20	5.9102464530425	2.89569995066094
t22	3.55625041440655	3.55625041440655
t25	0.977589414829037	0.977589414829037
t26	1.19425311673927	1.19425311673927
t36	4.24213580344384	4.24213580344384
t50	0.522586206693324	0.522586206693324
