taxon	min_age	max_age	status
t1	18.309087994198	20	extinct
t2	10.7973644152905	14.6413359483704	extinct
t4	10.7973644152905	14.6413359483704	extinct
t5	3.9676148602739	7.43987433581303	extinct
t6	7.43987433581303	10.7973644152905	extinct
t7	10.7973644152905	14.6413359483704	extinct
t8	7.43987433581303	10.7973644152905	extinct
t8	3.9676148602739	7.43987433581303	extinct
t9	7.43987433581303	10.7973644152905	extinct
t9	3.9676148602739	7.43987433581303	extinct
t12	7.43987433581303	10.7973644152905	extant
t12	0	3.9676148602739	extant
t13	7.43987433581303	10.7973644152905	extinct
t14	7.43987433581303	10.7973644152905	extant
t14	0	3.9676148602739	extant
t15	3.9676148602739	7.43987433581303	extant
t15	0	3.9676148602739	extant
t16	7.43987433581303	10.7973644152905	extinct
t18	3.9676148602739	7.43987433581303	extinct
t19	0	3.9676148602739	extinct
t21	0	3.9676148602739	extant
t23	0	3.9676148602739	extant
t24	7.43987433581303	10.7973644152905	extinct
t27	0	3.9676148602739	extant
t28	7.43987433581303	10.7973644152905	extinct
t28	3.9676148602739	7.43987433581303	extinct
t32	7.43987433581303	10.7973644152905	extinct
t33	7.43987433581303	10.7973644152905	extant
t33	3.9676148602739	7.43987433581303	extant
t34	3.9676148602739	7.43987433581303	extant
t34	0	3.9676148602739	extant
t35	0	3.9676148602739	extant
t37	3.9676148602739	7.43987433581303	extant
t37	0	3.9676148602739	extant
t39	0	3.9676148602739	extant
t40	3.9676148602739	7.43987433581303	extinct
t40	0	3.9676148602739	extinct
t44	0	3.9676148602739	extinct
t49	0	3.9676148602739	extinct
t50	0	3.9676148602739	extinct
t51	0	3.9676148602739	extant
t54	0	3.9676148602739	extant
t55	0	3.9676148602739	extant
t59	0	3.9676148602739	extant
t63	3.9676148602739	7.43987433581303	extant
t63	0	3.9676148602739	extant
