taxon	int_1	int_2
t1	0	1
t2	0	1
t3	1	1
t4	1	1
t5	0	1
t6	1	1
t7	0	1
t8	1	1
t9	1	0
t11	0	1
t12	0	1
t13	0	1
t14	1	1
t15	1	0
t17	1	0
t23	0	1
t24	0	1
t25	1	0
t26	0	1
t27	0	1
t28	0	1
t29	0	1
t32	1	0
t36	1	0
t38	1	0
t39	1	0
t41	1	1
t43	0	1
t44	0	1
t45	0	1
t46	1	0
t47	1	0
t50	1	0
t52	1	0
t53	1	0
t54	1	0
t55	1	0
t61	1	0
t65	1	0
t66	1	0
t67	0	1
t69	1	0
t70	1	0
t71	0	1
t73	1	0
t77	1	0
t80	1	0
t81	1	0
t83	1	0
t85	1	0
t86	1	0
t88	1	0
t89	1	0
t90	1	0
t92	0	1
t93	1	1
t94	1	0
t96	1	0
t100	1	0
t101	1	0
t102	1	0
t107	1	0
t113	1	0
t114	1	0
t121	1	1
t128	1	1
t129	1	1
t130	0	1
t131	1	0
t139	1	0
t142	1	0
t146	1	0
t151	1	0
t152	1	0
t154	1	0
t156	1	1
t163	1	0
t164	1	0
t171	1	0
t174	1	0
t176	1	0
t181	1	0
t183	1	0
t185	1	0
t188	1	0
t189	1	0
t190	1	0
t191	1	0
t196	1	0
t197	0	1
t201	1	1
t202	0	1
t203	1	0
t205	1	1
t210	1	0
t212	1	0
t214	1	0
t220	1	0
t221	1	0
t223	1	0
t224	1	1
t225	0	1
t226	1	0
t227	1	0
t237	1	0
t239	1	0
t240	1	0
t243	1	0
t266	1	0
t268	1	0
t275	1	1
t276	1	1
t279	1	0
t280	1	0
t281	1	0
t284	1	0
t285	1	0
t296	1	0
t297	1	0
t310	1	0
t313	1	0
t314	1	0
t315	1	0
t316	1	0
t321	1	0
t323	1	0
t324	1	0
t331	1	0
t332	1	0
t334	1	0
t336	1	0
t342	1	0
t346	1	0
t358	1	0
t359	1	0
t364	1	0
t365	1	0
t369	1	0
t371	0	1
t372	1	0
t375	1	0
t376	1	0
t378	1	0
t382	1	0
t389	1	0
t391	1	0
t396	1	0
t399	1	0
t406	1	0
t409	1	0
t429	1	0
t430	1	0
t432	1	0
t433	1	0
t444	1	0
t445	1	0
t447	1	0
t449	1	0
t451	1	0
t452	1	0
t455	1	0
t456	1	0
t467	1	0
t472	1	0
t476	1	0
t482	1	0
t485	1	0
t492	1	0
t496	1	0
t499	1	0
t500	1	1
t502	1	0
t503	1	0
t508	1	0
t512	1	0
t514	1	0
t516	1	0
t519	1	0
t529	1	0
t535	1	0
t536	1	0
t538	1	0
t544	1	0
t547	1	0
t554	1	0
t555	1	0
t557	1	0
t558	1	0
t559	1	0
t562	1	0
t567	1	0
t568	1	0
t570	1	0
t571	1	0
t576	1	0
t578	1	0
t582	1	0
t585	1	0
t586	1	0
t590	1	0
t597	1	0
t598	1	0
t601	1	0
t604	1	0
t617	1	0
t620	1	0
t621	1	0
t623	1	0
t624	1	0
t627	1	0
t631	1	0
t638	1	0
t643	1	0
t650	1	0
t670	1	0
t671	1	0
t674	1	0
t682	1	0
t690	1	0
t693	1	0
t696	1	0
t698	1	0
t705	1	0
t707	1	0
t711	1	0
t731	1	0
t737	1	0
t743	1	0
t744	1	0
t745	1	0
t753	1	0
t754	1	0
t756	1	0
t763	1	0
t767	1	0
t769	1	0
t775	1	0
t776	1	0
t777	1	0
t778	1	0
t792	1	0
t797	1	0
t799	1	0
t800	1	0
t802	1	0
t817	1	0
t828	1	0
t840	1	0
t842	1	0
t843	1	0
t846	1	0
t854	1	0
t858	1	0
t860	1	0
t864	1	0
t868	1	0
t885	1	0
t886	1	0
t888	1	0
t893	1	0
t899	1	0
t906	1	0
t912	1	0
t915	1	0
t929	1	0
t930	1	0
t931	1	0
t932	1	0
t938	1	0
t942	1	0
t944	1	0
t946	1	0
t947	1	0
t949	1	0
t951	1	0
t953	1	0
t955	1	0
t961	1	0
t962	1	0
t970	1	0
t972	1	0
t985	1	0
t989	1	0
t992	1	0
t996	1	0
t997	1	0
t999	1	0
t1005	1	0
t1009	1	0
t1012	1	0
t1016	1	0
t1025	1	0
t1033	1	0
t1043	1	0
t1046	1	0
t1056	1	0
t1066	1	0
t1067	1	0
t1073	1	0
t1075	1	0
t1089	1	0
t1096	1	0
t1101	1	0
t1103	1	0
t1104	1	0
t1106	1	0
t1118	1	0
t1120	1	0
t1127	1	0
t1149	1	0
t1155	1	0
t1160	1	0
t1161	1	0
t1177	1	0
t1187	1	0
t1188	1	0
t1189	1	0
t1201	1	0
