taxon	int_1	int_2
t1	0	1
t2	0	1
t3	0	1
t6	0	1
t7	0	1
t8	0	1
t9	1	1
t10	1	1
t11	0	1
t14	1	1
t15	0	1
t16	1	1
t17	0	1
t19	1	0
t20	0	1
t23	1	0
t26	0	1
t27	1	1
t31	1	1
t32	0	1
t34	1	0
t37	1	0
t38	0	1
t39	0	1
t41	1	0
t42	1	0
t43	1	0
t46	0	1
t48	1	0
t52	1	0
t56	1	0
t59	1	0
t64	1	0
t68	1	0
t69	1	0
t71	1	0
t72	1	0
t76	1	0
t77	1	0
t83	1	0
t84	1	0
t85	1	0
t90	1	0
t91	1	0
t93	1	0
t99	1	0
t100	1	0
t104	1	0
t105	1	0
t106	1	0
t107	1	0
t111	1	0
t114	1	0
t115	1	0
t116	1	0
t123	1	0
t125	1	0
t126	1	0
t132	1	0
t134	1	0
t136	1	0
t146	1	0
t151	1	0
t153	1	0
t155	1	0
t156	1	0
t158	1	0
t159	1	0
t163	1	0
t164	1	0
t173	1	0
t174	1	0
t180	1	0
t186	1	0
t188	1	0
t189	1	0
t190	0	1
t195	1	0
t197	1	0
t198	1	0
t201	1	0
t210	1	0
t212	1	0
t214	1	0
t217	1	0
t222	1	0
t239	1	0
t240	1	0
t241	1	0
t243	1	0
t244	1	0
t247	1	0
t250	1	0
t264	1	0
t269	1	0
t276	1	0
t278	1	0
t279	1	0
t281	1	0
t284	1	0
t285	1	0
t286	1	0
t289	1	0
t290	1	0
t291	1	0
t299	1	0
t300	1	0
t301	1	0
t304	1	0
t309	1	0
t310	1	0
t316	1	0
t318	1	0
t328	1	0
t329	1	0
t330	1	0
t332	1	0
t335	1	0
t336	1	0
t339	1	0
t340	1	0
t342	1	0
t349	1	0
t351	1	0
t360	1	0
t361	1	0
t362	1	0
t365	1	0
t366	1	0
t381	1	0
t387	1	0
t389	1	0
t390	1	0
t391	1	0
t392	1	0
t399	1	0
t407	1	0
t409	1	0
t410	1	0
t412	1	0
t415	1	0
t416	1	0
t417	1	0
t420	1	0
t426	1	0
t431	1	0
t445	1	0
t448	1	0
t449	1	0
t451	1	0
t454	1	0
t466	1	0
t469	1	0
t475	1	0
t482	1	0
t483	1	0
t485	1	0
t488	1	0
t492	1	0
t493	1	0
t502	1	0
t507	1	0
t513	1	0
t514	1	0
t519	1	0
t520	1	0
t523	1	0
t524	1	0
t527	1	0
t528	1	0
t530	1	0
t534	1	0
t536	1	0
t537	1	0
t538	1	0
t540	1	0
t548	1	0
t560	1	0
t561	1	0
t562	1	0
t569	1	0
t571	1	0
t573	1	0
t576	1	0
t577	1	0
t578	1	0
t586	1	0
t596	1	0
t597	1	0
t602	1	0
t604	1	0
t611	1	0
t620	1	0
t627	1	0
t629	1	0
t630	1	0
t634	1	0
t637	1	0
t646	1	0
t658	1	0
t662	1	0
t671	1	0
t673	1	0
t675	1	0
t677	1	0
t678	1	0
t679	1	0
t683	1	0
t688	1	0
t695	1	0
t697	1	0
t707	1	0
t715	1	0
t717	1	0
t721	1	0
t729	1	0
t738	1	0
t752	1	0
t755	1	0
t759	1	0
t763	1	0
t766	1	0
t774	1	0
t775	1	0
t778	1	0
t783	1	0
t788	1	0
t795	1	0
t805	1	0
t806	1	0
t812	1	0
t815	1	0
t818	1	0
t823	1	0
t825	1	0
t828	1	0
t829	1	0
t830	1	0
t835	1	0
t844	1	0
t858	1	0
t860	1	0
t861	1	0
t863	1	0
t868	1	0
t876	1	0
t878	1	0
t902	1	0
t925	1	0
t930	1	0
t939	1	0
t940	1	0
t948	1	0
t950	1	0
t956	1	0
t958	1	0
t964	1	0
t967	1	0
t978	1	0
t981	1	0
t982	1	0
t988	1	0
t995	1	0
t996	1	0
t1001	1	0
t1010	1	0
t1013	1	0
t1024	1	0
t1030	1	0
