taxon	int_1	int_2
t1	0	1
t3	0	1
t4	0	1
t7	0	1
t8	0	1
t9	1	0
t11	0	1
t12	0	1
t13	0	1
t14	0	1
t15	0	1
t16	1	0
t17	0	1
t19	1	0
t21	1	1
t22	0	1
t24	0	1
t25	1	0
t26	1	0
t27	1	0
t28	0	1
t29	0	1
t31	1	0
t32	1	1
t33	1	0
t35	1	1
t36	1	0
t38	1	1
t39	1	1
t41	1	0
t47	0	1
t48	1	0
t49	1	0
t50	1	0
t54	1	0
t55	1	0
t59	1	0
t61	1	0
t63	1	0
t67	0	1
t68	0	1
t72	1	0
t74	1	0
t75	1	0
t77	1	0
t81	1	0
t87	1	0
t90	1	0
t96	1	0
t99	1	0
t101	1	0
t110	1	0
t111	1	0
t114	1	0
t118	0	1
t120	0	1
t121	1	0
t123	0	1
t124	1	0
t126	1	0
t132	1	0
t133	1	0
t137	1	0
t138	1	0
t140	1	0
t145	1	0
t150	1	0
t156	1	0
t158	1	0
t161	1	0
t164	1	0
t169	1	0
t172	1	0
t173	1	0
t174	1	0
t178	1	0
t182	1	0
t183	1	0
t187	1	0
t190	1	1
t191	1	1
t194	1	0
t199	1	0
t200	1	0
t209	1	1
t211	1	0
t214	1	0
t219	1	0
t222	1	0
t225	1	0
t228	1	0
t232	1	0
t233	1	0
t234	1	0
t242	1	0
t251	1	0
t252	1	0
t254	1	0
t255	1	0
t258	1	0
t260	1	0
t262	1	0
t266	1	0
t272	1	0
t273	1	0
t275	1	0
t276	1	0
t279	1	0
t284	1	0
t296	1	0
t299	1	0
t300	1	0
t305	1	0
t307	1	0
t308	1	0
t310	1	0
t314	1	0
t319	1	0
t328	1	0
t332	1	0
t334	1	0
t338	1	0
t342	1	0
t346	1	0
t347	1	0
t349	1	0
t352	1	0
t355	1	0
t356	1	0
t357	1	0
t360	1	0
t361	1	0
t363	1	0
t367	1	0
t375	1	0
t383	1	0
t407	1	0
t408	1	0
t410	1	0
t418	1	0
t420	1	0
t422	1	0
t427	1	0
t428	1	0
t429	1	0
t431	1	0
t433	1	0
t437	1	0
t443	1	0
t444	1	0
t445	1	0
t446	1	0
t462	1	0
t475	1	0
t479	1	0
t480	1	0
t488	1	0
t490	1	0
t493	1	0
t496	1	0
t500	1	0
t502	1	0
t510	1	0
t512	1	0
t517	1	0
t521	1	0
t527	1	0
t530	1	0
t534	1	0
t540	1	0
t551	1	0
t557	1	0
t572	1	0
t577	1	0
t581	1	0
t584	1	0
t591	1	0
t592	1	0
t593	1	0
t597	1	0
t598	1	0
t599	1	0
t601	1	0
t603	1	0
t605	1	0
t606	1	0
t610	1	0
t619	1	0
t624	1	0
t625	1	0
t627	1	0
t629	1	0
t644	1	0
t646	1	0
t648	1	0
t649	1	0
t657	1	0
t659	1	0
t670	1	0
t671	1	0
t684	1	0
t707	1	0
t741	1	0
t743	1	0
t745	1	0
t749	1	0
t751	1	0
t756	1	0
t759	1	0
t760	1	0
t769	1	0
t771	1	0
t774	1	0
t797	1	0
t806	1	0
t807	1	0
t810	1	0
t814	1	0
t817	1	0
t818	1	0
t821	1	0
t837	1	0
t848	1	0
t851	1	0
t855	1	0
t859	1	0
t864	1	0
t865	1	0
t866	1	0
t873	1	0
t874	1	0
