taxon	int_1	int_2
t1	0	1
t2	0	1
t4	0	1
t5	0	1
t6	1	1
t7	0	1
t8	0	1
t9	0	1
t10	0	1
t11	1	0
t12	0	1
t13	0	1
t15	1	0
t16	1	0
t22	1	1
t24	1	0
t27	0	1
t28	1	1
t31	1	0
t32	1	0
t37	1	1
t39	1	1
t40	0	1
t41	1	1
t42	1	1
t46	1	0
t47	1	0
t48	1	0
t49	1	0
t50	1	0
t56	1	0
t57	1	0
t58	1	0
t62	1	0
t63	1	0
t66	1	0
t70	1	0
t71	0	1
t73	0	1
t77	1	0
t80	1	0
t85	1	0
t88	1	0
t92	1	1
t93	1	0
t94	1	0
t95	1	0
t102	1	0
t103	0	1
t108	0	1
t110	0	1
t112	1	0
t113	1	0
t117	1	1
t118	0	1
t119	1	0
t120	1	1
t121	1	0
t122	1	0
t126	1	0
t129	1	0
t133	1	0
t134	1	0
t135	1	0
t140	1	0
t141	1	0
t144	1	0
t145	1	0
t147	1	0
t149	1	0
t150	1	0
t151	1	0
t152	1	0
t159	1	0
t161	1	0
t164	1	0
t165	1	0
t169	1	0
t170	1	0
t172	0	1
t173	1	1
t174	1	0
t177	1	0
t180	1	0
t187	1	0
t189	1	0
t191	0	1
t192	1	0
t193	1	0
t194	1	0
t195	1	0
t199	1	0
t200	1	0
t201	1	0
t210	1	0
t211	0	1
t213	1	1
t214	1	0
t215	1	0
t216	1	0
t220	1	0
t221	1	0
t222	1	0
t226	0	1
t232	1	0
t234	1	0
t235	1	0
t239	1	0
t241	1	0
t246	1	0
t247	1	0
t249	1	0
t250	1	0
t257	1	0
t258	1	0
t260	1	0
t263	1	0
t265	1	0
t266	1	0
t268	1	0
t271	1	0
t273	1	0
t275	1	0
t278	1	0
t279	1	0
t281	1	0
t283	1	0
t290	1	0
t295	1	0
t297	1	0
t298	1	0
t300	1	0
t303	1	0
t313	1	0
t320	1	0
t321	1	0
t323	1	0
t324	1	0
t328	1	0
t329	1	0
t331	1	0
t335	1	1
t336	1	1
t344	1	0
t346	1	0
t352	1	0
t358	1	0
t364	1	0
t369	0	1
t370	1	0
t371	1	0
t372	1	0
t373	1	0
t385	1	0
t390	1	0
t395	0	1
t396	1	0
t398	1	0
t401	1	0
t404	1	0
t405	1	0
t410	1	0
t419	1	0
t427	1	0
t430	1	0
t435	1	0
t437	1	0
t439	1	0
t442	1	0
t443	1	0
t445	1	0
t446	1	0
t449	1	0
t451	1	0
t454	1	0
t455	1	0
t460	1	0
t461	1	0
t465	1	0
t466	1	0
t467	1	0
t468	1	0
t470	1	0
t475	1	0
t476	1	0
t477	1	0
t481	1	0
t486	1	0
t487	1	0
t489	1	0
t490	1	0
t500	1	0
t512	1	0
t513	1	0
t514	1	0
t516	1	0
t521	1	0
t523	1	0
t528	1	0
t531	1	0
t537	1	0
t538	1	0
t539	1	0
t543	1	1
t545	1	0
t548	1	0
t552	1	0
t558	1	0
t561	1	0
t566	1	0
t570	1	0
t572	1	0
t577	1	0
t582	1	0
t592	1	0
t594	1	0
t595	1	0
t597	1	0
t605	1	0
t606	1	0
t611	1	0
t612	1	0
t613	1	0
t617	1	0
t619	1	0
t625	1	0
t628	1	0
t629	1	0
t632	1	0
t634	1	0
t635	1	0
t639	1	0
t641	1	0
t648	1	0
t650	1	0
t653	1	0
t654	1	0
t656	1	0
t658	1	0
t660	1	0
t662	1	0
t665	1	0
t668	1	0
t670	1	0
t671	1	0
t677	1	0
t680	1	0
t685	1	0
t686	1	0
t687	1	0
t689	1	0
t690	1	0
t691	1	0
t692	1	0
t700	1	0
t704	1	0
t705	1	0
t706	1	0
t720	1	0
t722	1	0
t724	1	0
t727	1	0
t737	1	0
t741	1	0
t747	1	0
t764	1	0
t767	1	0
t769	1	0
t778	1	0
t786	1	0
t788	1	0
t790	1	0
t792	1	0
t794	1	0
t796	1	0
t800	1	0
t803	1	0
t809	1	0
t816	1	0
t827	1	0
t841	1	0
t846	1	0
t851	1	0
t854	1	0
t856	1	0
t857	1	0
t870	1	0
t872	1	0
t874	1	0
t875	1	0
t882	1	0
t884	1	0
t895	1	0
t898	1	0
t908	1	0
t911	1	0
t920	1	0
t921	1	0
t926	1	0
t927	1	0
t937	1	0
t938	1	0
t942	1	0
t943	1	0
t950	1	0
t954	1	0
t956	1	0
t958	1	0
t965	1	0
t966	1	0
t969	1	0
t982	1	0
t983	1	0
t985	1	0
t991	1	0
t993	1	0
t999	1	0
t1000	1	0
t1010	1	0
t1012	1	0
t1015	1	0
t1017	1	0
t1019	1	0
t1023	1	0
t1032	1	0
t1034	1	0
t1035	1	0
t1036	1	0
t1042	1	0
t1082	1	0
t1088	1	0
t1092	1	0
t1093	1	0
t1098	1	0
t1101	1	0
t1103	1	0
t1107	1	0
t1109	1	0
t1110	1	0
t1111	1	0
t1112	1	0
t1117	1	0
t1120	1	0
t1132	1	0
t1137	1	0
t1144	1	0
t1148	1	0
t1152	1	0
t1163	1	0
t1167	1	0
t1176	1	0
t1197	1	0
t1198	1	0
t1201	1	0
t1213	1	0
t1215	1	0
t1216	1	0
t1232	1	0
t1233	1	0
t1237	1	0
t1239	1	0
t1245	1	0
t1253	1	0
t1254	1	0
t1269	1	0
t1277	1	0
t1279	1	0
t1280	1	0
t1281	1	0
t1283	1	0
t1298	1	0
t1307	1	0
t1314	1	0
t1316	1	0
t1318	1	0
t1322	1	0
t1324	1	0
t1325	1	0
t1329	1	0
t1338	1	0
t1342	1	0
t1345	1	0
t1346	1	0
t1355	1	0
t1359	1	0
t1383	1	0
t1384	1	0
t1387	1	0
t1388	1	0
t1398	1	0
t1416	1	0
t1431	1	0
t1435	1	0
t1436	1	0
t1440	1	0
t1442	1	0
t1459	1	0
t1463	1	0
t1466	1	0
t1471	1	0
t1477	1	0
t1480	1	0
t1482	1	0
t1483	1	0
t1493	1	0
t1494	1	0
t1495	1	0
t1506	1	0
t1508	1	0
t1519	1	0
t1520	1	0
t1521	1	0
t1529	1	0
t1535	1	0
t1537	1	0
t1547	1	0
t1548	1	0
t1549	1	0
t1550	1	0
t1551	1	0
t1571	1	0
t1582	1	0
t1583	1	0
t1584	1	0
t1588	1	0
t1589	1	0
t1594	1	0
t1607	1	0
t1608	1	0
t1609	1	0
