taxon	min_age	max_age	status
t1	22.2370028726291	28.1387754119933	extinct
t1	16.8932220833376	22.2370028726291	extinct
t2	22.2370028726291	28.1387754119933	extinct
t4	16.8932220833376	22.2370028726291	extinct
t4	11.1399876885116	16.8932220833376	extinct
t5	16.8932220833376	22.2370028726291	extinct
t6	11.1399876885116	16.8932220833376	extinct
t7	16.8932220833376	22.2370028726291	extinct
t7	11.1399876885116	16.8932220833376	extinct
t8	22.2370028726291	28.1387754119933	extinct
t9	16.8932220833376	22.2370028726291	extant
t9	0	5.2829020882491	extant
t11	5.2829020882491	11.1399876885116	extinct
t12	22.2370028726291	28.1387754119933	extinct
t12	11.1399876885116	16.8932220833376	extinct
t13	22.2370028726291	28.1387754119933	extinct
t13	16.8932220833376	22.2370028726291	extinct
t15	22.2370028726291	28.1387754119933	extinct
t15	11.1399876885116	16.8932220833376	extinct
t16	16.8932220833376	22.2370028726291	extinct
t17	16.8932220833376	22.2370028726291	extinct
t17	11.1399876885116	16.8932220833376	extinct
t18	11.1399876885116	16.8932220833376	extinct
t19	22.2370028726291	28.1387754119933	extinct
t19	11.1399876885116	16.8932220833376	extinct
t21	22.2370028726291	28.1387754119933	extinct
t22	16.8932220833376	22.2370028726291	extinct
t22	11.1399876885116	16.8932220833376	extinct
t23	16.8932220833376	22.2370028726291	extinct
t24	22.2370028726291	28.1387754119933	extinct
t24	16.8932220833376	22.2370028726291	extinct
t25	16.8932220833376	22.2370028726291	extinct
t28	0	5.2829020882491	extant
t29	0	5.2829020882491	extant
t30	5.2829020882491	11.1399876885116	extant
t30	0	5.2829020882491	extant
t35	11.1399876885116	16.8932220833376	extinct
t35	5.2829020882491	11.1399876885116	extinct
t36	16.8932220833376	22.2370028726291	extinct
t40	16.8932220833376	22.2370028726291	extinct
t40	11.1399876885116	16.8932220833376	extinct
t41	16.8932220833376	22.2370028726291	extinct
t42	16.8932220833376	22.2370028726291	extinct
t44	16.8932220833376	22.2370028726291	extinct
t46	16.8932220833376	22.2370028726291	extant
t46	0	5.2829020882491	extant
t47	22.2370028726291	28.1387754119933	extinct
t48	16.8932220833376	22.2370028726291	extinct
t49	16.8932220833376	22.2370028726291	extinct
t51	11.1399876885116	16.8932220833376	extinct
t52	5.2829020882491	11.1399876885116	extant
t52	0	5.2829020882491	extant
t53	11.1399876885116	16.8932220833376	extinct
t53	0	5.2829020882491	extinct
t54	5.2829020882491	11.1399876885116	extant
t54	0	5.2829020882491	extant
t56	0	5.2829020882491	extinct
t57	0	5.2829020882491	extant
t59	0	5.2829020882491	extant
t62	5.2829020882491	11.1399876885116	extant
t63	5.2829020882491	11.1399876885116	extinct
t64	5.2829020882491	11.1399876885116	extant
t65	5.2829020882491	11.1399876885116	extant
t65	0	5.2829020882491	extant
t66	5.2829020882491	11.1399876885116	extant
t67	11.1399876885116	16.8932220833376	extinct
t68	22.2370028726291	28.1387754119933	extinct
t69	16.8932220833376	22.2370028726291	extinct
t71	16.8932220833376	22.2370028726291	extinct
t71	11.1399876885116	16.8932220833376	extinct
t72	11.1399876885116	16.8932220833376	extinct
t72	0	5.2829020882491	extinct
t73	16.8932220833376	22.2370028726291	extinct
t73	5.2829020882491	11.1399876885116	extinct
t75	5.2829020882491	11.1399876885116	extant
t75	0	5.2829020882491	extant
t78	0	5.2829020882491	extant
t79	0	5.2829020882491	extant
t82	16.8932220833376	22.2370028726291	extant
t82	0	5.2829020882491	extant
t83	16.8932220833376	22.2370028726291	extant
t83	0	5.2829020882491	extant
t84	16.8932220833376	22.2370028726291	extinct
t85	5.2829020882491	11.1399876885116	extant
t85	0	5.2829020882491	extant
t86	5.2829020882491	11.1399876885116	extinct
t86	0	5.2829020882491	extinct
t87	0	5.2829020882491	extant
t88	0	5.2829020882491	extant
t89	0	5.2829020882491	extinct
t90	0	5.2829020882491	extant
t91	0	5.2829020882491	extant
t92	0	5.2829020882491	extinct
t93	0	5.2829020882491	extant
t94	5.2829020882491	11.1399876885116	extinct
t95	0	5.2829020882491	extant
t96	0	5.2829020882491	extant
t97	0	5.2829020882491	extant
t99	0	5.2829020882491	extant
t101	0	5.2829020882491	extant
t108	0	5.2829020882491	extant
t111	0	5.2829020882491	extant
t112	0	5.2829020882491	extant
t115	0	5.2829020882491	extant
t117	0	5.2829020882491	extant
t118	0	5.2829020882491	extant
t122	11.1399876885116	16.8932220833376	extinct
t123	16.8932220833376	22.2370028726291	extinct
t123	5.2829020882491	11.1399876885116	extinct
t124	16.8932220833376	22.2370028726291	extinct
t126	5.2829020882491	11.1399876885116	extant
