taxon	min_age	max_age	status
t1	28.8288138841745	30	extinct
t1	17.0098257181235	22.967604421312	extinct
t2	22.967604421312	28.8288138841745	extinct
t4	22.967604421312	28.8288138841745	extant
t4	0	5.55332076060586	extant
t6	17.0098257181235	22.967604421312	extinct
t6	11.4225091487169	17.0098257181235	extinct
t7	22.967604421312	28.8288138841745	extinct
t10	17.0098257181235	22.967604421312	extant
t10	0	5.55332076060586	extant
t12	17.0098257181235	22.967604421312	extinct
t12	5.55332076060586	11.4225091487169	extinct
t13	11.4225091487169	17.0098257181235	extinct
t16	17.0098257181235	22.967604421312	extant
t16	0	5.55332076060586	extant
t17	0	5.55332076060586	extant
t18	22.967604421312	28.8288138841745	extinct
t18	17.0098257181235	22.967604421312	extinct
t20	11.4225091487169	17.0098257181235	extinct
t21	22.967604421312	28.8288138841745	extinct
t22	17.0098257181235	22.967604421312	extant
t22	0	5.55332076060586	extant
t24	5.55332076060586	11.4225091487169	extant
t24	0	5.55332076060586	extant
t27	5.55332076060586	11.4225091487169	extant
t27	0	5.55332076060586	extant
t30	0	5.55332076060586	extant
t32	17.0098257181235	22.967604421312	extinct
t32	11.4225091487169	17.0098257181235	extinct
t33	17.0098257181235	22.967604421312	extant
t33	0	5.55332076060586	extant
t34	17.0098257181235	22.967604421312	extinct
t37	5.55332076060586	11.4225091487169	extant
t37	0	5.55332076060586	extant
t38	0	5.55332076060586	extant
t40	11.4225091487169	17.0098257181235	extinct
t41	17.0098257181235	22.967604421312	extinct
t41	11.4225091487169	17.0098257181235	extinct
t42	17.0098257181235	22.967604421312	extinct
t44	11.4225091487169	17.0098257181235	extinct
t45	5.55332076060586	11.4225091487169	extinct
t46	0	5.55332076060586	extinct
t47	0	5.55332076060586	extant
t48	0	5.55332076060586	extant
t50	0	5.55332076060586	extant
t51	0	5.55332076060586	extinct
t54	5.55332076060586	11.4225091487169	extinct
t54	0	5.55332076060586	extinct
t55	0	5.55332076060586	extant
t57	0	5.55332076060586	extant
t59	5.55332076060586	11.4225091487169	extant
t60	0	5.55332076060586	extant
t61	0	5.55332076060586	extinct
t62	0	5.55332076060586	extinct
t63	0	5.55332076060586	extant
t69	0	5.55332076060586	extant
t70	5.55332076060586	11.4225091487169	extinct
t72	17.0098257181235	22.967604421312	extinct
t72	11.4225091487169	17.0098257181235	extinct
t73	0	5.55332076060586	extant
t74	0	5.55332076060586	extant
t75	0	5.55332076060586	extinct
t76	0	5.55332076060586	extant
t78	5.55332076060586	11.4225091487169	extinct
t79	0	5.55332076060586	extinct
t81	0	5.55332076060586	extant
t84	0	5.55332076060586	extant
t85	0	5.55332076060586	extant
t87	0	5.55332076060586	extant
t89	5.55332076060586	11.4225091487169	extant
t89	0	5.55332076060586	extant
t90	17.0098257181235	22.967604421312	extinct
t90	11.4225091487169	17.0098257181235	extinct
t92	0	5.55332076060586	extant
t95	0	5.55332076060586	extant
t97	0	5.55332076060586	extant
t99	0	5.55332076060586	extant
t105	0	5.55332076060586	extant
t107	0	5.55332076060586	extant
t108	0	5.55332076060586	extant
t109	0	5.55332076060586	extant
t111	0	5.55332076060586	extant
t112	0	5.55332076060586	extant
t114	0	5.55332076060586	extant
t115	0	5.55332076060586	extant
t120	5.55332076060586	11.4225091487169	extinct
t121	5.55332076060586	11.4225091487169	extinct
t121	0	5.55332076060586	extinct
t122	5.55332076060586	11.4225091487169	extinct
t122	0	5.55332076060586	extinct
t123	5.55332076060586	11.4225091487169	extant
t123	0	5.55332076060586	extant
t124	11.4225091487169	17.0098257181235	extinct
t127	0	5.55332076060586	extant
t128	0	5.55332076060586	extinct
t132	5.55332076060586	11.4225091487169	extant
t132	0	5.55332076060586	extant
t133	0	5.55332076060586	extant
t140	0	5.55332076060586	extant
t142	5.55332076060586	11.4225091487169	extinct
t143	0	5.55332076060586	extant
t144	0	5.55332076060586	extant
t148	0	5.55332076060586	extinct
t149	0	5.55332076060586	extant
t151	0	5.55332076060586	extant
t152	0	5.55332076060586	extant
t155	0	5.55332076060586	extant
t157	0	5.55332076060586	extant
t165	0	5.55332076060586	extant
t166	0	5.55332076060586	extant
t167	0	5.55332076060586	extant
t171	0	5.55332076060586	extant
t172	0	5.55332076060586	extinct
t174	0	5.55332076060586	extant
t182	0	5.55332076060586	extinct
t183	0	5.55332076060586	extinct
t184	0	5.55332076060586	extant
t185	11.4225091487169	17.0098257181235	extinct
t185	0	5.55332076060586	extinct
t187	0	5.55332076060586	extant
t188	0	5.55332076060586	extant
t189	0	5.55332076060586	extant
t190	0	5.55332076060586	extant
t191	0	5.55332076060586	extant
t194	5.55332076060586	11.4225091487169	extant
t194	0	5.55332076060586	extant
t196	0	5.55332076060586	extant
t198	0	5.55332076060586	extant
t206	0	5.55332076060586	extinct
t207	0	5.55332076060586	extant
t210	0	5.55332076060586	extant
t211	0	5.55332076060586	extant
t216	0	5.55332076060586	extant
t220	0	5.55332076060586	extant
t221	0	5.55332076060586	extant
t224	0	5.55332076060586	extant
t227	0	5.55332076060586	extinct
t229	0	5.55332076060586	extant
t234	0	5.55332076060586	extant
t236	0	5.55332076060586	extant
t237	0	5.55332076060586	extant
t241	0	5.55332076060586	extinct
t242	0	5.55332076060586	extant
t243	0	5.55332076060586	extant
t246	0	5.55332076060586	extant
t249	0	5.55332076060586	extant
t252	5.55332076060586	11.4225091487169	extinct
t253	5.55332076060586	11.4225091487169	extinct
t256	0	5.55332076060586	extinct
t257	5.55332076060586	11.4225091487169	extant
t257	0	5.55332076060586	extant
t258	0	5.55332076060586	extant
t259	0	5.55332076060586	extinct
t263	0	5.55332076060586	extant
t264	0	5.55332076060586	extant
t265	0	5.55332076060586	extinct
t267	0	5.55332076060586	extant
t268	0	5.55332076060586	extinct
t269	0	5.55332076060586	extant
t276	0	5.55332076060586	extant
t277	0	5.55332076060586	extant
t281	0	5.55332076060586	extinct
t286	0	5.55332076060586	extant
t293	0	5.55332076060586	extant
t298	0	5.55332076060586	extant
t299	0	5.55332076060586	extant
t300	0	5.55332076060586	extant
t302	0	5.55332076060586	extant
t306	0	5.55332076060586	extant
t307	0	5.55332076060586	extinct
t309	0	5.55332076060586	extant
t313	0	5.55332076060586	extant
t322	5.55332076060586	11.4225091487169	extant
t322	0	5.55332076060586	extant
t323	5.55332076060586	11.4225091487169	extinct
t324	5.55332076060586	11.4225091487169	extinct
t326	5.55332076060586	11.4225091487169	extant
t326	0	5.55332076060586	extant
t327	5.55332076060586	11.4225091487169	extant
t327	0	5.55332076060586	extant
t330	0	5.55332076060586	extinct
t331	0	5.55332076060586	extant
t332	0	5.55332076060586	extant
t333	0	5.55332076060586	extant
t335	0	5.55332076060586	extant
t341	0	5.55332076060586	extinct
t352	0	5.55332076060586	extant
t354	0	5.55332076060586	extant
t358	0	5.55332076060586	extant
t367	5.55332076060586	11.4225091487169	extinct
t368	0	5.55332076060586	extinct
t372	0	5.55332076060586	extant
t381	0	5.55332076060586	extant
t388	0	5.55332076060586	extant
t389	0	5.55332076060586	extant
t390	0	5.55332076060586	extant
t393	5.55332076060586	11.4225091487169	extant
t393	0	5.55332076060586	extant
t398	0	5.55332076060586	extinct
t400	0	5.55332076060586	extant
t401	0	5.55332076060586	extant
t404	0	5.55332076060586	extinct
t405	0	5.55332076060586	extant
t406	0	5.55332076060586	extinct
t407	0	5.55332076060586	extant
t408	0	5.55332076060586	extant
t414	0	5.55332076060586	extant
t415	0	5.55332076060586	extinct
t416	0	5.55332076060586	extant
t417	0	5.55332076060586	extant
