taxon	first_age	last_age
t1	27.7303526333223	11.5354635119713
t2	25.5689303831749	25.5689303831749
t4	16.8282621854114	12.6869462218113
t5	16.1120798376564	0
t7	19.8226100530736	19.8226100530736
t8	13.0512056424269	0
t9	18.2024695433874	0
t10	23.313957559354	18.3593410269584
t11	16.1363872580047	16.1363872580047
t12	3.05823812265074	0
t13	4.17140456601548	0
t15	19.776740806151	19.776740806151
t17	7.49296360452409	0
t18	4.18070407274226	0
t19	1.21870849058845	0
t20	21.49826542914	21.49826542914
t21	13.3192045976105	0
t22	5.33382466127968	0
t23	23.8979256082995	19.230890284251
t24	14.2984737473587	14.2984737473587
t25	4.91493186179305	0
t28	6.07414679364655	6.07414679364655
t29	6.27871012680773	0
t31	2.86377142539696	0
t32	0.119710356199384	0
t33	0.183869368121638	0
t39	20.2361453505169	18.1005577737401
t40	19.6333264928552	19.6333264928552
t41	16.9548931698378	11.1357527537031
t43	2.19709069902177	0
t44	8.05105063978588	0
t45	5.92881007271905	0
t48	22.6104010563007	0
t52	6.38665517555267	0
t53	5.69876957882712	0
t54	6.1915028854701	0
t55	0.862217971998774	0
t56	2.91033625464958	0
t59	4.18317670866283	0
t60	0.596845067399496	0
t67	1.32852837465675	0
t68	0.189429122204047	0
t72	20.3192000579395	14.9518440372082
t73	17.6302837360665	17.6302837360665
t74	14.6473582783883	14.6473582783883
t75	11.0539131277399	11.0539131277399
t76	7.5320975357471	0
t77	5.2347286876244	0
t78	1.17802409719183	0
t79	0.547231077190595	0
t81	0.68455894760103	0
t82	7.28720454711138	0
t83	4.6986274414879	0
t84	7.0853213128206	0
t88	1.14748282103205	0
t91	0.144927818888995	0
t94	3.1426112864851	0
t95	6.63256768174343	0
t96	6.81293082636429	0
t97	6.69481305034771	0
t98	3.16224243231041	3.16224243231041
t100	1.07541459315501	0
t101	1.06394069074572	0
t106	5.45139340873658	0
t107	0.799735616851098	0
t108	0.793953314009027	0
t110	1.90998750973904	0
t111	0.0954867392757563	0
t113	2.51857021030569	0
t116	3.40959011037603	0
t117	1.4887477739137	0
t122	19.5175904295968	18.4087857513217
t123	10.3658309862007	0.820624531528612
t124	6.72587699806818	0
t125	7.64371216012987	5.48266107708417
t127	1.36458826882202	0
t129	0.699328065208039	0
t133	0.166303350534445	0
t135	1.70612245626724	0
t136	0.480282782012797	0
t138	0.69860931519813	0
t139	3.9472827318082	0
t140	0.412381960923803	0.412381960923803
t141	4.61879094968468	2.27535893104179
t142	1.31465064578897	0
t143	3.58885449581506	0
t144	2.72558487663008	0
t145	4.92895490263285	0
t146	4.19032875234232	4.19032875234232
t147	6.16753488416654	0
t148	1.73562833832412	0
t151	0.00816656861235998	0
t155	0.280626074005191	0
t157	3.00819209623845	0
t159	7.51584047708427	1.82099319767957
t162	0.0290630200901454	0
t163	0.0674424764089068	0
t164	2.44697535805405	0
t166	0.943336328951652	0
t168	3.72011217467036	3.72011217467036
t169	2.73479379938142	0
t171	1.93457278017635	0
t176	2.71160936730978	0
t177	1.94304465400222	0
t179	2.2298034591176	0
t181	1.78263799389297	0
t183	0.896436733610287	0
t188	2.20506416384373	0
t190	7.08055277181784	7.08055277181784
t191	7.61969277562206	0
t192	6.16266220665414	0
t193	4.54652954859287	0
t195	4.70871482967131	3.90963753211044
t196	1.55067718137978	0
t197	4.06927112974341	0
t201	0.272765338046995	0
t202	0.844685656825181	0
t206	0.183193637867518	0
t207	1.59516897306968	0
t208	2.74083815465093	0
t211	1.26421137859622	0
t213	3.71386360640187	0
t218	2.56652426627714	0
t219	5.8511115585917	0
t220	5.4450845586827	0
t221	2.45126319604715	0
t225	1.26003495313893	0
t226	2.0214555440242	0
t232	1.83696117613846	0
t233	0.03102679902101	0
t236	0.741713822262607	0
t254	3.08856399286722	0
t255	3.82589767817568	0
t262	1.34553644559109	0
t267	8.69980728472869	8.69980728472869
t268	5.3022446696008	0
t269	3.3882518720609	2.23501497297938
t271	4.78906460990477	3.07654991233069
t278	2.36824586844038	0
t284	0.670721897260652	0
t286	3.88618260653338	0
t293	1.81981623154575	0
t296	0.449583133429979	0
t300	4.39234306007006	1.62875893117863
t301	2.59416271271591	0
t304	3.23886044642782	0
t319	1.08470549529071	0
t324	0.302195145643342	0
t336	1.22226305701228	0
t338	0.209677740438007	0
t348	1.74485235852529	0
t351	0.898456206412032	0
t352	1.01121199561887	0
t354	0.0448033631257054	0
t355	0.00306291152250182	0
t356	0.91420639791421	0
t360	8.55496105945695	0
t361	5.56967771009442	5.56967771009442
t362	4.2014170537005	4.2014170537005
t363	2.28656062893899	0
t365	2.28382130557936	0
t373	0.239502501089092	0
t374	1.04767324165912	0
t389	0.990450461577929	0
t391	0.14386541825753	0
t392	1.13996203420047	0
t397	0.0263605115255601	0
t399	1.77956519831169	0
t400	1.0729802574378	0
t402	1.04445940738929	0
t403	0.581586650881629	0
t406	0.545362893784208	0
t410	1.61189844060875	0
t417	0.820691474573128	0
t425	0.0449101136256509	0
t426	3.55892027679487	0
t429	0.861523817480979	0
t432	2.38592108538732	0
t433	2.16975358636992	0
t434	0.0785712003735135	0
t435	1.89542373873292	1.89542373873292
t439	0.789048678144123	0
t440	0.283885285522217	0
t441	0.712287861145555	0
t452	0.234670790735873	0
t453	0.16390184852127	0
t464	3.30158827295702	0
t469	1.44080097929571	0
t472	2.61424635457883	0
t473	0.145541625815742	0
t478	0.0666982752597782	0
t493	0.605038863646328	0
t498	0.167945337365801	0
t502	1.23476308378974	0
t507	0.75281079842912	0
t509	0.330855932254483	0
