taxon	int_1	int_2
t1	1	1
t2	1	1
t4	1	0
t5	1	0
t6	1	1
t7	0	1
t8	1	0
t9	1	0
t10	1	0
t11	1	0
t13	1	0
t16	0	1
t17	1	0
t19	1	1
t20	1	0
t21	1	0
t22	1	0
t25	1	0
t26	1	0
t28	1	0
t29	1	0
t30	1	0
t34	1	0
t35	1	0
t36	1	0
t40	1	0
t42	1	0
t45	1	0
t47	1	0
t49	1	0
t51	1	0
t52	1	0
t53	1	0
t54	1	0
t55	1	0
t57	1	1
t58	1	0
t60	1	0
t62	1	0
t65	1	0
t66	1	0
t67	1	0
t68	1	0
t73	1	0
t74	1	0
t76	1	0
t77	1	0
t79	1	0
t80	1	0
t82	1	0
t83	1	0
t84	1	0
t87	1	0
t88	1	0
t91	1	0
t94	1	0
t98	1	0
t101	1	0
t104	1	0
t105	1	0
t106	1	0
t112	1	0
t113	1	0
t114	1	0
t115	1	0
t118	1	0
t120	1	0
t121	1	0
t123	1	0
t124	1	0
t131	1	0
t133	1	0
t134	1	0
t135	1	0
t136	1	0
t138	1	0
t140	1	0
t141	1	0
t142	1	0
t143	1	0
t144	1	0
t145	1	0
t146	1	0
t148	1	0
t150	1	0
t151	1	0
t152	1	0
t156	1	0
t158	1	0
t161	1	0
t162	1	0
t165	1	0
t167	1	0
t171	1	0
t175	1	0
t176	1	0
t177	1	0
t181	1	0
t182	1	0
t194	1	0
t195	1	0
t198	1	0
t200	1	0
t201	1	0
t202	1	0
t203	1	0
t204	1	0
t206	1	0
t207	1	0
t210	1	0
t212	1	0
t214	1	0
t215	1	0
t219	1	0
t220	1	0
t221	1	0
t222	1	0
t224	1	0
t236	1	0
t239	1	0
t240	1	0
t242	1	0
t243	1	0
t245	1	0
t247	1	0
t249	1	0
t251	1	0
t252	1	0
t253	1	0
t255	1	0
t256	1	0
t261	1	0
t266	1	0
t267	1	0
t268	1	0
