taxon	int_1	int_2	int_3
t1	0	0	1
t2	1	1	0
t3	0	1	1
t6	0	1	0
t7	1	1	0
t8	1	0	0
t9	1	0	0
t11	0	1	1
t12	0	1	0
t13	0	1	0
t14	1	0	0
t16	1	0	0
t17	1	0	0
t18	1	0	0
t19	0	1	0
t20	0	1	0
t21	0	1	0
t22	1	0	0
t24	1	0	0
t25	0	1	0
t30	1	1	0
t31	0	1	0
t32	0	1	0
t33	0	0	1
t34	1	1	1
t36	1	0	0
t38	1	0	0
t44	1	1	0
t47	1	0	0
t48	1	0	0
t51	1	0	0
t56	1	0	0
t63	0	1	1
t64	0	1	0
t65	0	1	0
t66	1	0	0
t67	1	0	0
t69	0	1	0
t71	0	1	0
t72	1	1	0
t73	1	0	0
t74	1	0	0
t76	1	0	0
t82	1	0	0
t83	1	0	0
t96	1	0	0
t104	0	1	0
t106	1	1	0
t110	1	0	0
t111	1	0	0
t112	0	1	0
t113	0	1	0
t114	0	1	0
t115	0	1	0
t116	1	1	0
t117	1	1	0
t119	0	1	0
t121	0	1	0
t123	0	1	0
t130	1	0	0
t133	1	0	0
t134	1	0	0
t149	1	0	0
t154	1	0	0
t155	1	1	0
t157	1	1	0
t158	1	1	0
t159	1	1	0
t160	1	1	0
t162	1	0	0
t164	1	0	0
t167	1	1	0
t168	0	1	0
t169	1	1	0
t170	0	1	0
t171	0	1	0
t172	1	0	0
t174	1	0	0
t177	0	1	0
t178	1	0	0
t180	1	0	0
t182	0	1	0
t184	0	1	0
t191	1	0	0
t193	1	0	0
t199	1	0	0
t205	0	1	0
t207	1	0	0
t208	1	1	0
t209	1	0	0
t210	1	0	0
t212	1	0	0
t213	0	1	0
t216	1	0	0
t224	0	1	0
t225	1	0	0
t228	0	1	0
t230	1	0	0
t231	0	1	0
t232	0	1	0
t241	1	0	0
t242	1	0	0
t243	1	0	0
t246	1	0	0
t247	1	0	0
t259	1	0	0
t264	1	0	0
t265	1	0	0
t266	1	0	0
t269	1	0	0
t270	1	0	0
t272	1	0	0
t275	1	0	0
t283	1	0	0
t286	1	0	0
t297	1	0	0
t298	1	0	0
t302	1	0	0
t307	1	0	0
t309	1	0	0
t317	1	0	0
t318	1	0	0
t321	1	0	0
t324	1	0	0
t325	1	0	0
t328	1	0	0
t331	1	0	0
t334	1	0	0
t335	1	0	0
t341	1	0	0
t349	1	0	0
t350	1	0	0
t352	1	0	0
t354	1	0	0
t356	1	0	0
t361	1	0	0
t367	1	0	0
t382	1	0	0
t388	1	0	0
t394	1	0	0
t397	1	0	0
t403	1	0	0
t408	1	0	0
t415	1	0	0
t421	1	0	0
t424	1	0	0
t428	1	0	0
t438	1	0	0
