taxon	int_1	int_2
t1	0	1
t3	1	0
t4	0	1
t6	1	1
t7	1	0
t12	1	0
t14	1	0
t16	1	0
t18	0	1
t19	1	0
t20	1	0
t23	1	0
t25	1	0
t27	1	0
t35	1	0
t36	1	0
t41	1	0
t42	1	0
t43	1	0
t45	1	0
t46	1	0
t47	1	0
t55	1	0
t56	1	0
t58	1	0
t64	1	0
t67	1	0
t68	0	1
t69	1	0
t71	1	0
t77	0	1
t80	1	0
t84	1	0
t95	1	0
t100	1	0
t106	1	1
t107	1	0
t110	1	0
t112	1	0
t113	1	0
t116	1	0
t122	1	0
t126	1	0
t130	1	0
t134	0	1
t135	0	1
t148	1	0
t149	1	0
t153	1	0
t155	1	0
t160	1	0
t175	1	0
t176	1	0
t177	1	0
t178	1	0
t179	1	0
t182	1	0
t185	1	0
t187	1	0
t193	1	0
t200	1	0
t213	1	0
t241	1	0
t249	1	0
t261	1	0
t268	1	0
t271	1	0
t272	1	0
t275	1	0
t288	1	0
t291	1	0
t295	1	0
t296	1	0
