taxon	int_1	int_2
t1	0	1
t2	0	1
t3	0	1
t5	1	0
t6	0	1
t9	1	1
t10	1	0
t12	1	0
t13	1	0
t15	0	1
t16	0	1
t19	1	0
t20	1	0
t21	1	0
t23	1	1
t24	0	1
t25	0	1
t27	1	0
t30	1	0
t31	1	0
t33	1	0
t39	1	1
t40	1	0
t41	1	0
t45	1	0
t51	1	0
t54	1	0
t55	1	0
t60	1	0
t61	1	0
t63	0	1
t64	1	0
t65	1	0
t68	1	0
t70	1	0
t77	1	0
t79	0	1
t83	1	1
t88	1	0
t90	1	0
t92	1	0
t97	1	0
t103	1	0
t105	1	0
t111	1	0
t119	1	0
t125	1	0
t127	1	0
t132	1	1
t133	1	0
t137	1	0
t138	1	0
t140	1	0
t141	1	0
t144	1	0
t147	1	0
t152	1	0
t155	1	0
t157	1	0
t159	1	1
t160	1	0
t161	1	0
t172	1	0
t174	1	0
t176	0	1
t177	1	0
t186	1	0
t193	1	0
t194	1	0
t195	1	0
t196	1	0
t198	1	0
t203	1	0
t208	1	0
t225	1	1
t230	1	0
t238	1	0
t240	1	0
t242	1	0
t243	1	0
t260	1	0
t261	1	0
t264	1	0
t269	1	0
t278	1	0
t281	1	0
t286	1	0
t289	1	0
t291	1	0
t298	1	0
t300	1	0
t305	1	0
t306	1	0
t318	1	0
t323	1	0
t328	1	0
t334	1	0
t341	1	0
t345	1	0
t349	1	0
t352	1	0
t353	1	0
t357	1	0
t358	1	0
t361	1	0
t363	1	0
t369	1	0
t370	1	0
t373	1	0
t375	1	0
t378	1	0
t399	1	0
t412	1	0
t415	1	0
t426	1	0
t430	1	0
t434	1	0
t451	1	0
t460	1	0
t462	1	0
t467	1	0
t495	1	0
t496	1	0
t502	1	0
t503	1	0
t510	1	0
t511	1	0
t512	1	0
t522	1	0
t524	1	0
t532	1	0
