taxon	int_1	int_2
t1	1	1
t3	1	1
t4	1	1
t5	1	0
t6	1	0
t7	1	0
t8	1	0
t9	1	0
t10	1	0
t11	1	0
t12	1	0
t13	1	0
t14	1	0
t15	1	0
t16	1	0
t17	1	0
t19	1	0
t22	1	0
t23	1	0
t24	1	0
t27	1	0
t28	1	0
t31	1	0
t34	1	0
t35	1	0
t36	1	0
t40	1	0
t41	1	0
t44	1	0
t45	1	0
t48	1	0
t49	1	0
t50	1	0
t51	1	0
t52	1	0
t53	1	0
t54	1	0
t56	1	0
t57	1	0
t60	1	0
t61	1	0
t62	1	0
t63	1	0
t65	1	0
t67	1	0
t68	1	0
t69	1	0
t70	1	0
t71	1	0
t77	1	0
t78	1	0
t79	1	0
t81	1	0
t83	1	0
t84	1	0
t85	1	0
t86	1	0
t87	1	0
t89	1	0
t90	1	0
t91	1	0
t94	1	0
t95	1	0
t97	1	0
t98	1	0
t100	1	0
t101	1	0
t102	1	0
t103	1	0
t105	1	0
t106	1	0
t108	1	0
t109	1	0
t113	1	0
t114	1	0
t116	1	0
t119	1	0
t120	1	0
t122	1	0
t123	1	0
t125	1	0
t126	1	0
t128	1	0
t130	1	0
t131	1	0
t132	1	0
t133	1	0
t135	1	0
t136	1	0
t141	1	0
t143	1	0
t144	1	0
t145	1	0
t150	1	0
t151	1	0
t152	1	0
t154	1	0
t156	1	0
t159	1	0
t162	1	0
t171	1	0
t172	1	0
t173	1	0
t175	1	0
t177	1	0
t178	1	0
t185	1	0
t191	1	0
t192	1	0
t196	1	0
t197	1	0
