Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-59.95844	0	-59.95844	0.10351	0.0963771	0.201536	0.178832	0.17884	0.18771	0.125944	3.25975	0.683724
10000	-43.72195	0	-43.72195	0.11436	0.106869	0.121667	0.237147	0.129589	0.0383072	1.61622	0.222753	0.0253282
20000	-18.10694	0	-18.10694	0.174535	0.273752	0.177929	0.369361	0.0901725	0.118214	6.83172	1.51133	0.329875
30000	-39.23422	0	-39.23422	0.229797	0.178152	0.154363	0.424121	0.286116	0.220565	2.44118	0.801091	0.0419411
40000	-35.19024	0	-35.19024	0.18771	0.172297	0.203002	0.493485	0.197789	0.12479	1.36741	0.715844	0.104616
50000	-18.22739	0	-18.22739	0.081101	0.175029	0.215625	0.723609	0.114992	0.0755634	3.63249	0.675687	0.792382
60000	-21.18047	0	-21.18047	0.362667	0.159812	0.162927	0.536393	0.0544531	0.20016	3.51144	3.70413	0.652183
70000	-32.67203	0	-32.67203	0.0529441	0.246109	0.291394	0.650193	0.172029	0.214961	4.00597	1.61745	0.178156
80000	-29.96366	0	-29.96366	0.185584	0.154144	0.284485	0.611006	0.205764	0.117673	2.26263	1.51473	0.371701
90000	-22.69295	0	-22.69295	0.148433	0.0984416	0.239315	0.455255	0.0315068	0.149669	2.80889	1.75669	0.404242
100000	-30.96624	0	-30.96624	0.295024	0.398866	0.252188	0.807784	0.154311	0.517137	4.44926	1.06471	1.65981
110000	-22.46886	0	-22.46886	0.2862	0.117898	0.123439	0.600879	0.073387	0.0998053	2.32729	1.27691	2.6814
120000	-26.62248	0	-26.62248	0.200371	0.199355	0.102234	0.222276	0.0860548	0.0890313	2.86436	0.945098	0.284957
130000	-30.39489	0	-30.39489	0.143912	0.166123	0.493591	0.49265	0.180569	0.0823325	2.74742	1.17935	3.07882
140000	-26.92327	0	-26.92327	0.0973836	0.155846	0.105131	0.450313	0.124666	0.138888	2.61232	0.862595	0.0742378
150000	-28.40343	0	-28.40343	0.176966	0.212195	0.175958	0.630677	0.080945	0.113985	2.01589	0.577938	0.172206
160000	-24.92279	0	-24.92279	0.21408	0.125797	0.313671	0.647447	0.115476	0.102587	3.00316	1.06558	0.0299351
170000	-22.84351	0	-22.84351	0.201306	0.155396	0.365475	0.569793	0.0882468	0.183488	2.86652	0.666823	0.086266
180000	-16.2532	0	-16.2532	0.128656	0.181923	0.224861	0.68385	0.10169	0.10144	2.92628	0.908519	0.455313
190000	-24.20641	0	-24.20641	0.258399	0.100372	0.191057	0.489056	0.16857	0.140227	5.47307	1.56747	0.0626688
200000	-22.78364	0	-22.78364	0.195923	0.11298	0.431592	0.39716	0.072242	0.102016	3.84149	3.22004	0.31095
210000	-23.69768	0	-23.69768	0.274946	0.126206	0.192409	0.724711	0.143593	0.141677	4.08551	3.48926	0.163227
220000	-20.04084	0	-20.04084	0.250646	0.190683	0.398187	0.370946	0.0824053	0.211709	4.29017	2.44991	0.832575
230000	-23.51837	0	-23.51837	0.253902	0.37469	0.105739	0.727818	0.144721	0.118716	2.55666	1.29175	0.769907
240000	-26.71399	0	-26.71399	0.202307	0.349011	0.932322	0.323765	0.112754	0.15811	3.21049	1.76428	0.572828
250000	-17.71434	0	-17.71434	0.125031	0.219946	0.302027	0.323339	0.0685237	0.131396	4.86842	1.28434	0.166626
260000	-27.22399	0	-27.22399	0.120691	0.084483	0.222309	0.598437	0.090324	0.0455917	1.11479	1.14724	0.870847
270000	-19.53391	0	-19.53391	0.26314	0.143063	0.189283	0.369332	0.0535298	0.115155	1.7438	1.12635	0.90119
280000	-23.48448	0	-23.48448	0.0997699	0.159548	0.200886	0.853777	0.108007	0.154287	4.89717	1.79704	0.102197
290000	-20.10878	0	-20.10878	0.106048	0.104531	0.298258	0.5469	0.09959	0.062523	4.39458	1.86997	0.846925
300000	-25.92197	0	-25.92197	0.108063	0.321685	0.166674	0.281973	0.119366	0.0821399	2.03066	3.39538	1.10726
310000	-18.84226	0	-18.84226	0.210352	0.0529614	0.221899	0.538734	0.1089	0.0706707	4.87059	1.0326	0.261984
320000	-28.76692	0	-28.76692	0.0797049	0.199765	0.399778	0.313769	0.136357	0.0650975	2.64747	2.39949	1.18324
