Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-62.4864	0	-62.4864	0.181384	0.107043	0.0706988	0.250736	0.103563	0.262658	4.52116	0.0514851	0.300203
10000	-22.16164	0	-22.16164	0.269514	0.114522	0.326733	0.0379379	0.137778	0.210627	0.262139	0.162257	1.77736
20000	-36.40467	0	-36.40467	0.195989	0.0681098	0.110206	0.0938037	0.244973	0.143232	0.799229	0.261216	0.579719
30000	-18.36849	0	-18.36849	0.0570243	0.107254	0.182287	0.272641	0.208242	0.275555	0.0977051	1.11171	4.11635
40000	-22.27002	0	-22.27002	0.13532	0.226359	0.151419	0.204159	0.0991828	0.215116	0.243535	0.898634	1.75067
50000	-36.1366	0	-36.1366	0.318984	0.138208	0.232276	0.35636	0.325564	0.268039	0.876199	1.34419	0.934838
60000	-24.81295	0	-24.81295	0.153176	0.105376	0.269755	0.138423	0.191704	0.151189	0.0606345	0.144431	1.50987
70000	-17.78152	0	-17.78152	0.138788	0.0738064	0.118254	0.040909	0.0856935	0.155787	1.28385	0.0685621	4.82774
80000	-28.67601	0	-28.67601	0.111015	0.219259	0.110695	0.0838967	0.0736003	0.313932	1.65948	0.0519999	1.75472
90000	-29.17844	0	-29.17844	0.110507	0.0685065	0.18744	0.295012	0.290593	0.176036	0.562717	0.346244	0.819762
100000	-31.0107	0	-31.0107	0.0333717	0.133209	0.241923	0.183198	0.171003	0.204049	0.950313	0.218993	1.04252
110000	-23.22433	0	-23.22433	0.0819226	0.155815	0.181968	0.172601	0.251018	0.155902	0.00741592	0.271454	1.67958
120000	-34.20206	0	-34.20206	0.0871906	0.212468	0.170844	0.21097	0.15495	0.136955	0.0406406	1.51538	0.454278
130000	-34.31905	0	-34.31905	0.12609	0.0767797	0.237949	0.0783385	0.10629	0.255142	2.10452	1.16054	1.07358
140000	-26.257	0	-26.257	0.177144	0.147629	0.118317	0.233576	0.0962466	0.12585	0.473054	0.303385	0.52638
