Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-70.20672	0	-70.20672	0.0671527	0.0887208	0.171039	0.140985	0.132619	0.276192	2.29031	0.00621356	0.41266
10000	-25.58331	0	-25.58331	0.137995	0.20883	0.191846	0.246224	0.0997049	0.140376	2.39496	1.53493	0.445628
20000	-30.56268	0	-30.56268	0.159835	0.347848	0.339017	0.219193	0.134033	0.13345	1.21018	1.66941	0.841464
30000	-22.88735	0	-22.88735	0.172742	0.157805	0.133246	0.269142	0.0820223	0.144831	3.48168	0.974601	1.12269
40000	-25.26729	0	-25.26729	0.248339	0.106016	0.180717	0.299408	0.148949	0.135886	1.94744	1.42768	2.47005
50000	-23.90934	0	-23.90934	0.0935733	0.0893897	0.240602	0.29291	0.086794	0.136146	4.15959	1.30778	1.02533
60000	-31.78375	0	-31.78375	0.111426	0.224862	0.465723	0.356675	0.211703	0.0306926	4.65649	1.52683	0.4048
70000	-31.94391	0	-31.94391	0.104084	0.182248	0.0724895	0.291916	0.0768808	0.0819209	0.985508	0.625694	0.137994
80000	-27.43505	0	-27.43505	0.243803	0.123249	0.0544454	0.186224	0.0664112	0.0563256	1.08132	1.19532	0.838783
90000	-29.79768	0	-29.79768	0.231093	0.150862	0.0871978	0.182707	0.055019	0.181793	3.38921	1.74582	0.345419
100000	-30.33156	0	-30.33156	0.368175	0.237573	0.182973	0.236395	0.237062	0.187243	2.66621	2.22651	2.88332
110000	-33.63194	0	-33.63194	0.047203	0.191766	0.0953767	0.154014	0.0790469	0.155323	0.713598	1.48466	1.51965
120000	-26.52504	0	-26.52504	0.116038	0.123892	0.354803	0.375083	0.102382	0.131758	2.76728	1.76206	0.116514
130000	-28.556	0	-28.556	0.105378	0.220477	0.122752	0.119076	0.192968	0.0913057	2.97306	2.72705	0.474571
140000	-32.92303	0	-32.92303	0.318342	0.143889	0.123721	0.159237	0.135921	0.108949	0.838816	0.546318	1.22028
