Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-37.43067	0	-37.43067	0.220221	0.0952864	0.171558	0.271847	0.084818	0.126227	0.611998	1.94202	0.256408
10000	-21.86109	0	-21.86109	0.160838	0.171528	0.096408	0.203501	0.250897	0.0662505	1.17315	0.31299	1.58049
20000	-19.54873	0	-19.54873	0.129886	0.0553141	0.338388	0.219595	0.146965	0.0682385	0.895441	0.49901	1.3452
30000	-32.14699	0	-32.14699	0.0923229	0.0722242	0.236203	0.224734	0.290529	0.029052	2.58719	2.18084	1.17849
40000	-25.37522	0	-25.37522	0.35703	0.2334	0.179163	0.623284	0.152313	0.184765	3.76864	0.471837	0.532226
50000	-20.8013	0	-20.8013	0.179633	0.175901	0.0962287	0.294466	0.115322	0.108468	1.69085	0.951785	0.950163
60000	-27.46527	0	-27.46527	0.314887	0.105854	0.142728	0.130978	0.183013	0.0725645	1.09216	3.73994	1.61204
70000	-22.93227	0	-22.93227	0.193555	0.130276	0.279581	0.185839	0.0546934	0.175744	2.6855	0.719056	1.6866
80000	-22.15257	0	-22.15257	0.168014	0.0975884	0.178058	0.146788	0.0722923	0.104608	1.79865	0.477231	1.3408
90000	-22.21596	0	-22.21596	0.152051	0.115401	0.164278	0.312288	0.125022	0.141808	1.24777	3.04695	1.071
100000	-19.73043	0	-19.73043	0.181339	0.116423	0.0959635	0.217279	0.0585867	0.102833	3.06867	0.422468	1.27032
110000	-18.90819	0	-18.90819	0.115133	0.135457	0.163897	0.183689	0.193578	0.145589	1.44074	0.583751	1.63062
120000	-31.22168	0	-31.22168	0.293848	0.155868	0.253119	0.674047	0.104724	0.088798	0.63261	0.914166	0.904649
130000	-21.23671	0	-21.23671	0.166239	0.131659	0.11707	0.230057	0.11338	0.2174	0.259821	0.204082	2.53876
140000	-26.86602	0	-26.86602	0.0920567	0.0651979	0.141091	0.261889	0.221162	0.0653605	0.933877	0.00722429	0.436866
150000	-24.32382	0	-24.32382	0.178622	0.14533	0.151338	0.120829	0.153587	0.145758	1.77862	0.0258703	0.490169
160000	-25.17301	0	-25.17301	0.233383	0.108219	0.150121	0.240856	0.0735362	0.0293566	1.54142	0.101824	0.647262
170000	-15.72163	0	-15.72163	0.132046	0.0949844	0.105091	0.27215	0.0536957	0.165387	3.09284	0.297284	1.62772
180000	-22.79165	0	-22.79165	0.137869	0.140634	0.303096	0.139057	0.132886	0.131763	0.815533	0.295218	0.585306
190000	-22.26116	0	-22.26116	0.0723073	0.104689	0.145311	0.254628	0.118331	0.175354	0.815772	0.123773	0.66591
200000	-21.55823	0	-21.55823	0.245385	0.119457	0.260975	0.215601	0.202725	0.142979	1.44211	0.0816148	2.40909
210000	-20.83002	0	-20.83002	0.0592734	0.0706619	0.0972515	0.148738	0.064148	0.119432	2.38627	0.433828	0.98452
220000	-18.06122	0	-18.06122	0.108024	0.0709328	0.247709	0.130911	0.138019	0.0973477	1.21193	0.0834653	1.37022
230000	-16.92668	0	-16.92668	0.137479	0.0627771	0.181628	0.177031	0.210704	0.213327	4.31905	0.676502	1.19114
240000	-20.03608	0	-20.03608	0.104192	0.217008	0.168848	0.348317	0.230188	0.127449	1.05402	0.00327995	1.44921
250000	-19.17326	0	-19.17326	0.166198	0.0682601	0.181481	0.264814	0.0986939	0.192322	1.18151	0.0209914	1.54551
260000	-23.24771	0	-23.24771	0.10288	0.134141	0.112464	0.32674	0.300692	0.232251	0.380696	0.0783169	1.40963
270000	-21.54428	0	-21.54428	0.308917	0.074049	0.109213	0.163875	0.132677	0.098704	1.02212	0.183561	0.75746
280000	-21.41746	0	-21.41746	0.144409	0.208851	0.155583	0.258073	0.210194	0.13709	1.02058	0.152292	0.834698
290000	-18.42837	0	-18.42837	0.216911	0.13635	0.193093	0.503072	0.0619878	0.120962	2.69688	0.145063	1.91205
300000	-19.63598	0	-19.63598	0.0684157	0.0896982	0.158922	0.169243	0.228963	0.244198	1.51293	0.869688	3.27135
310000	-17.67655	0	-17.67655	0.249021	0.077126	0.212842	0.345137	0.0755118	0.180132	1.00727	1.57165	1.7384
