Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-84.34417	0	-84.34417	0.148699	0.176998	0.148046	0.273296	0.124428	0.204475	0.462183	3.98565	0.378843
10000	-25.7304	0	-25.7304	0.116113	0.074127	0.185991	0.373169	0.0562443	0.113394	3.82793	1.90513	0.583804
20000	-36.01269	0	-36.01269	0.234555	0.169377	0.193703	0.213345	0.108134	0.044496	4.37405	1.08002	0.370017
30000	-27.60752	0	-27.60752	0.115166	0.102515	0.154339	0.279628	0.0774522	0.0659005	6.36584	1.9753	0.670459
40000	-34.1465	0	-34.1465	0.136978	0.116759	0.179045	0.20094	0.0920683	0.124097	2.69843	0.772902	0.594605
50000	-33.06526	0	-33.06526	0.152179	0.0696841	0.20394	0.260671	0.113696	0.0884139	7.12635	1.22385	0.349608
60000	-35.73951	0	-35.73951	0.111395	0.0654619	0.161032	0.330599	0.172304	0.11123	7.01755	4.25465	1.11253
70000	-19.52329	0	-19.52329	0.0705591	0.143136	0.221977	0.358702	0.0993281	0.148191	4.67818	2.09197	2.43769
80000	-35.20614	0	-35.20614	0.0876838	0.132567	0.402289	0.455003	0.0935691	0.136553	7.82921	0.941473	0.531051
90000	-30.61787	0	-30.61787	0.156779	0.0877038	0.375936	0.149734	0.355924	0.185474	4.82513	1.60506	1.6931
100000	-27.20593	0	-27.20593	0.044349	0.103063	0.336296	0.387418	0.0742678	0.101688	3.95045	2.11908	1.91215
110000	-32.59912	0	-32.59912	0.102393	0.253702	0.317599	0.23047	0.10367	0.134661	2.98996	0.954725	0.389799
120000	-29.45077	0	-29.45077	0.201508	0.0865788	0.276619	0.471877	0.144581	0.0664984	4.59456	2.19915	1.41281
130000	-38.37904	0	-38.37904	0.0431345	0.114061	0.209073	0.250448	0.0749783	0.100684	1.19609	1.58534	0.787972
140000	-45.21428	0	-45.21428	0.117531	0.150378	0.1321	0.341904	0.0856719	0.0744371	3.11554	1.18053	0.275216
150000	-24.58094	0	-24.58094	0.181942	0.0777806	0.279046	0.432668	0.0928312	0.176278	2.81455	2.37139	2.22601
160000	-28.12176	0	-28.12176	0.0728868	0.147167	0.291166	0.273804	0.0589348	0.146738	5.45445	0.952784	0.345466
170000	-25.21329	0	-25.21329	0.101197	0.0782718	0.277071	0.288048	0.0551631	0.0806163	7.02757	1.74555	1.68167
180000	-28.22574	0	-28.22574	0.132195	0.106369	0.485042	0.452039	0.158612	0.217391	6.454	2.36172	1.56619
190000	-29.78433	0	-29.78433	0.251323	0.114002	0.492308	0.27311	0.109667	0.0958725	3.45103	1.15188	1.80184
200000	-25.02337	0	-25.02337	0.19074	0.108652	0.26759	0.348043	0.144264	0.138124	4.83349	1.15979	0.606807
210000	-30.62492	0	-30.62492	0.098997	0.179304	0.232623	0.506651	0.0942354	0.0613382	2.59708	0.779999	4.56234
220000	-29.36781	0	-29.36781	0.138019	0.149721	0.368195	0.381727	0.0875944	0.154465	10.2618	1.82895	0.456152
230000	-34.92737	0	-34.92737	0.155466	0.0681325	0.532346	0.462046	0.1414	0.121776	3.30802	1.40677	0.553829
240000	-28.19486	0	-28.19486	0.162549	0.0765804	0.232907	0.329005	0.142019	0.109465	4.66378	2.54634	1.15682
250000	-35.76	0	-35.76	0.073537	0.0596242	0.596366	0.279404	0.0881497	0.163799	2.98355	2.19485	0.490135
260000	-34.79021	0	-34.79021	0.201383	0.297916	0.10783	0.391095	0.159448	0.0735084	4.41053	3.98564	0.693211
270000	-32.88587	0	-32.88587	0.131019	0.12039	0.345528	0.51401	0.0948894	0.19025	2.88753	2.72429	0.831121
280000	-36.60951	0	-36.60951	0.126126	0.149222	0.362394	0.223335	0.124452	0.0455673	3.74594	2.26221	1.06248
290000	-22.47828	0	-22.47828	0.0808058	0.0489647	0.307523	0.167813	0.160051	0.0714151	6.11408	2.46184	0.959017
300000	-22.45355	0	-22.45355	0.136444	0.0886719	0.172833	0.323125	0.0839029	0.10103	3.05118	1.33309	1.05021
310000	-25.90344	0	-25.90344	0.0707489	0.15579	0.258792	0.231969	0.0841461	0.0673818	4.9092	2.4668	0.294061
320000	-29.11519	0	-29.11519	0.214351	0.188423	0.222619	0.5108	0.0633582	0.163908	2.58058	3.19134	1.15728
330000	-29.70174	0	-29.70174	0.0758672	0.0642465	0.162072	0.17507	0.0708254	0.133464	5.1133	0.760068	1.04636
340000	-29.06896	0	-29.06896	0.145581	0.0946943	0.19356	0.441323	0.129917	0.16388	4.86752	1.37976	1.25969
350000	-31.1683	0	-31.1683	0.0947927	0.178097	0.383472	0.209328	0.107733	0.0914538	3.97695	1.72718	1.4241
360000	-38.90226	0	-38.90226	0.0821183	0.0346087	0.229657	0.396493	0.109783	0.10617	6.49337	1.33372	0.327407
370000	-23.38534	0	-23.38534	0.118291	0.126345	0.158269	0.417135	0.101861	0.0915244	1.87423	2.00373	7.44363
380000	-27.52721	0	-27.52721	0.14228	0.0957694	0.255672	0.427467	0.0474485	0.125251	6.74416	2.86029	0.49961
390000	-28.0912	0	-28.0912	0.152248	0.117441	0.479228	0.200701	0.0477665	0.0790661	6.6896	1.79809	1.24122
400000	-27.45536	0	-27.45536	0.117302	0.110604	0.208932	0.440698	0.115162	0.11105	6.31761	0.379587	1.22956
410000	-31.23132	0	-31.23132	0.0852345	0.0411249	0.294044	0.240473	0.154058	0.0913408	6.41103	1.41823	0.665858
420000	-25.3724	0	-25.3724	0.113663	0.114853	0.182908	0.508569	0.115282	0.0784259	4.3279	1.35353	1.20809
430000	-22.93468	0	-22.93468	0.103208	0.106166	0.369463	0.362252	0.17492	0.230691	4.79377	0.670803	2.72226
440000	-26.4811	0	-26.4811	0.111899	0.0935059	0.22595	0.284373	0.272794	0.112362	5.62541	1.60671	0.731474
450000	-32.10407	0	-32.10407	0.126544	0.063474	0.830804	0.255475	0.164898	0.194757	6.7288	1.99707	1.48845
460000	-31.89644	0	-31.89644	0.0603827	0.0611946	0.320589	0.244879	0.0789121	0.066536	3.04222	2.06933	1.93533
470000	-32.23722	0	-32.23722	0.258247	0.133533	0.373765	0.185379	0.172897	0.0682956	4.10452	0.825235	0.722503
480000	-36.61448	0	-36.61448	0.108558	0.0825181	0.270447	0.259278	0.235095	0.222404	2.8221	1.09474	1.59439
490000	-27.56221	0	-27.56221	0.097936	0.0680257	0.312464	0.375327	0.160091	0.0612282	5.61823	1.70142	1.07571
500000	-27.94776	0	-27.94776	0.0778428	0.180039	0.248374	0.313346	0.091826	0.1134	4.03442	2.22754	2.30583
510000	-35.8449	0	-35.8449	0.0474344	0.0247037	0.284667	0.341854	0.0691491	0.0990993	4.78017	0.796195	0.847319
520000	-23.43284	0	-23.43284	0.115024	0.17203	0.302861	0.316636	0.190533	0.113688	6.21849	2.65104	1.29957
530000	-39.48515	0	-39.48515	0.122205	0.0475989	0.370761	0.404462	0.0729627	0.0876665	3.19932	1.05193	0.257385
540000	-25.32482	0	-25.32482	0.138375	0.150756	0.164531	0.40715	0.126019	0.242939	3.91642	1.88289	1.00563
550000	-22.07314	0	-22.07314	0.106562	0.144597	0.29943	0.184879	0.049051	0.0979047	4.64284	1.40126	3.55907
560000	-37.99186	0	-37.99186	0.274047	0.10818	0.185511	0.215392	0.0818124	0.110804	4.94851	2.39027	3.28692
570000	-29.32262	0	-29.32262	0.10439	0.101372	0.318214	0.210531	0.0520813	0.0633402	2.86555	1.29845	0.289269
580000	-26.2457	0	-26.2457	0.208012	0.161903	0.218649	0.193708	0.11482	0.178397	4.48962	2.71002	0.886038
590000	-25.30235	0	-25.30235	0.150746	0.11744	0.397385	0.339672	0.0803731	0.135379	3.13638	1.15785	1.08361
600000	-30.73088	0	-30.73088	0.0578872	0.0998332	0.270785	0.280992	0.255355	0.171	2.2756	0.808678	1.168
610000	-26.42667	0	-26.42667	0.0594436	0.0804857	0.257583	0.283837	0.119301	0.107406	2.83681	1.24941	2.19152
620000	-26.7946	0	-26.7946	0.169425	0.193949	0.229907	0.364087	0.134478	0.0750035	2.78583	0.851572	1.21213
630000	-20.12008	0	-20.12008	0.171445	0.0926668	0.610886	0.473667	0.13464	0.0580039	4.95841	3.3327	3.43152
640000	-25.81059	0	-25.81059	0.0967828	0.0771663	0.36803	0.416739	0.0403094	0.0835427	4.14706	1.53551	0.816154
650000	-20.59876	0	-20.59876	0.127031	0.18099	0.320497	0.41744	0.0414306	0.11073	4.14412	1.68372	1.51244
660000	-37.57308	0	-37.57308	0.0981983	0.165727	0.280068	0.291392	0.0524719	0.105181	2.20144	1.61246	1.71697
670000	-35.31211	0	-35.31211	0.197247	0.103828	0.32573	0.349917	0.105732	0.0990767	3.35769	2.50784	0.410078
680000	-22.31963	0	-22.31963	0.116905	0.148199	0.290717	0.268609	0.154141	0.175675	5.57331	2.56303	3.2647
690000	-27.06184	0	-27.06184	0.200752	0.142816	0.230108	0.305561	0.138126	0.1139	4.08491	2.52914	2.32973
700000	-21.44005	0	-21.44005	0.135805	0.0729597	0.494496	0.259405	0.14195	0.0442051	3.50837	1.1516	2.8063
710000	-40.62737	0	-40.62737	0.102312	0.0960051	0.15766	0.334885	0.189719	0.169256	3.66648	2.05827	0.166824
720000	-47.16455	0	-47.16455	0.123151	0.0496517	0.330344	0.358794	0.250697	0.094902	1.67738	0.583038	0.325645
730000	-29.63594	0	-29.63594	0.123377	0.274624	0.335002	0.352355	0.08924	0.113018	3.86473	1.51375	1.99877
740000	-28.74474	0	-28.74474	0.111458	0.0732187	0.408277	0.339977	0.130541	0.0937066	3.49062	0.596734	1.57619
750000	-31.00866	0	-31.00866	0.139443	0.103465	0.269112	0.293632	0.14166	0.0537345	3.89443	1.46694	1.21309
760000	-14.21267	0	-14.21267	0.0847686	0.129378	0.190361	0.279887	0.0746525	0.0597495	5.99147	2.03279	2.92804
770000	-18.24588	0	-18.24588	0.108024	0.0752957	0.370013	0.328389	0.17793	0.0638916	7.31917	1.4691	2.0601
780000	-22.36563	0	-22.36563	0.110923	0.0932404	0.416135	0.252022	0.111269	0.0967473	7.24895	2.17201	1.94103
790000	-33.72649	0	-33.72649	0.247317	0.125078	0.393596	0.124753	0.0678715	0.110824	4.07064	1.51247	3.29525
800000	-28.58737	0	-28.58737	0.112158	0.180192	0.408502	0.282303	0.207071	0.0771149	5.3926	0.870837	1.01317
810000	-32.14727	0	-32.14727	0.0515927	0.197763	0.21118	0.534225	0.0943879	0.0537525	5.63568	1.37118	1.08146
820000	-29.10936	0	-29.10936	0.179164	0.186517	0.319883	0.260447	0.136285	0.0811588	4.41182	2.9603	1.16778
830000	-39.76084	0	-39.76084	0.0836233	0.152123	0.129049	0.418466	0.0610574	0.108005	1.80101	0.619373	0.562345
840000	-25.67738	0	-25.67738	0.0647532	0.124696	0.211975	0.599165	0.118134	0.084901	8.51334	2.73258	0.855258
850000	-23.98374	0	-23.98374	0.0832514	0.217325	0.373474	0.340011	0.0440211	0.189045	6.59353	1.14801	3.79572
860000	-34.93035	0	-34.93035	0.107064	0.0861784	0.331732	0.54858	0.096527	0.150316	2.97241	1.3884	0.576362
870000	-32.54361	0	-32.54361	0.0881554	0.295324	0.50932	0.236601	0.0623595	0.166133	6.91477	2.63943	1.0377
880000	-33.81871	0	-33.81871	0.128004	0.0344538	0.165901	0.353353	0.207685	0.0641126	4.83352	1.77097	0.267227
890000	-28.52324	0	-28.52324	0.108128	0.144151	0.198344	0.422667	0.0346984	0.219676	3.54894	2.04894	0.878033
900000	-32.24702	0	-32.24702	0.289607	0.110326	0.296464	0.277573	0.123025	0.134908	7.76345	1.34932	0.51687
910000	-29.50764	0	-29.50764	0.0861886	0.050445	0.228573	0.268346	0.112917	0.128935	3.56287	0.875068	0.919692
920000	-30.44845	0	-30.44845	0.163585	0.128709	0.257059	0.200275	0.188763	0.0530143	6.29723	0.801785	0.800285
930000	-29.61954	0	-29.61954	0.1321	0.091594	0.179538	0.299459	0.0982476	0.130919	1.28946	1.97215	2.77895
940000	-33.16215	0	-33.16215	0.0928403	0.117732	0.468667	0.552971	0.0912288	0.159929	3.45388	0.933945	0.748239
950000	-30.2591	0	-30.2591	0.149777	0.130374	0.339036	0.411062	0.185454	0.249782	6.87113	0.994376	0.778689
960000	-33.75299	0	-33.75299	0.0756592	0.0816265	0.294549	0.295776	0.157485	0.0522801	3.70063	1.47581	0.511556
970000	-27.78158	0	-27.78158	0.160876	0.198659	0.35839	0.532826	0.0629147	0.250167	8.20669	1.59215	3.33656
980000	-29.66743	0	-29.66743	0.0966196	0.138979	0.450317	0.415667	0.14738	0.0786552	3.2376	1.61147	1.12008
990000	-30.45619	0	-30.45619	0.186815	0.0971946	0.607855	0.525433	0.0904485	0.0531648	6.05672	1.09949	0.570922
1000000	-35.21484	0	-35.21484	0.046876	0.146492	0.282665	0.258513	0.140493	0.0692655	6.87562	3.34276	0.453649
1010000	-39.74779	0	-39.74779	0.141789	0.139825	0.385682	0.226995	0.135341	0.0909701	2.43659	0.500211	0.657555
1020000	-31.2353	0	-31.2353	0.0848575	0.128496	0.170058	0.396608	0.0770934	0.064949	4.45597	2.3465	0.587269
1030000	-25.70175	0	-25.70175	0.0772257	0.188636	0.312811	0.197975	0.0677325	0.105739	4.10349	3.67748	1.5094
1040000	-24.51033	0	-24.51033	0.102094	0.0736078	0.277092	0.263234	0.0515804	0.0760245	3.31126	1.41429	1.49428
1050000	-34.70923	0	-34.70923	0.206459	0.177616	0.383507	0.411223	0.154261	0.0561886	2.69462	1.03282	1.24517
1060000	-36.9649	0	-36.9649	0.0854406	0.0606734	0.245075	0.272943	0.0659508	0.0671544	2.14946	0.42371	0.198113
1070000	-30.2324	0	-30.2324	0.173222	0.0469792	0.100185	0.42983	0.0661285	0.0801731	6.04955	1.63086	0.491922
1080000	-22.32244	0	-22.32244	0.143741	0.110092	0.178636	0.236221	0.0969399	0.0510828	4.68304	1.88698	1.11925
1090000	-32.67568	0	-32.67568	0.119908	0.139584	0.182357	0.466976	0.0758515	0.126148	4.61861	2.97827	0.503752
1100000	-31.93435	0	-31.93435	0.070601	0.272224	0.260645	0.279181	0.0685633	0.0432425	3.44582	2.08194	0.851064
1110000	-30.672	0	-30.672	0.170293	0.142084	0.188621	0.437562	0.165248	0.0951204	3.62237	0.769445	1.11695
1120000	-34.4779	0	-34.4779	0.120659	0.103535	0.256097	0.344829	0.152123	0.0513608	2.47029	0.858663	0.491099
1130000	-36.89925	0	-36.89925	0.109571	0.229417	0.452404	0.380988	0.107341	0.0997375	6.34514	0.84864	0.512691
1140000	-33.86928	0	-33.86928	0.175788	0.100748	0.297945	0.337704	0.0594157	0.200041	4.49261	0.630518	0.439746
1150000	-20.97429	0	-20.97429	0.0734844	0.110517	0.38218	0.294146	0.156413	0.0624373	8.85252	1.94458	1.64342
1160000	-23.0217	0	-23.0217	0.115801	0.116467	0.562197	0.399189	0.041772	0.168297	6.19309	1.60467	5.08153
1170000	-32.5013	0	-32.5013	0.133902	0.0607742	0.295604	0.277195	0.137788	0.188786	3.22664	1.18398	1.46195
1180000	-30.06163	0	-30.06163	0.0773716	0.177996	0.337145	0.352946	0.144217	0.0720945	5.83456	0.9169	1.05456
1190000	-29.17766	0	-29.17766	0.252943	0.123097	0.206576	0.240804	0.107209	0.161644	1.41015	2.84665	1.76202
1200000	-28.16797	0	-28.16797	0.110457	0.0609754	0.355229	0.301789	0.121924	0.0602561	4.91391	1.94447	0.878284
1210000	-26.23199	0	-26.23199	0.0896389	0.233161	0.260705	0.443802	0.146274	0.120575	5.24662	1.00695	3.88162
1220000	-27.10787	0	-27.10787	0.0906524	0.0770788	0.259781	0.574358	0.0928232	0.0930218	2.38344	2.34183	1.37369
1230000	-29.06095	0	-29.06095	0.0727393	0.13604	0.342087	0.242407	0.0397774	0.102113	3.26726	1.15402	0.502235
1240000	-27.92812	0	-27.92812	0.0679151	0.0666744	0.390502	0.508251	0.0864755	0.164244	5.61183	1.86334	0.45784
1250000	-34.83003	0	-34.83003	0.0966343	0.0624159	0.135233	0.352355	0.0947547	0.114464	6.55173	1.1965	0.307851
1260000	-27.62734	0	-27.62734	0.145392	0.098847	0.196085	0.460981	0.170197	0.14544	3.28999	1.20984	2.63051
