Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-42.14858	0	-42.14858	0.0998635	0.228216	0.20837	0.161256	0.103796	0.287096	2.05735	1.11948	0.304923
10000	-25.89356	0	-25.89356	0.204298	0.431907	0.338675	0.252283	0.246335	0.131072	2.65638	0.620459	0.222976
20000	-25.88704	0	-25.88704	0.0499903	0.124328	0.405207	0.210202	0.171105	0.302424	1.53178	1.89846	1.09919
30000	-24.10418	0	-24.10418	0.162194	0.243328	0.0635955	0.404753	0.154413	0.068297	1.97689	3.85754	0.0583134
40000	-22.65799	0	-22.65799	0.363643	0.114699	0.0993476	0.124352	0.0781017	0.111254	2.23366	1.0146	1.22909
50000	-19.64078	0	-19.64078	0.169395	0.0976803	0.246171	0.48578	0.0964563	0.186317	9.1085	1.39522	0.635645
60000	-24.3439	0	-24.3439	0.110405	0.331179	0.130136	0.290899	0.115276	0.159891	2.13593	0.9015	1.07948
70000	-24.8195	0	-24.8195	0.179854	0.0659994	0.184454	0.292169	0.0828241	0.104304	0.623388	2.01099	0.718006
80000	-25.07992	0	-25.07992	0.130065	0.0919102	0.132001	0.384991	0.135717	0.0708719	0.559134	2.13482	0.443816
90000	-20.68287	0	-20.68287	0.0924122	0.156879	0.125246	0.266112	0.158422	0.0724488	4.87229	0.51179	0.193603
100000	-29.04381	0	-29.04381	0.0671281	0.215359	0.131282	0.112938	0.27212	0.115157	2.35759	0.600003	0.032306
110000	-19.62631	0	-19.62631	0.104037	0.152492	0.0948296	0.363561	0.181144	0.149599	1.52984	1.24652	0.266518
120000	-22.88781	0	-22.88781	0.094489	0.222324	0.169136	0.168421	0.150712	0.125297	2.19498	3.51301	2.79431
130000	-19.00605	0	-19.00605	0.136036	0.115843	0.218634	0.678154	0.08258	0.0897771	2.00527	1.49546	0.683171
140000	-24.61949	0	-24.61949	0.176356	0.215682	0.112435	0.434945	0.123607	0.0727002	1.81678	0.348636	0.433328
150000	-20.3125	0	-20.3125	0.226233	0.0729631	0.305381	0.358542	0.110969	0.179966	1.92094	1.23779	2.66799
160000	-15.19676	0	-15.19676	0.311228	0.104739	0.229356	0.300027	0.191571	0.114273	7.89856	0.917311	1.45431
170000	-22.64442	0	-22.64442	0.226301	0.22707	0.190588	0.179334	0.0882971	0.124037	2.31764	0.578158	0.278186
180000	-20.6477	0	-20.6477	0.165613	0.0817062	0.0686905	0.159901	0.209365	0.11193	1.49713	1.67787	1.22893
190000	-16.35589	0	-16.35589	0.242454	0.306672	0.1001	0.278331	0.129944	0.154922	2.63578	1.87536	1.46557
200000	-20.21554	0	-20.21554	0.0895841	0.178763	0.1242	0.39616	0.135883	0.179939	1.68241	1.69096	0.302946
210000	-24.28223	0	-24.28223	0.143079	0.156885	0.0696015	0.32293	0.147904	0.219358	2.04434	2.67453	0.470717
220000	-28.47848	0	-28.47848	0.357796	0.155657	0.143073	0.305849	0.127228	0.130293	2.58223	0.903524	0.0170754
230000	-15.06669	0	-15.06669	0.128847	0.181742	0.204228	0.457481	0.180487	0.119466	3.33807	1.75626	0.717183
240000	-26.29055	0	-26.29055	0.303405	0.119301	0.14534	0.134982	0.16206	0.110633	1.1481	1.32296	1.0377
250000	-23.67449	0	-23.67449	0.114108	0.233729	0.188855	0.574424	0.0521751	0.197599	4.62534	0.379154	0.409859
260000	-24.98453	0	-24.98453	0.110897	0.175422	0.490965	0.493265	0.0749033	0.134654	3.16837	1.33961	0.834965
270000	-18.44046	0	-18.44046	0.164219	0.13627	0.282102	0.344961	0.208069	0.0706856	1.79951	0.580086	0.292693
280000	-31.57617	0	-31.57617	0.066388	0.116729	0.113216	0.511844	0.137102	0.095575	0.867495	0.756672	0.174665
290000	-19.51517	0	-19.51517	0.205699	0.199389	0.397736	0.294788	0.17474	0.271177	4.68714	0.793174	0.306272
300000	-29.58178	0	-29.58178	0.162241	0.165546	0.273483	0.438948	0.0696952	0.219322	3.4265	0.521568	0.0534925
310000	-21.57718	0	-21.57718	0.165972	0.167656	0.165899	0.410127	0.0630173	0.207331	3.08142	0.969452	0.905387
320000	-23.47776	0	-23.47776	0.23617	0.377155	0.138476	0.281597	0.153335	0.213142	2.22016	0.357993	0.443158
330000	-25.94432	0	-25.94432	0.265314	0.0560761	0.119038	0.755064	0.143872	0.200976	2.29234	2.48265	0.250715
340000	-20.26146	0	-20.26146	0.379733	0.123695	0.0546443	0.263172	0.0728004	0.0703929	1.85195	2.73709	0.241335
350000	-21.31126	0	-21.31126	0.183684	0.113435	0.263513	0.185212	0.140257	0.134836	2.61345	2.48091	0.743892
360000	-29.41382	0	-29.41382	0.162797	0.151074	0.321218	0.409895	0.374861	0.0980765	2.341	0.727111	0.814965
370000	-26.4683	0	-26.4683	0.284379	0.177488	0.110554	0.341908	0.124014	0.137209	1.45253	0.739816	0.0702437
380000	-23.29888	0	-23.29888	0.0428334	0.351434	0.339647	0.194454	0.223065	0.207537	3.26809	3.2038	2.19716
390000	-19.11068	0	-19.11068	0.154328	0.0966447	0.180111	0.322404	0.081382	0.0733506	2.88727	1.00526	1.32563
400000	-23.592	0	-23.592	0.235479	0.274353	0.152684	0.155654	0.151582	0.110336	1.80995	2.06663	0.0461282
410000	-21.88963	0	-21.88963	0.226828	0.180166	0.118114	0.491509	0.0656472	0.107694	0.554427	0.655308	1.58572
420000	-19.22064	0	-19.22064	0.135353	0.126143	0.0745117	0.320006	0.108664	0.0719517	1.26064	1.13847	1.07182
430000	-24.41881	0	-24.41881	0.176698	0.169837	0.141191	0.153986	0.1777	0.199609	2.15363	0.93701	0.304634
440000	-30.47735	0	-30.47735	0.15055	0.0755662	0.275382	0.462826	0.0470095	0.797309	1.21797	1.12768	1.70644
450000	-25.70816	0	-25.70816	0.164581	0.184399	0.321081	0.327667	0.218453	0.0841476	0.489765	0.753781	0.301418
460000	-24.18185	0	-24.18185	0.0639168	0.0861684	0.126716	0.176991	0.244136	0.094001	1.9618	2.6135	0.0788788
470000	-19.4441	0	-19.4441	0.0817722	0.132905	0.151138	0.274376	0.119545	0.0468873	4.23397	0.511143	1.4703
480000	-27.9418	0	-27.9418	0.151382	0.170504	0.261983	0.443454	0.21418	0.142301	1.83379	0.348116	0.183464
490000	-21.33792	0	-21.33792	0.446349	0.212303	0.102058	0.214547	0.0635182	0.0853891	4.54464	2.00083	0.32777
500000	-23.73792	0	-23.73792	0.259402	0.0608913	0.098435	0.235236	0.151302	0.133588	2.1968	4.43341	4.24473
510000	-16.00838	0	-16.00838	0.224777	0.215315	0.076974	0.399277	0.182038	0.0741502	2.57981	1.97353	0.211892
520000	-18.47015	0	-18.47015	0.126801	0.191828	0.289924	0.313047	0.0911536	0.125182	3.05226	0.255938	0.233096
530000	-24.64214	0	-24.64214	0.0993204	0.0964997	0.162566	0.40605	0.171453	0.0808563	1.95274	0.710119	0.528179
540000	-24.86736	0	-24.86736	0.173716	0.0412677	0.207853	0.387795	0.0809778	0.128405	1.60341	0.439491	0.0380117
550000	-22.41257	0	-22.41257	0.15371	0.219606	0.207673	0.737946	0.139593	0.124141	4.35341	1.12182	1.58262
560000	-26.15523	0	-26.15523	0.208724	0.095727	0.0736273	0.626544	0.17723	0.0747482	2.17476	1.24075	0.224468
570000	-24.66649	0	-24.66649	0.107311	0.17367	0.106702	0.38877	0.348351	0.0725535	0.882012	0.91012	0.167539
580000	-22.96824	0	-22.96824	0.153718	0.0778153	0.347377	0.222008	0.0874407	0.148047	4.03486	0.880927	2.14534
590000	-17.89933	0	-17.89933	0.198582	0.232019	0.124379	0.249435	0.101653	0.0834988	1.72325	0.758901	3.20607
600000	-25.30745	0	-25.30745	0.125339	0.244812	0.268446	0.503884	0.248435	0.195592	1.22931	1.53458	1.1774
610000	-18.70939	0	-18.70939	0.0776999	0.229707	0.122569	0.360855	0.0890015	0.151227	3.28053	2.29628	1.30327
620000	-20.64929	0	-20.64929	0.116894	0.0626039	0.185512	0.242481	0.180538	0.0937482	1.20428	0.761685	0.383652
630000	-20.38627	0	-20.38627	0.0971504	0.0747625	0.0778832	0.178511	0.109464	0.0927571	1.10226	1.0958	0.884965
