Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-70.42192	0	-70.42192	0.129477	0.0956514	0.357391	0.1691	0.25311	0.0934514	0.436789	0.781514	0.887034
10000	-39.29499	0	-39.29499	0.495418	0.0765208	0.36777	0.260074	0.282415	0.0793734	3.54868	2.79865	0.664187
20000	-35.89088	0	-35.89088	0.262183	0.10959	0.398004	0.45226	0.232837	0.227838	2.85742	1.91365	0.533014
30000	-27.22506	0	-27.22506	0.157282	0.132773	0.21708	0.457531	0.156356	0.113379	3.79785	1.68149	1.19178
40000	-36.59659	0	-36.59659	0.255422	0.105865	0.274912	0.523171	0.12417	0.0721588	4.74437	2.85866	0.148371
50000	-43.29127	0	-43.29127	0.329296	0.0992226	0.418545	0.4892	0.14549	0.0783787	3.28523	0.339961	0.182245
60000	-36.74121	0	-36.74121	0.0925927	0.108637	0.257415	0.619029	0.183928	0.0875355	2.83964	1.75046	0.342285
70000	-35.12503	0	-35.12503	0.364455	0.0457288	0.26795	0.52764	0.0566071	0.0653803	4.19249	2.18115	0.549072
80000	-33.01342	0	-33.01342	0.308229	0.112236	0.284314	0.337711	0.162171	0.151058	5.18422	2.10239	0.158173
90000	-50.08108	0	-50.08108	0.363349	0.0595791	0.255408	0.439042	0.137679	0.156289	3.00969	0.790237	0.151877
100000	-38.67284	0	-38.67284	0.162826	0.200297	0.238839	0.342663	0.17693	0.0967993	2.35054	1.70312	1.45579
110000	-30.2148	0	-30.2148	0.160762	0.209281	0.430965	0.401477	0.138829	0.0837263	5.83686	3.6713	1.01374
120000	-36.1006	0	-36.1006	0.120267	0.114967	0.222555	0.28601	0.139899	0.0660672	3.34307	0.784216	0.439068
130000	-32.6678	0	-32.6678	0.202525	0.0579762	0.292988	0.42421	0.249384	0.182615	4.34468	1.21168	0.20378
140000	-38.94896	0	-38.94896	0.160589	0.109025	0.121472	0.542656	0.225499	0.152576	2.78046	1.42657	0.134967
150000	-27.91815	0	-27.91815	0.182066	0.234585	0.128927	0.527556	0.189235	0.0908669	5.90155	2.87632	0.6412
160000	-37.52771	0	-37.52771	0.198093	0.097093	0.719979	0.269544	0.161621	0.193998	3.71267	2.06809	0.160208
170000	-33.16889	0	-33.16889	0.154551	0.120367	0.360992	0.316058	0.104633	0.0834376	6.32587	2.40491	0.348726
180000	-48.12784	0	-48.12784	0.217518	0.185071	0.185164	0.61381	0.184528	0.0608118	1.93104	0.726511	0.252165
190000	-37.13831	0	-37.13831	0.136382	0.194714	0.215585	0.462403	0.121792	0.144475	1.77027	2.10648	0.303327
200000	-41.45222	0	-41.45222	0.219833	0.188272	0.24404	0.606471	0.160255	0.0833072	2.78248	2.59458	0.685786
210000	-29.11355	0	-29.11355	0.206296	0.221712	0.343797	0.386991	0.0745862	0.287911	3.51532	1.91627	2.28186
220000	-50.13243	0	-50.13243	0.181229	0.104089	0.224041	0.306279	0.228016	0.0913217	4.52308	0.82442	0.243473
230000	-45.04746	0	-45.04746	0.326746	0.081173	0.271405	0.465026	0.132382	0.0616757	2.14903	1.28609	0.169129
240000	-35.43189	0	-35.43189	0.177477	0.0872939	0.443904	0.251253	0.143502	0.152632	2.78662	3.06096	0.18949
250000	-54.32202	0	-54.32202	0.120453	0.176836	0.27859	0.604298	0.074299	0.079944	1.36394	0.563259	0.0439898
260000	-36.73213	0	-36.73213	0.641932	0.0714714	0.242528	0.676682	0.171707	0.132083	7.51619	2.16298	0.368212
270000	-28.83206	0	-28.83206	0.168853	0.0661073	0.22581	0.404043	0.13687	0.188363	5.49831	2.40729	0.456221
280000	-32.13325	0	-32.13325	0.156699	0.09645	0.277331	0.441683	0.150095	0.0634105	5.21959	1.3257	0.352014
290000	-28.66109	0	-28.66109	0.199207	0.108166	0.442478	0.536607	0.15739	0.128652	4.64339	1.68289	0.718003
300000	-47.11616	0	-47.11616	0.234295	0.111474	0.165445	0.415482	0.139908	0.068843	2.84709	2.70562	0.098482
